Aquagenic palmoplantar keratoderma	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
224	REAC	REAC:R-HSA-9664433	Leishmania parasite growth and survival	0.0020994823975257	True	Leishmania parasite growth and survival	159	96	7	10022	0.0729166666666666	0.0440251572327044	query_1	['REAC:R-HSA-9658195']	['PLCG2', 'FYN', 'LYN', 'SYK', 'PLCG1', 'FCGR1A', 'YES1']
670	GO:BP	GO:0060255	regulation of macromolecule metabolic process	0.0021023851192817	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5751	99	53	15719	0.5353535353535354	0.0092157885585115	query_1	['GO:0019222', 'GO:0043170']	['DLG4', 'MET', 'GRIN2A', 'NCK1', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'EPHA5', 'ITGB3', 'PIK3R1', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'SHC1', 'ITK', 'PLCG2', 'ZNF398', 'WASL', 'SOS1', 'USP4', 'DLG1', 'GRIN1', 'FYN', 'DIP2B', 'GRIN2B', 'WAS', 'LAT', 'RHOA', 'DLC1', 'RHOG', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PTK2', 'ITGB6', 'LCK', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'RAB27A', 'YES1']
671	GO:BP	GO:0050773	regulation of dendrite development	0.0022252216765422	True	"""Any process that modulates the frequency, rate or extent of dendrite development."" [GOC:ai]"	101	99	5	15719	0.0505050505050505	0.0495049504950495	query_1	['GO:0010975', 'GO:0016358', 'GO:0050793']	['DLG4', 'CRK', 'RHOA', 'CRKL', 'SIPA1L1']
672	GO:BP	GO:0099633	protein localization to postsynaptic specialization membrane	0.0022481661686926	True	"""A process in which a protein is transported to, or maintained in, a location within the membrane adjacent to a postsynaptic specialization (e.g. post synaptic density)."" [GOC:dos]"	24	99	3	15719	0.0303030303030303	0.125	query_1	['GO:0033365', 'GO:1903539']	['DLG4', 'DLG1', 'ERBB2']
673	GO:BP	GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	0.0022481661686926	True	"""A process in which a neurotransmitter is transported to, or maintained in, a location within the membrane adjacent to a postsynaptic specialization (e.g. postsynaptic density)."" [GOC:dos]"	24	99	3	15719	0.0303030303030303	0.125	query_1	['GO:0097120', 'GO:0099072', 'GO:0099633']	['DLG4', 'DLG1', 'ERBB2']
674	GO:BP	GO:0010812	negative regulation of cell-substrate adhesion	0.0022810912504744	True	"""Any process that decreases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]"	57	99	4	15719	0.0404040404040404	0.0701754385964912	query_1	['GO:0007162', 'GO:0010810', 'GO:0031589']	['SRC', 'PIK3R1', 'RHOA', 'DLC1']
675	GO:BP	GO:0050770	regulation of axonogenesis	0.0022883500768233	True	"""Any process that modulates the frequency, rate or extent of axonogenesis, the generation of an axon, the long process of a neuron."" [GOC:ai]"	156	99	6	15719	0.0606060606060606	0.0384615384615384	query_1	['GO:0007409', 'GO:0010975', 'GO:0022603']	['FN1', 'SPP1', 'TIAM1', 'DIP2B', 'EPHB3', 'SIPA1L1']
225	REAC	REAC:R-HSA-8866376	Reelin signalling pathway	0.0022989065021742	True	Reelin signalling pathway	5	96	2	10022	0.0208333333333333	0.4	query_1	['REAC:R-HSA-422475']	['FYN', 'SH3KBP1']
676	GO:BP	GO:0010595	positive regulation of endothelial cell migration	0.0023111723106697	True	"""Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]"	102	99	5	15719	0.0505050505050505	0.0490196078431372	query_1	['GO:0010594', 'GO:0010634', 'GO:0043542']	['MET', 'BCAR1', 'ITGB3', 'PLCG1', 'PTK2B']
226	REAC	REAC:R-HSA-9006936	Signaling by TGFB family members	0.0023582551939734	True	Signaling by TGFB family members	118	96	6	10022	0.0625	0.0508474576271186	query_1	['REAC:R-HSA-162582']	['ITGB1', 'ITGAV', 'ITGB3', 'RHOA', 'ITGB6', 'CBL']
677	GO:BP	GO:0002697	regulation of immune effector process	0.0023606361485478	True	"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]"	363	99	9	15719	0.0909090909090909	0.024793388429752	query_1	['GO:0002252', 'GO:0002682']	['RAPGEF1', 'CRK', 'PLCG2', 'WAS', 'LYN', 'SHB', 'VAV1', 'SYK', 'FCGR1A']
678	GO:BP	GO:0048585	negative regulation of response to stimulus	0.0024046276999155	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	1532	99	21	15719	0.2121212121212121	0.0137075718015665	query_1	['GO:0048519', 'GO:0048583', 'GO:0050896']	['MET', 'RAPGEF1', 'ITGB1', 'NCK1', 'ITGAV', 'SRC', 'SPP1', 'CRK', 'HGF', 'DLG1', 'FYN', 'RHOA', 'DLC1', 'LYN', 'EGFR', 'SYK', 'PLCG1', 'CBL', 'NCK2', 'PDGFRA', 'YES1']
227	REAC	REAC:R-HSA-112316	Neuronal System	0.0024099400291063	True	Neuronal System	378	96	11	10022	0.1145833333333333	0.0291005291005291	query_1	['REAC:0000000']	['DLG4', 'GRIN2A', 'SRC', 'DLG3', 'DLG2', 'DLGAP1', 'DLG1', 'GRIN1', 'GRIN2B', 'CHRNA7', 'SIPA1L1']
679	GO:BP	GO:0000768	syncytium formation by plasma membrane fusion	0.0024168274246933	True	"""The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane, by the fusion of the plasma membranes of two or more individual cells."" [GOC:mtg_muscle, GOC:tb]"	58	99	4	15719	0.0404040404040404	0.0689655172413793	query_1	['GO:0006949', 'GO:0140253']	['ITGB1', 'DOCK1', 'DOCK2', 'DOCK5']
680	GO:BP	GO:0140253	cell-cell fusion	0.0024168274246933	True	"""A cellular process in which two or more cells combine together, their plasma membrane fusing, producing a single cell. In some cases, nuclei fuse, producing a polyploid cell, while in other cases, nuclei remain separate, producing a syncytium."" [Wikipedia:Cell_fusion]"	58	99	4	15719	0.0404040404040404	0.0689655172413793	query_1	['GO:0009987']	['ITGB1', 'DOCK1', 'DOCK2', 'DOCK5']
104	GO:CC	GO:0032839	dendrite cytoplasm	0.0024692617692846	True	"""All of the contents of a dendrite, excluding the surrounding plasma membrane."" [GOC:mah]"	29	99	3	16420	0.0303030303030303	0.1034482758620689	query_1	['GO:0030425', 'GO:0120111']	['DLG4', 'KIF5A', 'KIF5B']
681	GO:BP	GO:1904018	positive regulation of vasculature development	0.0024986084918678	True	"""Any process that activates or increases the frequency, rate or extent of vasculature development."" [GO_REF:0000058, GOC:TermGenie, PMID:21472453]"	159	99	6	15719	0.0606060606060606	0.0377358490566037	query_1	['GO:0001944', 'GO:0051094', 'GO:0051240', 'GO:1901342']	['ITGB1', 'ITGB3', 'HGF', 'CHRNA7', 'PLCG1', 'PTK2B']
682	GO:BP	GO:0033622	integrin activation	0.0024986084918678	True	"""The aggregation, arrangement and bonding together of an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits, that lead to the increased affinity of the integrin for its extracellular ligands."" [GOC:add, PMID:12213832, PMID:14754902]"	25	99	3	15719	0.0303030303030303	0.12	query_1	['GO:0065003']	['FN1', 'SRC', 'TLN1']
683	GO:BP	GO:0045766	positive regulation of angiogenesis	0.0024986084918678	True	"""Any process that activates or increases angiogenesis."" [GOC:go_curators]"	159	99	6	15719	0.0606060606060606	0.0377358490566037	query_1	['GO:0001525', 'GO:0045765', 'GO:1904018']	['ITGB1', 'ITGB3', 'HGF', 'CHRNA7', 'PLCG1', 'PTK2B']
685	GO:BP	GO:0042102	positive regulation of T cell proliferation	0.0024986084918678	True	"""Any process that activates or increases the rate or extent of T cell proliferation."" [GOC:ai]"	104	99	5	15719	0.0505050505050505	0.048076923076923	query_1	['GO:0042098', 'GO:0042129', 'GO:0050671', 'GO:0050870']	['NCK1', 'ZAP70', 'SYK', 'EFNB1', 'NCK2']
684	GO:BP	GO:1904752	regulation of vascular associated smooth muscle cell migration	0.0024986084918678	True	"""Any process that modulates the frequency, rate or extent of vascular associated smooth muscle cell migration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]"	25	99	3	15719	0.0303030303030303	0.12	query_1	['GO:0014910', 'GO:1904738']	['DOCK4', 'RHOA', 'DOCK5']
686	GO:BP	GO:0034113	heterotypic cell-cell adhesion	0.0025576303085345	True	"""The attachment of a cell to a cell of a different type via adhesion molecules."" [GOC:add]"	59	99	4	15719	0.0404040404040404	0.0677966101694915	query_1	['GO:0098609']	['ITGB1', 'ITGAV', 'ITGB3', 'LCK']
105	GO:CC	GO:1990351	transporter complex	0.0025747787432041	True	"""A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells."" [GOC:bhm, PMID:15449578]"	403	99	9	16420	0.0909090909090909	0.0223325062034739	query_1	['GO:0032991']	['DLG4', 'GRIN2A', 'DLG3', 'DLG2', 'GRIN1', 'GRIN2B', 'CFTR', 'CHRNA7', 'PTK2B']
228	REAC	REAC:R-HSA-114608	Platelet degranulation 	0.0026646803798692	True	Platelet degranulation 	121	96	6	10022	0.0625	0.0495867768595041	query_1	['REAC:R-HSA-76005']	['FN1', 'ITGB3', 'HGF', 'ITGA2B', 'VCL', 'TLN1']
687	GO:BP	GO:0043270	positive regulation of monoatomic ion transport	0.0027049860903128	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]"	225	99	7	15719	0.0707070707070707	0.0311111111111111	query_1	['GO:0006811', 'GO:0043269', 'GO:0051050']	['PLCG2', 'DLG1', 'GRIN1', 'KIF5B', 'CFTR', 'PLCG1', 'SHANK3']
688	GO:BP	GO:0030307	positive regulation of cell growth	0.0027418620861164	True	"""Any process that activates or increases the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]"	162	99	6	15719	0.0606060606060606	0.037037037037037	query_1	['GO:0001558', 'GO:0016049', 'GO:0045927', 'GO:0048522']	['FN1', 'CRK', 'RHOA', 'EGFR', 'ERBB2', 'PTK2B']
106	GO:CC	GO:0030669	clathrin-coated endocytic vesicle membrane	0.0027826093065664	True	"""The lipid bilayer surrounding a clathrin-coated endocytic vesicle."" [GOC:mah]"	69	99	4	16420	0.0404040404040404	0.0579710144927536	query_1	['GO:0030665', 'GO:0030666', 'GO:0045334']	['CFTR', 'EGFR', 'FCGR1A', 'SH3GL2']
689	GO:BP	GO:2000209	regulation of anoikis	0.0027913032083693	True	"""Any process that modulates the frequency, rate or extent of anoikis."" [GOC:mah]"	26	99	3	15719	0.0303030303030303	0.1153846153846153	query_1	['GO:0042981', 'GO:0043276']	['ITGB1', 'SRC', 'PTK2']
690	GO:BP	GO:0014829	vascular associated smooth muscle contraction	0.0027913032083693	True	"""A process, occurring in the vascular tissue, whereby actin/myosin complex activity generates force through ATP hydrolysis resulting in a change in smooth muscle geometry. This process is always coupled to chemo-mechanical energy conversion."" [GOC:mtg_muscle, MA:0002718]"	26	99	3	15719	0.0303030303030303	0.1153846153846153	query_1	['GO:0006939', 'GO:0042310']	['DOCK4', 'RHOA', 'DOCK5']
692	GO:BP	GO:1903898	negative regulation of PERK-mediated unfolded protein response	0.0028352734352582	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of the PERK-mediated unfolded protein response."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22013210]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0036499', 'GO:1900102', 'GO:1903897']	['NCK1', 'NCK2']
693	GO:BP	GO:1901299	negative regulation of hydrogen peroxide-mediated programmed cell death	0.0028352734352582	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of hydrogen peroxide-mediated programmed cell death."" [GOC:BHF, GOC:TermGenie]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0010421', 'GO:0043069', 'GO:1901298', 'GO:1903206']	['MET', 'HGF']
694	GO:BP	GO:2000821	regulation of grooming behavior	0.0028352734352582	True	"""Any process that modulates the frequency, rate or extent of grooming behavior."" [GOC:BHF]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0007625', 'GO:0050795']	['DLG4', 'SHANK3']
691	GO:BP	GO:0060369	positive regulation of Fc receptor mediated stimulatory signaling pathway	0.0028352734352582	True	"""Any process that increases the rate, frequency or extent of the Fc receptor mediated stimulatory signaling pathway."" [GOC:BHF, GOC:dph, GOC:tb]"	6	99	2	15719	0.0202020202020202	0.3333333333333333	query_1	['GO:0002431', 'GO:0009967', 'GO:0050778', 'GO:0060368']	['RAPGEF1', 'LYN']
695	GO:BP	GO:0034250	positive regulation of amide metabolic process	0.002895708742766	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving amides."" [GOC:mah]"	164	99	6	15719	0.0606060606060606	0.0365853658536585	query_1	['GO:0034248', 'GO:0043603', 'GO:0051173']	['NCK1', 'RHOA', 'CHRNA7', 'ERBB2', 'PTK2B', 'NCK2']
108	GO:CC	GO:0044291	cell-cell contact zone	0.0029006721176465	True	"""Extended zone of intimate apposition between two cells containing one or more types of intercellular junctions, e.g., the intercalated disk of muscle."" [NIF_Subcellular:sao1299635018]"	70	99	4	16420	0.0404040404040404	0.0571428571428571	query_1	['GO:0005911']	['ITGB1', 'TIAM1', 'DLG1', 'VCL']
107	GO:CC	GO:0002102	podosome	0.0029006721176465	True	"""An actin-rich adhesion structure characterized by formation upon cell substrate contact and localization at the substrate-attached part of the cell, contain an F-actin-rich core surrounded by a ring structure containing proteins such as vinculin and talin, and have a diameter of 0.5 mm."" [PMID:12837608, PMID:15890982]"	31	99	3	16420	0.0303030303030303	0.0967741935483871	query_1	['GO:0015629', 'GO:0043232']	['SRC', 'VCL', 'DOCK5']
229	REAC	REAC:R-HSA-389357	CD28 dependent PI3K/Akt signaling	0.0029134584804	True	CD28 dependent PI3K/Akt signaling	22	96	3	10022	0.03125	0.1363636363636363	query_1	['REAC:R-HSA-389356']	['PIK3R1', 'FYN', 'LCK']
696	GO:BP	GO:0002444	myeloid leukocyte mediated immunity	0.0030413076742772	True	"""Any process involved in the carrying out of an immune response by a myeloid leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	109	99	5	15719	0.0505050505050505	0.0458715596330275	query_1	['GO:0002443']	['LAT', 'LYN', 'SYK', 'FCGR1A', 'CBL']
697	GO:BP	GO:0006949	syncytium formation	0.0030413076742772	True	"""The formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane. Syncytia are normally derived from single cells that fuse or fail to complete cell division."" [ISBN:0198506732]"	62	99	4	15719	0.0404040404040404	0.064516129032258	query_1	['GO:0009987', 'GO:0048646']	['ITGB1', 'DOCK1', 'DOCK2', 'DOCK5']
698	GO:BP	GO:0051171	regulation of nitrogen compound metabolic process	0.0030625827877399	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	5244	99	49	15719	0.494949494949495	0.0093440122044241	query_1	['GO:0006807', 'GO:0019222']	['DLG4', 'MET', 'GRIN2A', 'NCK1', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'EPHA5', 'ITGB3', 'PIK3R1', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'SHC1', 'PLCG2', 'ZNF398', 'WASL', 'SOS1', 'USP4', 'DLG1', 'GRIN1', 'FYN', 'DIP2B', 'GRIN2B', 'WAS', 'LAT', 'RHOA', 'DLC1', 'RHOG', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'NCK2', 'YES1']
699	GO:BP	GO:0033137	negative regulation of peptidyl-serine phosphorylation	0.0030813236562915	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0001933', 'GO:0018105', 'GO:0033135']	['NCK1', 'HGF', 'NCK2']
700	GO:BP	GO:1904738	vascular associated smooth muscle cell migration	0.0030813236562915	True	"""The orderly movement of a vascular associated smooth muscle cell from one site to another."" [GO_REF:0000091, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]"	27	99	3	15719	0.0303030303030303	0.1111111111111111	query_1	['GO:0014909']	['DOCK4', 'RHOA', 'DOCK5']
701	GO:BP	GO:0002703	regulation of leukocyte mediated immunity	0.0030989734672224	True	"""Any process that modulates the frequency, rate, or extent of leukocyte mediated immunity."" [GOC:add]"	231	99	7	15719	0.0707070707070707	0.0303030303030303	query_1	['GO:0002443', 'GO:0002697']	['CRK', 'PLCG2', 'WAS', 'LYN', 'VAV1', 'SYK', 'FCGR1A']
702	GO:BP	GO:0007416	synapse assembly	0.0031536418961417	True	"""The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional)."" [GOC:mah]"	167	99	6	15719	0.0606060606060606	0.0359281437125748	query_1	['GO:0007399', 'GO:0034329', 'GO:0050808']	['CRK', 'PTK2B', 'EFNB2', 'CRKL', 'EPHB3', 'SHANK3']
703	GO:BP	GO:0030031	cell projection assembly	0.0031775753065927	True	"""Formation of a prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, GOC:mah, http://www.cogsci.princeton.edu/~wn/]"	548	99	11	15719	0.1111111111111111	0.0200729927007299	query_1	['GO:0022607', 'GO:0030030']	['ITGB1', 'NCK1', 'SRC', 'PIK3R1', 'RHOQ', 'WASL', 'WAS', 'RHOG', 'VCL', 'NCK2', 'DYNLL1']
705	GO:BP	GO:0051403	stress-activated MAPK cascade	0.0032424857391027	True	"""The series of molecular signals in which a stress-activated MAP kinase cascade relays a signal; MAP kinase cascades involve at least three protein kinase activities and culminate in the phosphorylation and activation of a MAP kinase."" [GOC:ai, PMID:15936270]"	233	99	7	15719	0.0707070707070707	0.0300429184549356	query_1	['GO:0000165', 'GO:0031098']	['RAPGEF1', 'CRK', 'HGF', 'DLG1', 'EGFR', 'PTK2B', 'CRKL']
704	GO:BP	GO:0048771	tissue remodeling	0.0032424857391027	True	"""The reorganization or renovation of existing tissues. This process can either change the characteristics of a tissue such as in blood vessel remodeling, or result in the dynamic equilibrium of a tissue such as in bone remodeling."" [GOC:ebc]"	168	99	6	15719	0.0606060606060606	0.0357142857142857	query_1	['GO:0032501']	['SRC', 'SPP1', 'ITGB3', 'SYK', 'PTK2B', 'DOCK5']
706	GO:BP	GO:0051897	positive regulation of protein kinase B signaling	0.0032570841216798	True	"""Any process that activates or increases the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B."" [GOC:ai]"	111	99	5	15719	0.0505050505050505	0.045045045045045	query_1	['GO:0043491', 'GO:0051896', 'GO:1902533']	['MET', 'ITGB1', 'SRC', 'EGFR', 'PTK2']
230	REAC	REAC:R-HSA-76005	Response to elevated platelet cytosolic Ca2+	0.0032581803478913	True	Response to elevated platelet cytosolic Ca2+	126	96	6	10022	0.0625	0.0476190476190476	query_1	['REAC:R-HSA-76002']	['FN1', 'ITGB3', 'HGF', 'ITGA2B', 'VCL', 'TLN1']
707	GO:BP	GO:0080090	regulation of primary metabolic process	0.0032946487385326	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]"	5409	99	50	15719	0.5050505050505051	0.0092438528378628	query_1	['GO:0019222', 'GO:0044238']	['DLG4', 'MET', 'GRIN2A', 'NCK1', 'ITGAV', 'FN1', 'SRC', 'SPP1', 'EPHA5', 'ITGB3', 'PIK3R1', 'CRK', 'DLG3', 'RHOQ', 'HGF', 'SHC1', 'PLCG2', 'ZNF398', 'WASL', 'SOS1', 'USP4', 'DLG1', 'GRIN1', 'FYN', 'DIP2B', 'GRIN2B', 'WAS', 'LAT', 'RHOA', 'DLC1', 'RHOG', 'LYN', 'SHB', 'LCP2', 'EGFR', 'CHRNA7', 'SYK', 'FCGR1A', 'ERBB2', 'PTK2B', 'SH3GL2', 'CRKL', 'DOCK3', 'PTK2', 'LCK', 'CBL', 'PTPN11', 'NCK2', 'PDGFRA', 'YES1']
232	REAC	REAC:R-HSA-6806942	MET Receptor Activation	0.003309682417283	True	MET Receptor Activation	6	96	2	10022	0.0208333333333333	0.3333333333333333	query_1	['REAC:R-HSA-6806834']	['MET', 'HGF']
231	REAC	REAC:R-HSA-9603381	Activated NTRK3 signals through PI3K	0.003309682417283	True	Activated NTRK3 signals through PI3K	6	96	2	10022	0.0208333333333333	0.3333333333333333	query_1	['REAC:R-HSA-9034015']	['SRC', 'PIK3R1']
233	REAC	REAC:R-HSA-1566977	Fibronectin matrix formation	0.003309682417283	True	Fibronectin matrix formation	6	96	2	10022	0.0208333333333333	0.3333333333333333	query_1	['REAC:R-HSA-1474244']	['ITGB1', 'FN1']
708	GO:BP	GO:0048261	negative regulation of receptor-mediated endocytosis	0.0033918238615918	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport."" [GOC:go_curators]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0006898', 'GO:0045806', 'GO:0048259']	['DLG4', 'ITGAV', 'ITGB3']
709	GO:BP	GO:0033688	regulation of osteoblast proliferation	0.0033918238615918	True	"""Any process that modulates the frequency, rate or extent of osteoblast proliferation."" [GOC:mah]"	28	99	3	15719	0.0303030303030303	0.1071428571428571	query_1	['GO:0033687', 'GO:0042127']	['ITGAV', 'ITGB3', 'RHOA']
710	GO:BP	GO:0031400	negative regulation of protein modification process	0.003415479364905	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	467	99	10	15719	0.101010101010101	0.0214132762312633	query_1	['GO:0031399', 'GO:0036211', 'GO:0051248']	['NCK1', 'HGF', 'USP4', 'FYN', 'LYN', 'SHB', 'SH3GL2', 'CRKL', 'CBL', 'NCK2']
711	GO:BP	GO:0046631	alpha-beta T cell activation	0.0034184218973828	True	"""The change in morphology and behavior of an alpha-beta T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:add]"	170	99	6	15719	0.0606060606060606	0.0352941176470588	query_1	['GO:0042110']	['ITK', 'ZAP70', 'RHOA', 'SHB', 'SYK', 'DOCK2']
712	GO:BP	GO:0001933	negative regulation of protein phosphorylation	0.0035278434483262	True	"""Any process that stops, prevents or reduces the rate of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]"	309	99	8	15719	0.0808080808080808	0.0258899676375404	query_1	['GO:0001932', 'GO:0006468', 'GO:0031400', 'GO:0042326']	['NCK1', 'HGF', 'LYN', 'SHB', 'SH3GL2', 'CRKL', 'CBL', 'NCK2']
713	GO:BP	GO:1902105	regulation of leukocyte differentiation	0.0035278434483262	True	"""Any process that modulates the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]"	309	99	8	15719	0.0808080808080808	0.0258899676375404	query_1	['GO:0002521', 'GO:1903706']	['PIK3R1', 'SOS1', 'ZAP70', 'RHOA', 'LYN', 'SHB', 'SYK', 'ERBB2']
714	GO:BP	GO:0060193	positive regulation of lipase activity	0.0035518369869764	True	"""Any process that increases the frequency, rate or extent of lipase activity, the hydrolysis of a lipid or phospholipid."" [GOC:BHF, GOC:dph, GOC:tb]"	65	99	4	15719	0.0404040404040404	0.0615384615384615	query_1	['GO:0051345', 'GO:0060191']	['ITK', 'RHOA', 'EGFR', 'PDGFRA']
234	REAC	REAC:R-HSA-2980736	Peptide hormone metabolism	0.0035828284063454	True	Peptide hormone metabolism	87	96	5	10022	0.0520833333333333	0.057471264367816	query_1	['REAC:R-HSA-392499']	['MYRIP', 'KIF5A', 'KIF5B', 'MYO5A', 'RAB27A']
715	GO:BP	GO:0055074	calcium ion homeostasis	0.0035926939950325	True	"""Any process involved in the maintenance of an internal steady state of calcium ions within an organism or cell."" [GOC:ceb, GOC:jid, GOC:mah]"	310	99	8	15719	0.0808080808080808	0.0258064516129032	query_1	['GO:0055080', 'GO:0098771']	['ITGB3', 'PLCG2', 'GRIN1', 'LYN', 'CHRNA7', 'PLCG1', 'PTK2B', 'LCK']
716	GO:BP	GO:0043406	positive regulation of MAP kinase activity	0.0036245513574843	True	"""Any process that activates or increases the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]"	114	99	5	15719	0.0505050505050505	0.043859649122807	query_1	['GO:0043405', 'GO:0043410', 'GO:0071902']	['SRC', 'EGFR', 'SYK', 'ERBB2', 'PTK2B']
235	REAC	REAC:R-HSA-400685	Sema4D in semaphorin signaling	0.0036803863836846	True	Sema4D in semaphorin signaling	24	96	3	10022	0.03125	0.125	query_1	['REAC:R-HSA-373755']	['MET', 'RHOA', 'ERBB2']
717	GO:BP	GO:0051491	positive regulation of filopodium assembly	0.0037188290147357	True	"""Any process that activates or increases the frequency, rate or extent of the assembly of a filopodium, a thin, stiff protrusion extended by the leading edge of a motile cell such as a crawling fibroblast or amoeba, or an axonal growth cone."" [GOC:ai, GOC:dph, GOC:tb]"	29	99	3	15719	0.0303030303030303	0.1034482758620689	query_1	['GO:0046847', 'GO:0051489', 'GO:0120034']	['PIK3R1', 'RHOQ', 'WASL']
718	GO:BP	GO:0032369	negative regulation of lipid transport	0.0037188290147357	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]"	29	99	3	15719	0.0303030303030303	0.1034482758620689	query_1	['GO:0006869', 'GO:0032368', 'GO:0051051', 'GO:1905953']	['ITGAV', 'ITGB3', 'PTPN11']
719	GO:BP	GO:0045936	negative regulation of phosphate metabolic process	0.003782261769489	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]"	391	99	9	15719	0.0909090909090909	0.0230179028132992	query_1	['GO:0006796', 'GO:0010563', 'GO:0019220']	['NCK1', 'HGF', 'LYN', 'SHB', 'SH3GL2', 'CRKL', 'CBL', 'NCK2', 'DYNLL1']
720	GO:BP	GO:0140352	export from cell	0.0037834456837192	True	"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]"	844	99	14	15719	0.1414141414141414	0.0165876777251184	query_1	['GO:0006810', 'GO:0009987']	['MYRIP', 'SPP1', 'EPHA5', 'SYTL3', 'DLG1', 'KIF5B', 'LAT', 'CFTR', 'LYN', 'SYK', 'ITSN1', 'CBL', 'PTPN11', 'RAB27A']
