Cockayne syndrome type 2	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
401	GO:BP	GO:0006367	transcription initiation at RNA polymerase II promoter	0.0039318489765597	True	"""A transcription initiation process that takes place at a RNA polymerase II gene promoter. Messenger RNAs (mRNA) genes, as well as some non-coding RNAs, are transcribed by RNA polymerase II."" [GOC:mah, GOC:txnOH]"	106	102	5	15719	0.0490196078431372	0.0471698113207547	query_1	['GO:0006352', 'GO:0006366']	['PAXIP1', 'ERCC1', 'ERCC6', 'CAND1', 'TP53']
402	GO:BP	GO:0008406	gonad development	0.003976543565318	True	"""The process whose specific outcome is the progression of the gonad over time, from its formation to the mature structure. The gonad is an animal organ that produces gametes; in some species it also produces hormones."" [GOC:ems, ISBN:0198506732]"	224	102	7	15719	0.0686274509803921	0.03125	query_1	['GO:0045137', 'GO:0048513', 'GO:0048608']	['BRIP1', 'MSH2', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM']
403	GO:BP	GO:0071241	cellular response to inorganic substance	0.0040725966021712	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an inorganic substance stimulus."" [GOC:mah]"	225	102	7	15719	0.0686274509803921	0.0311111111111111	query_1	['GO:0010035', 'GO:0070887']	['AKT1', 'LIG4', 'OGG1', 'PARP1', 'BLM', 'RAD51', 'CDK2']
404	GO:BP	GO:0048522	positive regulation of cellular process	0.0041928232076194	True	"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	5226	102	50	15719	0.4901960784313725	0.0095675468809797	query_1	['GO:0009987', 'GO:0048518', 'GO:0050794']	['RBBP8', 'CUL3', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD51AP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'POLD4', 'H2AX', 'DDB1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'BARD1', 'WRN', 'TP53', 'PNKP', 'CUL4A', 'RNF8']
405	GO:BP	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	0.0042885902452638	True	"""Any process that modulates the frequency, rate or extent of double-strand break repair via nonhomologous end joining."" [GOC:obol]"	27	102	3	15719	0.0294117647058823	0.1111111111111111	query_1	['GO:0006303', 'GO:2000779']	['ERCC6', 'PRKDC', 'PNKP']
77	GO:CC	GO:0070531	BRCA1-A complex	0.0043166470584929	True	"""A protein complex that contains the BRCA1-BARD1 heterodimer, RAP80/UIMC1, BRCC3/BRCC36, BRE/BRCC45, FAM175A/CCDC98/Abraxas and MERIT40/NBA1, and specifically recognizes and binds K63-linked polyubiquitin chains present on histone H2A and H2AX at DNA damage sites."" [GOC:mah, PMID:19261749]"	9	103	2	16420	0.0194174757281553	0.2222222222222222	query_1	['GO:0140513']	['BRCA1', 'BARD1']
406	GO:BP	GO:0045137	development of primary sexual characteristics	0.0044855521564895	True	"""The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion."" [GOC:ai]"	229	102	7	15719	0.0686274509803921	0.0305676855895196	query_1	['GO:0003006', 'GO:0007275', 'GO:0007548']	['BRIP1', 'MSH2', 'WDR48', 'BRCA2', 'AR', 'ERCC1', 'ATM']
130	REAC	REAC:R-HSA-8953897	Cellular responses to stimuli	0.0045162411020528	True	Cellular responses to stimuli	784	97	17	10022	0.1752577319587628	0.0216836734693877	query_1	['REAC:0000000']	['CUL3', 'AKT1', 'NBN', 'RAD50', 'H2AX', 'RPA2', 'RBX1', 'ATR', 'RPA3', 'AR', 'RPA1', 'ATM', 'MRE11', 'CDK2', 'KAT5', 'CUL1', 'TP53']
78	GO:CC	GO:1902554	serine/threonine protein kinase complex	0.0045382404392579	True	"""A protein complex which is capable of protein serine/threonine kinase activity."" [GOC:bhm, GOC:TermGenie, PMID:18191223]"	132	103	5	16420	0.0485436893203883	0.0378787878787878	query_1	['GO:1902911']	['XRCC6', 'PCNA', 'XRCC5', 'CDK2', 'PRKDC']
407	GO:BP	GO:2000819	regulation of nucleotide-excision repair	0.0047456094874378	True	"""Any process that modulates the frequency, rate or extent of nucleotide-excision repair."" [GOC:jp, PMID:18836076]"	28	102	3	15719	0.0294117647058823	0.1071428571428571	query_1	['GO:0006282', 'GO:0006289']	['RAD52', 'ERCC8', 'CUL4A']
408	GO:BP	GO:0031954	positive regulation of protein autophosphorylation	0.0047456094874378	True	"""Any process that activates or increases the frequency, rate or extent of the phosphorylation by a protein of one or more of its own residues."" [GOC:mah]"	28	102	3	15719	0.0294117647058823	0.1071428571428571	query_1	['GO:0001934', 'GO:0031952', 'GO:0046777']	['NBN', 'RAD50', 'MRE11']
409	GO:BP	GO:0043687	post-translational protein modification	0.0048279261400626	True	"""The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome."" [GOC:jsg]"	64	102	4	15719	0.0392156862745098	0.0625	query_1	['GO:0036211']	['RBX1', 'PARP1', 'CDK2', 'COPS5']
410	GO:BP	GO:0048584	positive regulation of response to stimulus	0.0048402105130714	True	"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]"	2113	102	26	15719	0.2549019607843137	0.0123047799337434	query_1	['GO:0048518', 'GO:0048583', 'GO:0050896']	['RBBP8', 'MSH2', 'USP1', 'TP53BP1', 'RAD51AP1', 'XRCC6', 'WDR48', 'PAXIP1', 'MLH1', 'H2AX', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ATM', 'RAD9A', 'ERCC6', 'BRCA1', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'TP53', 'PNKP', 'RNF8']
411	GO:BP	GO:0006304	DNA modification	0.0049254852189814	True	"""The covalent alteration of one or more nucleotide sites in DNA, resulting in a change in its properties."" [GOC:jl, GOC:ma]"	112	102	5	15719	0.0490196078431372	0.0446428571428571	query_1	['GO:0006259', 'GO:0043412']	['OGG1', 'PARP1', 'APEX1', 'BRCA1', 'NEIL1']
412	GO:BP	GO:1901989	positive regulation of cell cycle phase transition	0.005114886354444	True	"""Any process that activates or increases the frequency, rate or extent of cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	113	102	5	15719	0.0490196078431372	0.0442477876106194	query_1	['GO:0044770', 'GO:0090068', 'GO:1901987']	['CUL3', 'AKT1', 'CUL4B', 'APEX1', 'CUL4A']
416	GO:BP	GO:0044806	G-quadruplex DNA unwinding	0.0051290922956781	True	"""The process by which G-quadruplex (also known as G4) DNA, which is a four-stranded DNA structure held together by guanine base pairing, is unwound or 'melted'."" [GOC:jl, GOC:se, PMID:23657261]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0032392']	['BLM', 'WRN']
418	GO:BP	GO:0045003	double-strand break repair via synthesis-dependent strand annealing	0.0051290922956781	True	"""SDSA is a major mechanism of double-strand break repair in mitosis which allows for the error-free repair of a double-strand break without the exchange of adjacent sequences. The broken DNA searches for and base pairs with a homologous region in an intact chromosome. DNA synthesis initiates from the 3' end of the invading DNA strand, using the intact chromosome as the template. Newly synthesized DNA is then displaced from the template and anneal with its complement on the other side of the double-strand break."" [PMID:10357855]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0000724']	['RAD52', 'RAD51']
417	GO:BP	GO:1904429	regulation of t-circle formation	0.0051290922956781	True	"""Any process that modulates the frequency, rate or extent of t-circle formation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22579284]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0032204', 'GO:0044087', 'GO:0090656']	['XRCC5', 'ERCC1']
415	GO:BP	GO:0031399	regulation of protein modification process	0.0051290922956781	True	"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	1440	102	20	15719	0.196078431372549	0.0138888888888888	query_1	['GO:0036211', 'GO:0051246']	['CUL3', 'HUS1', 'AKT1', 'NBN', 'RAD50', 'FANCI', 'XRCC6', 'WDR48', 'PAXIP1', 'RBX1', 'XRCC5', 'BLM', 'MRE11', 'RAD51', 'ERCC6', 'BRCA1', 'PRKDC', 'KAT5', 'COPS5', 'TP53']
414	GO:BP	GO:1990414	replication-born double-strand break repair via sister chromatid exchange	0.0051290922956781	True	"""The repair of a replication-born double-strand DNA break in which the DNA molecule is repaired using the homologous sequence of the sister chromatid which serves as a template to repair the breaks."" [GOC:rb, PMID:12820977, PMID:16888651]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0000724']	['RAD51', 'XRCC1']
413	GO:BP	GO:0032075	positive regulation of nuclease activity	0.0051290922956781	True	"""Any process that activates or increases the frequency, rate or extent of nuclease activity, the hydrolysis of ester linkages within nucleic acids."" [GOC:mah]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0032069', 'GO:0045935', 'GO:0051345']	['AKT1', 'PCNA']
419	GO:BP	GO:0062100	positive regulation of programmed necrotic cell death	0.0051290922956781	True	"""Any process that increases the frequency, rate or extent of programmed necrotic cell death."" [GOC:aruk, GOC:rph, PMID:27258785]"	7	102	2	15719	0.0196078431372549	0.2857142857142857	query_1	['GO:0010940', 'GO:0043068', 'GO:0062098', 'GO:0097300']	['PARP1', 'TP53']
420	GO:BP	GO:0065004	protein-DNA complex assembly	0.0053042494229273	True	"""The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex."" [GOC:jl]"	237	102	7	15719	0.0686274509803921	0.0295358649789029	query_1	['GO:0065003', 'GO:0071824']	['RAD52', 'H2AX', 'POLE3', 'RAD51', 'CAND1', 'CHRAC1', 'TP53']
131	REAC	REAC:R-HSA-3371556	Cellular response to heat stress	0.0053163668374623	True	Cellular response to heat stress	87	97	5	10022	0.0515463917525773	0.057471264367816	query_1	['REAC:R-HSA-2262752']	['RPA2', 'ATR', 'RPA3', 'RPA1', 'ATM']
421	GO:BP	GO:1901575	organic substance catabolic process	0.0054212404385271	True	"""The chemical reactions and pathways resulting in the breakdown of an organic substance, any molecular entity containing carbon."" [GOC:pr, GOC:TermGenie]"	2015	102	25	15719	0.2450980392156862	0.0124069478908188	query_1	['GO:0009056', 'GO:0071704']	['CUL3', 'USP45', 'AKT1', 'CUL4B', 'USP1', 'MLH1', 'FEN1', 'DDB1', 'OGG1', 'RBX1', 'USP12', 'USP24', 'ATM', 'APEX1', 'USP46', 'CDK2', 'ERCC8', 'KAT5', 'POLB', 'BARD1', 'CUL1', 'TP53', 'NEIL1', 'CUL4A', 'RNF8']
79	GO:CC	GO:0005815	microtubule organizing center	0.0055283752435417	True	"""An intracellular structure that can catalyze gamma-tubulin-dependent microtubule nucleation and that can anchor microtubules by interacting with their minus ends, plus ends or sides."" [GOC:vw, ISBN:0815316194, PMID:17072892, PMID:17245416, Wikipedia:Microtubule_organizing_center]"	818	103	13	16420	0.1262135922330097	0.0158924205378973	query_1	['GO:0015630', 'GO:0110165']	['CUL3', 'AKT1', 'H2AX', 'BRCA2', 'PCNA', 'ATM', 'RAD51', 'APEX1', 'BRCA1', 'CDK2', 'WRN', 'TP53', 'NEIL1']
422	GO:BP	GO:0042752	regulation of circadian rhythm	0.0058408368671095	True	"""Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:dph, GOC:jl, GOC:tb]"	117	102	5	15719	0.0490196078431372	0.0427350427350427	query_1	['GO:0007623', 'GO:0050789']	['DDB1', 'PARP1', 'PRKDC', 'KAT5', 'TP53']
423	GO:BP	GO:0070198	protein localization to chromosome, telomeric region	0.0061821706630991	True	"""Any process in which a protein is transported to, or maintained at, the telomeric region of a chromosome."" [GOC:BHF, GOC:mah]"	31	102	3	15719	0.0294117647058823	0.0967741935483871	query_1	['GO:0034502']	['BRCA2', 'ATR', 'XRCC5']
424	GO:BP	GO:0070936	protein K48-linked ubiquitination	0.0061821706630991	True	"""A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 48 of the ubiquitin monomers, is added to a protein. K48-linked ubiquitination targets the substrate protein for degradation."" [GOC:cvs, PMID:15556404]"	69	102	4	15719	0.0392156862745098	0.0579710144927536	query_1	['GO:0000209']	['CUL3', 'RBX1', 'CUL1', 'RNF8']
425	GO:BP	GO:0031398	positive regulation of protein ubiquitination	0.0062578420418583	True	"""Any process that activates or increases the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]"	119	102	5	15719	0.0490196078431372	0.042016806722689	query_1	['GO:0016567', 'GO:0031396', 'GO:1903322']	['CUL3', 'FANCI', 'PAXIP1', 'RBX1', 'BRCA1']
426	GO:BP	GO:0044093	positive regulation of molecular function	0.0063701579994051	True	"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]"	1469	102	20	15719	0.196078431372549	0.0136147038801906	query_1	['GO:0065009']	['AKT1', 'NBN', 'MSH2', 'TP53BP1', 'RAD50', 'XRCC6', 'MSH3', 'PCNA', 'AR', 'PARP1', 'XRCC4', 'XRCC5', 'NHEJ1', 'MRE11', 'PRIM2', 'XRCC1', 'COPS5', 'WRN', 'PNKP', 'MSH6']
427	GO:BP	GO:0043462	regulation of ATP-dependent activity	0.0064787547534816	True	"""Any process that modulates the rate of an ATP-dependent activity."" [GOC:jl]"	70	102	4	15719	0.0392156862745098	0.0571428571428571	query_1	['GO:0065009']	['MSH2', 'MSH3', 'TP53', 'MSH6']
132	REAC	REAC:R-HSA-110357	Displacement of DNA glycosylase by APEX1	0.0065813397584334	True	Displacement of DNA glycosylase by APEX1	7	97	2	10022	0.0206185567010309	0.2857142857142857	query_1	['REAC:R-HSA-73933']	['OGG1', 'APEX1']
430	GO:BP	GO:1900543	negative regulation of purine nucleotide metabolic process	0.0066206896176457	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of purine nucleotide metabolic process."" [GOC:TermGenie]"	8	102	2	15719	0.0196078431372549	0.25	query_1	['GO:0006163', 'GO:0045980', 'GO:1900542']	['PARP1', 'TP53']
428	GO:BP	GO:0070537	histone H2A K63-linked deubiquitination	0.0066206896176457	True	"""A protein deubiquitination process in which a K63-linked ubiquitin chain, i.e. a polymer of ubiquitin formed by linkages between lysine residues at position 63 of the ubiquitin monomers, is removed from a lysine residue in histone H2A or the variant H2AX."" [GOC:mah, PMID:19202061, PMID:19214193]"	8	102	2	15719	0.0196078431372549	0.25	query_1	['GO:0016578', 'GO:0070536']	['BRCA1', 'BARD1']
429	GO:BP	GO:0045008	depyrimidination	0.0066206896176457	True	"""The disruption of the bond between the sugar in the backbone and the C or T base, causing the base to be removed and leaving a depyrimidinated sugar."" [GOC:ai]"	8	102	2	15719	0.0196078431372549	0.25	query_1	['GO:0006285', 'GO:0006304', 'GO:0009223']	['OGG1', 'NEIL1']
431	GO:BP	GO:0045898	regulation of RNA polymerase II transcription preinitiation complex assembly	0.0066206896176457	True	"""Any process that modulates the frequency, rate or extent of RNA polymerase II transcriptional preinitiation complex assembly."" [GOC:go_curators]"	8	102	2	15719	0.0196078431372549	0.25	query_1	['GO:0043254', 'GO:0051123', 'GO:0060260']	['CAND1', 'TP53']
80	GO:CC	GO:1902911	protein kinase complex	0.0068903622340045	True	"""A protein complex which is capable of protein kinase activity."" [GO_REF:0000088, GOC:bhm, GOC:TermGenie, PMID:24606918]"	146	103	5	16420	0.0485436893203883	0.0342465753424657	query_1	['GO:0061695']	['XRCC6', 'PCNA', 'XRCC5', 'CDK2', 'PRKDC']
432	GO:BP	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	0.0079602596216037	True	"""Any process that modulates the frequency, rate or extent of the activity of an intracellular estrogen receptor signaling pathway."" [GOC:mah]"	34	102	3	15719	0.0294117647058823	0.088235294117647	query_1	['GO:0030520', 'GO:0033143']	['AR', 'PARP1', 'BRCA1']
433	GO:BP	GO:0071824	protein-DNA complex subunit organization	0.0082249345648941	True	"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex."" [GOC:mah]"	257	102	7	15719	0.0686274509803921	0.0272373540856031	query_1	['GO:0043933']	['RAD52', 'H2AX', 'POLE3', 'RAD51', 'CAND1', 'CHRAC1', 'TP53']
438	GO:BP	GO:0045980	negative regulation of nucleotide metabolic process	0.0082845421431264	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleotides."" [GOC:go_curators]"	9	102	2	15719	0.0196078431372549	0.2222222222222222	query_1	['GO:0006140', 'GO:0009117', 'GO:0045934', 'GO:0045936', 'GO:0062014']	['PARP1', 'TP53']
437	GO:BP	GO:0009410	response to xenobiotic stimulus	0.0082845421431264	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from a xenobiotic, a compound foreign to the organim exposed to it. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."" [GOC:jl, GOC:krc]"	413	102	9	15719	0.088235294117647	0.0217917675544794	query_1	['GO:0042221']	['OGG1', 'PCNA', 'ATR', 'PMS2', 'XRCC5', 'RAD51', 'APEX1', 'XRCC1', 'TP53']
439	GO:BP	GO:0010835	regulation of protein ADP-ribosylation	0.0082845421431264	True	"""Any process that modulates the frequency, rate or extent of protein ADP-ribosylation. Protein ADP-ribosylation is the transfer, from NAD, of ADP-ribose to protein amino acids."" [GOC:dph, GOC:tb]"	9	102	2	15719	0.0196078431372549	0.2222222222222222	query_1	['GO:0051338']	['XRCC1', 'PNKP']
440	GO:BP	GO:0051251	positive regulation of lymphocyte activation	0.0082845421431264	True	"""Any process that activates or increases the frequency, rate or extent of lymphocyte activation."" [GOC:ai]"	333	102	8	15719	0.0784313725490196	0.024024024024024	query_1	['GO:0002696', 'GO:0046649', 'GO:0051249']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'MLH1', 'PRKDC', 'KAT5']
441	GO:BP	GO:0002694	regulation of leukocyte activation	0.0082845421431264	True	"""Any process that modulates the frequency, rate, or extent of leukocyte activation."" [GOC:add]"	586	102	11	15719	0.1078431372549019	0.0187713310580204	query_1	['GO:0002682', 'GO:0045321', 'GO:0050865']	['AKT1', 'MSH2', 'TP53BP1', 'XRCC6', 'PAXIP1', 'APLF', 'MLH1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5']
436	GO:BP	GO:0085020	protein K6-linked ubiquitination	0.0082845421431264	True	"""A protein ubiquitination process in which a polymer of ubiquitin, formed by linkages between lysine residues at position 6 of the ubiquitin monomers, is added to a protein. K6-linked ubiquitination is involved in DNA repair."" [GOC:sp]"	9	102	2	15719	0.0196078431372549	0.2222222222222222	query_1	['GO:0000209']	['BRCA1', 'BARD1']
434	GO:BP	GO:0032070	regulation of deoxyribonuclease activity	0.0082845421431264	True	"""Any process that modulates the frequency, rate or extent of deoxyribonuclease activity, the hydrolysis of ester linkages within deoxyribonucleic acid."" [GOC:mah]"	9	102	2	15719	0.0196078431372549	0.2222222222222222	query_1	['GO:0032069', 'GO:0051052']	['AKT1', 'PCNA']
435	GO:BP	GO:0061820	telomeric D-loop disassembly	0.0082845421431264	True	"""A telomere loop disassembly process that results in the disassembly of telomeric D-loops. A telomeric D-loop is a three-stranded DNA displacement loop that forms at the site where the telomeric 3' single-stranded DNA overhang (formed of the repeat sequence TTAGGG in mammals) is tucked back inside the double-stranded component of telomeric DNA molecule, thus forming a t-loop or telomeric-loop and protecting the chromosome terminus."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:10338204, PMID:24012755]"	9	102	2	15719	0.0196078431372549	0.2222222222222222	query_1	['GO:0090657']	['BLM', 'WRN']
442	GO:BP	GO:0043085	positive regulation of catalytic activity	0.0085967072965322	True	"""Any process that activates or increases the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	1078	102	16	15719	0.1568627450980392	0.0148423005565862	query_1	['GO:0044093', 'GO:0050790']	['AKT1', 'NBN', 'MSH2', 'RAD50', 'XRCC6', 'MSH3', 'PCNA', 'XRCC4', 'XRCC5', 'NHEJ1', 'MRE11', 'PRIM2', 'XRCC1', 'WRN', 'PNKP', 'MSH6']
81	GO:CC	GO:0000783	nuclear telomere cap complex	0.0086465858772212	True	"""A complex of DNA and protein located at the end of a linear chromosome in the nucleus that protects and stabilizes a linear chromosome."" [GOC:elh]"	13	103	2	16420	0.0194174757281553	0.1538461538461538	query_1	['GO:0000782', 'GO:0140513']	['XRCC6', 'XRCC5']
82	GO:CC	GO:0000782	telomere cap complex	0.0086465858772212	True	"""A complex of DNA and protein located at the end of a linear chromosome that protects and stabilizes a linear chromosome."" [GOC:elh]"	13	103	2	16420	0.0194174757281553	0.1538461538461538	query_1	['GO:0032993', 'GO:0044815', 'GO:0140445']	['XRCC6', 'XRCC5']
443	GO:BP	GO:0030098	lymphocyte differentiation	0.008783641733164	True	"""The process in which a relatively unspecialized precursor cell acquires specialized features of a lymphocyte. A lymphocyte is a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:go_curators]"	417	102	9	15719	0.088235294117647	0.0215827338129496	query_1	['GO:0046649', 'GO:1903131']	['MSH2', 'XRCC6', 'LIG4', 'NHEJ1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5', 'TP53']
444	GO:BP	GO:0002244	hematopoietic progenitor cell differentiation	0.0088775162597917	True	"""The process in which precursor cell type acquires the specialized features of a hematopoietic progenitor cell, a class of cell types including myeloid progenitor cells and lymphoid progenitor cells."" [GOC:add, GOC:rl, ISBN:0781735149, PMID:16551251]"	130	102	5	15719	0.0490196078431372	0.0384615384615384	query_1	['GO:0030097', 'GO:0030154']	['LIG4', 'XRCC5', 'PRKDC', 'KAT5', 'TP53']
445	GO:BP	GO:0002521	leukocyte differentiation	0.0088800157870122	True	"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]"	592	102	11	15719	0.1078431372549019	0.018581081081081	query_1	['GO:0030097', 'GO:0030154']	['MSH2', 'XRCC6', 'LIG4', 'PARP1', 'NHEJ1', 'FANCD2', 'ATM', 'PRKDC', 'KAT5', 'TP53', 'CUL4A']
83	GO:CC	GO:0070603	SWI/SNF superfamily-type complex	0.0091708024387714	True	"""A protein complex that contains an ortholog of the Saccharomyces ATPase Swi2/Snf2 as one of the catalytic subunit components (ATPase) and mediates assembly of nucleosomes, changes to the spacing or structure of nucleosomes, or some combination of those activities in a manner that requires ATP."" [GOC:bhm, GOC:krc, GOC:mah, PMID:16155938]"	96	103	4	16420	0.0388349514563106	0.0416666666666666	query_1	['GO:0000785', 'GO:0140513', 'GO:1904949']	['POLE3', 'ERCC6', 'CHRAC1', 'KAT5']
84	GO:CC	GO:0140445	chromosome, telomeric repeat region	0.0095846174599653	True	"""A complex of DNA and protein that seals the end of a chromosome. The telomeric repeat DNA consists of simple tandemly repeated sequences specific for each species. Typically one strand is G-rich and the other C-rich. The G-rich strand forms a 3'-terminal overhang, the length of which varies with species. The single strand overhang is bound by a variety of proteins, including telomere capping proteins that bind to the single-stranded DNA and seal the telomeric loop."" [PMID:11352055, PMID:30208292]"	14	103	2	16420	0.0194174757281553	0.1428571428571428	query_1	['GO:0000781']	['XRCC6', 'XRCC5']
85	GO:CC	GO:0140672	ATAC complex	0.0095846174599653	True	"""A chromatin remodelling complex that regulates transcription via acetylation primarily of nucleosomal histones H3 and possibly H4. Shares the histone acetylation (HAT) module of GCN5/PCAF-ADA2-ADA3-SGF29 (or orthologs) with the related SAGA complex (GO:0000124). Contains HAT subunits GCN5 or PCAF in a mutually exclusive manner. In addition to the HAT module contains DR1/NC2B, KAT14, MBIP, WDR5, YEATS2 and ZZZ3 or orthologs. Also regulates the activity of non-histone targets and orchestrates mitotic progression by regulating Cyclin A degradation through acetylation."" [GOC:bhm, PMID:19936620, PMID:20562830, PMID:28966424]"	14	103	2	16420	0.0194174757281553	0.1428571428571428	query_1	['GO:0070461']	['POLE4', 'POLE3']
86	GO:CC	GO:0031010	ISWI-type complex	0.0095846174599653	True	"""Any nuclear protein complex that contains an ATPase subunit of the imitation switch (ISWI) family. ISWI ATPases are involved in assembling chromatin and in sliding and spacing nucleosomes to regulate transcription of nuclear RNA polymerases I, II, and III and also DNA replication, recombination and repair."" [GOC:krc, GOC:mah, PMID:15020051, PMID:15284901, PMID:16568949, PMID:21810179]"	14	103	2	16420	0.0194174757281553	0.1428571428571428	query_1	['GO:0070603']	['POLE3', 'CHRAC1']
133	REAC	REAC:R-HSA-162587	HIV Life Cycle	0.0096136773767081	True	HIV Life Cycle	145	97	6	10022	0.0618556701030927	0.0413793103448275	query_1	['REAC:R-HSA-162906']	['XRCC6', 'LIG4', 'FEN1', 'LIG1', 'XRCC4', 'XRCC5']
446	GO:BP	GO:0010498	proteasomal protein catabolic process	0.0098072753859189	True	"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]"	510	102	10	15719	0.0980392156862745	0.0196078431372549	query_1	['GO:0030163', 'GO:0051603']	['CUL3', 'AKT1', 'CUL4B', 'DDB1', 'RBX1', 'CDK2', 'ERCC8', 'KAT5', 'CUL1', 'CUL4A']
447	GO:BP	GO:0045944	positive regulation of transcription by RNA polymerase II	0.0100765328656665	True	"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]"	1202	102	17	15719	0.1666666666666666	0.0141430948419301	query_1	['GO:0006357', 'GO:0006366', 'GO:0045893']	['AKT1', 'TP53BP1', 'XRCC6', 'HLTF', 'PAXIP1', 'AR', 'PARP1', 'ERCC1', 'ATM', 'ERCC6', 'APEX1', 'CAND1', 'BRCA1', 'PRKDC', 'KAT5', 'COPS5', 'TP53']
450	GO:BP	GO:0065009	regulation of molecular function	0.0101261670283445	True	"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]"	2480	102	28	15719	0.2745098039215686	0.0112903225806451	query_1	['GO:0065007']	['AKT1', 'NBN', 'MSH2', 'TP53BP1', 'RAD50', 'XRCC6', 'PAXIP1', 'MSH3', 'PCNA', 'AR', 'PARP1', 'XRCC4', 'XRCC5', 'NHEJ1', 'ERCC4', 'FANCD2', 'BLM', 'MRE11', 'PRIM2', 'CAND1', 'ERCC5', 'XRCC1', 'COPS5', 'WRN', 'TP53', 'PNKP', 'NEIL1', 'MSH6']
