Cockayne syndrome type 3	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
747	GO:BP	GO:0043086	negative regulation of catalytic activity	0.0020718504726634	True	"""Any process that stops or reduces the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]"	624	102	12	17376	0.1176470588235294	0.0192307692307692	query_1	['GO:0044092', 'GO:0050790']	['CDKN2B', 'AKT1', 'RB1', 'CDKN2D', 'CDKN1A', 'MNAT1', 'CAND1', 'CDKN2A', 'CDKN2C', 'MCM2', 'CDKN1B', 'TP53']
748	GO:BP	GO:0016573	histone acetylation	0.002072357673117	True	"""The modification of a histone by the addition of an acetyl group."" [GOC:ai]"	154	102	6	17376	0.0588235294117647	0.0389610389610389	query_1	['GO:0016570', 'GO:0018393']	['BMI1', 'CREBBP', 'SMAD4', 'EP300', 'ERCC6', 'PCGF2']
749	GO:BP	GO:0010001	glial cell differentiation	0.0021051299636467	True	"""The process in which a relatively unspecialized cell acquires the specialized features of a glial cell."" [GOC:go_curators, GOC:mtg_sensu]"	218	102	7	17376	0.0686274509803921	0.0321100917431192	query_1	['GO:0030154', 'GO:0042063']	['AKT1', 'CUL4B', 'CDK5', 'HDAC1', 'CDK1', 'CDKN2C', 'CDK6']
750	GO:BP	GO:0043467	regulation of generation of precursor metabolites and energy	0.0021459494770574	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of precursor metabolites, substances from which energy is derived, and the processes involved in the liberation of energy from these substances."" [GOC:jl]"	100	102	5	17376	0.0490196078431372	0.05	query_1	['GO:0006091', 'GO:0031323']	['AKT1', 'VCP', 'CCNB1', 'CDK1', 'TP53']
751	GO:BP	GO:0018205	peptidyl-lysine modification	0.0021956165331884	True	"""The modification of peptidyl-lysine."" [GOC:go_curators]"	368	102	9	17376	0.088235294117647	0.0244565217391304	query_1	['GO:0018193']	['BMI1', 'CREBBP', 'EHMT2', 'SMAD4', 'EP300', 'ERCC6', 'EHMT1', 'CDKN2A', 'PCGF2']
752	GO:BP	GO:0035966	response to topologically incorrect protein	0.0021956165331884	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a protein that is not folded in its correct three-dimensional structure."" [GOC:bf]"	156	102	6	17376	0.0588235294117647	0.0384615384615384	query_1	['GO:0006950', 'GO:0010033']	['CUL3', 'VCP', 'UFD1', 'UBE2W', 'COPS5', 'CCND1']
753	GO:BP	GO:0007154	cell communication	0.0021956165331884	True	"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]"	5766	102	51	17376	0.5	0.0088449531737773	query_1	['GO:0009987']	['CUL3', 'CDKN2B', 'BMI1', 'AKT1', 'MYC', 'CREBBP', 'CDK5', 'EHMT2', 'VCP', 'CCNB1', 'MAX', 'RB1', 'HDAC1', 'CCNE1', 'DDB1', 'CDT1', 'RBX1', 'CDKN2D', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'CDKN1A', 'CCNA2', 'E2F2', 'SMAD2', 'SMAD4', 'EP300', 'UFD1', 'E2F1', 'ERCC6', 'CDK1', 'CDKN2A', 'CDK2', 'ORC1', 'SP1', 'PCGF2', 'ESR1', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'NPLOC4', 'CDK4', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CUL4A', 'CDK6', 'CCND1']
754	REAC	REAC:R-HSA-167158	Formation of the HIV-1 Early Elongation Complex	0.0022033371870576	True	Formation of the HIV-1 Early Elongation Complex	32	102	3	17376	0.0294117647058823	0.09375	query_1	['REAC:R-HSA-167169']	['CDK7', 'CCNH', 'MNAT1']
755	REAC	REAC:R-HSA-113418	Formation of the Early Elongation Complex	0.0022033371870576	True	Formation of the Early Elongation Complex	32	102	3	17376	0.0294117647058823	0.09375	query_1	['REAC:R-HSA-75955']	['CDK7', 'CCNH', 'MNAT1']
756	REAC	REAC:R-HSA-1280215	Cytokine Signaling in Immune system	0.0022333601131366	True	Cytokine Signaling in Immune system	706	102	12	17376	0.1176470588235294	0.0169971671388102	query_1	['REAC:R-HSA-168256']	['AKT1', 'MYC', 'RBX1', 'BTRC', 'CDKN1A', 'SKP1', 'FOXO1', 'CDKN1B', 'CUL1', 'TP53', 'SMAD3', 'CCND1']
757	GO:BP	GO:0072132	mesenchyme morphogenesis	0.0022563711145251	True	"""The process in which the anatomical structures of a mesenchymal tissue are generated and organized. A mesenchymal tissue is made up of loosely packed stellate cells."" [GOC:mtg_kidney_jan10]"	56	102	4	17376	0.0392156862745098	0.0714285714285714	query_1	['GO:0009887', 'GO:0048729', 'GO:0060485']	['MYC', 'SMAD2', 'SMAD4', 'SMAD3']
758	GO:BP	GO:0010332	response to gamma radiation	0.0022563711145251	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a gamma radiation stimulus. Gamma radiation is a form of electromagnetic radiation (EMR) or light emission of a specific frequency produced from sub-atomic particle interaction, such as electron-positron annihilation and radioactive decay. Gamma rays are generally characterized as EMR having the highest frequency and energy, and also the shortest wavelength, within the electromagnetic radiation spectrum."" [GOC:tair_curators]"	56	102	4	17376	0.0392156862745098	0.0714285714285714	query_1	['GO:0010212']	['MYC', 'CDKN1A', 'ERCC6', 'TP53']
759	REAC	REAC:R-HSA-9009391	Extra-nuclear estrogen signaling	0.0022569233220156	True	Extra-nuclear estrogen signaling	73	102	4	17376	0.0392156862745098	0.0547945205479452	query_1	['REAC:R-HSA-8939211']	['AKT1', 'ESR1', 'CDKN1B', 'CCND1']
760	REAC	REAC:R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	0.0022569233220156	True	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	73	102	4	17376	0.0392156862745098	0.0547945205479452	query_1	['REAC:R-HSA-5250913']	['EHMT2', 'CBX3', 'HDAC1', 'ERCC6']
761	GO:BP	GO:1902975	mitotic DNA replication initiation	0.0023001847135042	True	"""Any DNA replication initiation involved in mitotic cell cycle DNA replication."" [GO_REF:0000060, GOC:TermGenie]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:1902315', 'GO:1902969', 'GO:1903047']	['MCM4', 'MCM2']
762	GO:BP	GO:0032077	positive regulation of deoxyribonuclease activity	0.0023001847135042	True	"""Any process that activates or increases the frequency, rate or extent of deoxyribonuclease activity, the hydrolysis of ester linkages within deoxyribonucleic acid."" [GOC:mah]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:0032070', 'GO:0032075', 'GO:0051054']	['AKT1', 'PCNA']
763	GO:BP	GO:0010906	regulation of glucose metabolic process	0.0023001847135042	True	"""Any process that modulates the rate, frequency or extent of glucose metabolism. Glucose metabolic processes are the chemical reactions and pathways involving glucose, the aldohexose gluco-hexose."" [GOC:BHF, GOC:tb]"	102	102	5	17376	0.0490196078431372	0.0490196078431372	query_1	['GO:0006006', 'GO:0006109', 'GO:0062012']	['AKT1', 'DDB1', 'EP300', 'FOXO1', 'TP53']
764	GO:BP	GO:1902292	cell cycle DNA replication initiation	0.0023001847135042	True	"""Any DNA replication initiation that is involved in cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:0006270', 'GO:0022402', 'GO:0044786']	['MCM4', 'MCM2']
765	GO:BP	GO:1905774	regulation of DNA helicase activity	0.0023001847135042	True	"""Any process that modulates the frequency, rate or extent of ATP-dependent DNA helicase activity."" [GOC:rb, GOC:TermGenie, PMID:13679365, PMID:19734539]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:0051095', 'GO:1905462']	['MNAT1', 'MCM2']
766	GO:BP	GO:1902315	nuclear cell cycle DNA replication initiation	0.0023001847135042	True	"""Any DNA replication initiation that is involved in nuclear cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:0033260', 'GO:1902292']	['MCM4', 'MCM2']
767	GO:BP	GO:0048731	system development	0.0023001847135042	True	"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]"	3689	102	37	17376	0.3627450980392157	0.0100298183789644	query_1	['GO:0007275', 'GO:0048856']	['CUL3', 'CDKN2B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'CDK5', 'EHMT2', 'MAX', 'RING1', 'RB1', 'HDAC1', 'CCNB2', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F2', 'SMAD2', 'SMAD4', 'ORC3', 'EP300', 'UFD1', 'E2F1', 'ERCC6', 'MNAT1', 'CDK1', 'CDKN2C', 'SP1', 'PCGF2', 'ESR1', 'FOXO1', 'CDKN1B', 'TP53', 'TFDP2', 'SMAD3', 'CDK6', 'CCND1']
768	GO:BP	GO:0045656	negative regulation of monocyte differentiation	0.0023001847135042	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of monocyte differentiation."" [GOC:go_curators]"	5	102	2	17376	0.0196078431372549	0.4	query_1	['GO:0002762', 'GO:0030224', 'GO:0045655']	['MYC', 'CDK6']
769	REAC	REAC:R-HSA-8951430	RUNX3 regulates WNT signaling	0.0023400597103031	True	RUNX3 regulates WNT signaling	8	102	2	17376	0.0196078431372549	0.25	query_1	['REAC:R-HSA-8878159']	['MYC', 'CCND1']
770	REAC	REAC:R-HSA-8951936	RUNX3 regulates p14-ARF	0.0023400597103031	True	RUNX3 regulates p14-ARF	8	102	2	17376	0.0196078431372549	0.25	query_1	['REAC:R-HSA-8878159']	['EP300', 'CCND1']
771	GO:CC	GO:0043073	germ cell nucleus	0.002350946706902	True	"""The nucleus of a germ cell, a reproductive cell in multicellular organisms."" [CL:0000586, GOC:go_curators]"	69	102	4	17376	0.0392156862745098	0.0579710144927536	query_1	['GO:0005634']	['CDK7', 'PCNA', 'CDK2', 'TP53']
772	REAC	REAC:R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	0.0023530513465106	True	Nuclear Pore Complex (NPC) Disassembly	33	102	3	17376	0.0294117647058823	0.0909090909090909	query_1	['REAC:R-HSA-2980766']	['CCNB1', 'CCNB2', 'CDK1']
773	GO:BP	GO:2000630	positive regulation of miRNA metabolic process	0.002367263717787	True	"""Any process that activates or increases the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]"	57	102	4	17376	0.0392156862745098	0.0701754385964912	query_1	['GO:0010586', 'GO:0051254', 'GO:2000628']	['MYC', 'SMAD4', 'TP53', 'SMAD3']
774	GO:BP	GO:0071363	cellular response to growth factor stimulus	0.0023928624392698	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]"	637	102	12	17376	0.1176470588235294	0.0188383045525902	query_1	['GO:0070848', 'GO:0071495']	['CDKN2B', 'AKT1', 'CREBBP', 'MCM7', 'HDAC1', 'CCNA2', 'SMAD2', 'SMAD4', 'EP300', 'E2F1', 'TP53', 'SMAD3']
775	GO:BP	GO:0006302	double-strand break repair	0.0023968331403662	True	"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix."" [GOC:elh]"	296	102	8	17376	0.0784313725490196	0.027027027027027	query_1	['GO:0006281']	['MCM6', 'MCM7', 'VCP', 'ERCC6', 'MCM4', 'MCM2', 'ERCC8', 'TP53']
776	GO:BP	GO:0051128	regulation of cellular component organization	0.0024391948625702	True	"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]"	2347	102	27	17376	0.2647058823529412	0.0115040477204942	query_1	['GO:0016043', 'GO:0050794']	['CUL3', 'PKMYT1', 'AKT1', 'MYC', 'SERTAD1', 'CDK5', 'EHMT2', 'VCP', 'CCNB1', 'RB1', 'CDT1', 'CDKN2D', 'CDC6', 'CDK5R1', 'CDKN1A', 'SMAD4', 'EP300', 'MNAT1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'MCM2', 'ESR1', 'CDKN1B', 'TP53', 'SMAD3']
777	GO:BP	GO:0044346	fibroblast apoptotic process	0.0024435549562424	True	"""Any apoptotic process in a fibroblast, a connective tissue cell which secretes an extracellular matrix rich in collagen and other macromolecules."" [CL:0000057, GOC:jl, GOC:mtg_apoptosis, GOC:yaf]"	24	102	3	17376	0.0294117647058823	0.125	query_1	['GO:0006915']	['CUL3', 'MYC', 'TP53']
778	GO:BP	GO:0042501	serine phosphorylation of STAT protein	0.0024435549562424	True	"""The process of introducing a phosphate group to a serine residue of a STAT (Signal Transducer and Activator of Transcription) protein."" [GOC:jl, PMID:10918594]"	24	102	3	17376	0.0294117647058823	0.125	query_1	['GO:0018105', 'GO:0046425']	['CDK5', 'CDK5R1', 'ERCC6']
779	GO:BP	GO:0035282	segmentation	0.0024598617531454	True	"""The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis."" [PMID:10611687, PMID:9706689]"	104	102	5	17376	0.0490196078431372	0.048076923076923	query_1	['GO:0003002']	['BMI1', 'SMAD4', 'EP300', 'TP53', 'SMAD3']
780	GO:BP	GO:0043009	chordate embryonic development	0.0024634170758105	True	"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]"	640	102	12	17376	0.1176470588235294	0.01875	query_1	['GO:0009792']	['CUL3', 'BMI1', 'AKT1', 'CCNB1', 'CCNB2', 'SMAD2', 'SMAD4', 'EP300', 'PCGF2', 'TP53', 'SMAD3', 'CUL4A']
781	REAC	REAC:R-HSA-3247509	Chromatin modifying enzymes	0.0024695128267776	True	Chromatin modifying enzymes	267	102	7	17376	0.0686274509803921	0.0262172284644194	query_1	['REAC:R-HSA-4839726']	['CREBBP', 'EHMT2', 'HDAC1', 'EP300', 'EHMT1', 'CDK4', 'CCND1']
782	REAC	REAC:R-HSA-4839726	Chromatin organization	0.0024695128267776	True	Chromatin organization	267	102	7	17376	0.0686274509803921	0.0262172284644194	query_1	['REAC:0000000']	['CREBBP', 'EHMT2', 'HDAC1', 'EP300', 'EHMT1', 'CDK4', 'CCND1']
783	GO:BP	GO:0031669	cellular response to nutrient levels	0.0024850289957759	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]"	226	102	7	17376	0.0686274509803921	0.0309734513274336	query_1	['GO:0031667', 'GO:0031668']	['CDKN2B', 'EHMT2', 'MAX', 'CDKN1A', 'SP1', 'FOXO1', 'TP53']
784	GO:BP	GO:0018393	internal peptidyl-lysine acetylation	0.0024856285299977	True	"""The addition of an acetyl group to a non-terminal lysine residue in a protein."" [GOC:mah]"	161	102	6	17376	0.0588235294117647	0.0372670807453416	query_1	['GO:0006475', 'GO:0018394']	['BMI1', 'CREBBP', 'SMAD4', 'EP300', 'ERCC6', 'PCGF2']
785	GO:CC	GO:0005819	spindle	0.0025367141053148	True	"""The array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during mitosis or meiosis and serves to move the duplicated chromosomes apart."" [ISBN:0198547684]"	418	102	9	17376	0.088235294117647	0.0215311004784689	query_1	['GO:0015630', 'GO:0043232']	['CUL3', 'CDC25B', 'AKT1', 'CBX3', 'CCNB1', 'RB1', 'CDC6', 'CDK1', 'TFDP2']
786	GO:BP	GO:0033045	regulation of sister chromatid segregation	0.0025484918330418	True	"""Any process that modulates the frequency, rate or extent of sister chromatid segregation."" [GOC:mah]"	105	102	5	17376	0.0490196078431372	0.0476190476190476	query_1	['GO:0000819', 'GO:0033044', 'GO:0051983']	['CUL3', 'CCNB1', 'RB1', 'CDT1', 'CDC6']
787	GO:CC	GO:0035097	histone methyltransferase complex	0.0025592084364585	True	"""A multimeric complex that is able to catalyze the addition of methyl groups to histone proteins."" [GOC:bf]"	71	102	4	17376	0.0392156862745098	0.056338028169014	query_1	['GO:0005654', 'GO:0034708', 'GO:0140513']	['MAX', 'E2F6', 'MGA', 'RNF2']
788	REAC	REAC:R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	0.0025600290610035	True	APC/C:Cdc20 mediated degradation of mitotic proteins	76	102	4	17376	0.0392156862745098	0.0526315789473684	query_1	['REAC:R-HSA-176814']	['CCNB1', 'CCNA1', 'CCNA2', 'CDK1']
789	GO:BP	GO:0051054	positive regulation of DNA metabolic process	0.0026273202076875	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA."" [GOC:ai]"	301	102	8	17376	0.0784313725490196	0.0265780730897009	query_1	['GO:0006259', 'GO:0010604', 'GO:0045935', 'GO:0051052']	['AKT1', 'MYC', 'CDT1', 'PCNA', 'ERCC6', 'CDK1', 'CDK2', 'ERCC8']
790	GO:BP	GO:0006475	internal protein amino acid acetylation	0.0026317370845804	True	"""The addition of an acetyl group to a non-terminal amino acid in a protein."" [GOC:mah]"	163	102	6	17376	0.0588235294117647	0.0368098159509202	query_1	['GO:0006473']	['BMI1', 'CREBBP', 'SMAD4', 'EP300', 'ERCC6', 'PCGF2']
791	GO:BP	GO:0046686	response to cadmium ion	0.0026317370845804	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cadmium (Cd) ion stimulus."" [GOC:ai]"	59	102	4	17376	0.0392156862745098	0.0677966101694915	query_1	['GO:0010038']	['AKT1', 'PCNA', 'CDK1', 'CDKN1B']
792	GO:BP	GO:1901796	regulation of signal transduction by p53 class mediator	0.0026392730075106	True	"""Any process that modulates the frequency, rate or extent of signal transduction by p53 class mediator."" [GOC:TermGenie]"	106	102	5	17376	0.0490196078431372	0.0471698113207547	query_1	['GO:0072331', 'GO:1902531']	['AKT1', 'MYC', 'EP300', 'CDKN2A', 'TP53']
793	REAC	REAC:R-HSA-5621481	C-type lectin receptors (CLRs)	0.0026604088751896	True	C-type lectin receptors (CLRs)	132	102	5	17376	0.0490196078431372	0.0378787878787878	query_1	['REAC:R-HSA-168249']	['CREBBP', 'BTRC', 'SKP1', 'EP300', 'CUL1']
794	REAC	REAC:R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	0.0026663040872628	True	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	77	102	4	17376	0.0392156862745098	0.0519480519480519	query_1	['REAC:R-HSA-174143']	['CCNB1', 'CCNA1', 'CCNA2', 'CDK1']
795	GO:BP	GO:0010661	positive regulation of muscle cell apoptotic process	0.0027052417713204	True	"""Any process that increases the rate or frequency of muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a muscle cell and result in its death."" [GOC:dph, GOC:mtg_apoptosis, GOC:tb]"	25	102	3	17376	0.0294117647058823	0.12	query_1	['GO:0010657', 'GO:0010660', 'GO:0043065']	['SMAD4', 'CDKN2A', 'TP53']
796	GO:BP	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.0027421544693499	True	"""Any process that increases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]"	107	102	5	17376	0.0490196078431372	0.0467289719626168	query_1	['GO:0007178', 'GO:0009967', 'GO:0090092']	['CDKN2B', 'CREBBP', 'SMAD2', 'SMAD4', 'EP300']
797	GO:BP	GO:0051241	negative regulation of multicellular organismal process	0.0027421544693499	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]"	1056	102	16	17376	0.1568627450980392	0.0151515151515151	query_1	['GO:0032501', 'GO:0048519', 'GO:0051239']	['CDKN2B', 'MYC', 'CDK5', 'RB1', 'HDAC1', 'E2F2', 'SMAD4', 'UFD1', 'CDKN2A', 'FOXO1', 'NPLOC4', 'CDKN1B', 'TP53', 'SMAD3', 'CUL4A', 'CDK6']
798	GO:BP	GO:0065004	protein-DNA complex assembly	0.0027732449375711	True	"""The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex."" [GOC:jl]"	231	102	7	17376	0.0686274509803921	0.0303030303030303	query_1	['GO:0065003', 'GO:0071824']	['GMNN', 'RB1', 'CDT1', 'CAND1', 'MCM2', 'ESR1', 'TP53']
799	GO:BP	GO:0031667	response to nutrient levels	0.0028208610669742	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]"	469	102	10	17376	0.0980392156862745	0.021321961620469	query_1	['GO:0009991']	['CDKN2B', 'AKT1', 'EHMT2', 'MAX', 'CDKN2D', 'CDKN1A', 'SP1', 'FOXO1', 'TP53', 'CCND1']
800	REAC	REAC:R-HSA-9706019	RHOBTB3 ATPase cycle	0.0028767671807192	True	RHOBTB3 ATPase cycle	9	102	2	17376	0.0196078431372549	0.2222222222222222	query_1	['REAC:R-HSA-9716542']	['CUL3', 'CCNE1']
801	REAC	REAC:R-HSA-198693	AKT phosphorylates targets in the nucleus	0.0028767671807192	True	AKT phosphorylates targets in the nucleus	9	102	2	17376	0.0196078431372549	0.2222222222222222	query_1	['REAC:R-HSA-1257604']	['AKT1', 'FOXO1']
802	REAC	REAC:R-HSA-1234158	Regulation of gene expression by Hypoxia-inducible Factor	0.0028767671807192	True	Regulation of gene expression by Hypoxia-inducible Factor	9	102	2	17376	0.0196078431372549	0.2222222222222222	query_1	['REAC:R-HSA-1234174']	['CREBBP', 'EP300']
803	REAC	REAC:R-HSA-6811555	PI5P Regulates TP53 Acetylation	0.0028767671807192	True	PI5P Regulates TP53 Acetylation	9	102	2	17376	0.0196078431372549	0.2222222222222222	query_1	['REAC:R-HSA-6804758']	['EP300', 'TP53']
804	GO:BP	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	0.0029342631548823	True	"""Any signalling pathway that decreases or inhibits the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:mtg_cell_cycle]"	61	102	4	17376	0.0392156862745098	0.0655737704918032	query_1	['GO:0000086', 'GO:0010389', 'GO:1901991', 'GO:1902750']	['CDC6', 'CDKN1A', 'CDK1', 'ORC1']
805	GO:BP	GO:0010965	regulation of mitotic sister chromatid separation	0.0029342631548823	True	"""Any process that modulates the frequency, rate or extent of mitotic sister chromatid separation. Mitotic sister chromatid separation is the process in which sister chromatids are physically detached from each other during mitosis."" [GOC:dph, GOC:tb]"	61	102	4	17376	0.0392156862745098	0.0655737704918032	query_1	['GO:0051306', 'GO:1905818']	['CUL3', 'CCNB1', 'RB1', 'CDT1']
806	GO:BP	GO:0034504	protein localization to nucleus	0.0030532552386384	True	"""A process in which a protein transports or maintains the localization of another protein to the nucleus."" [GOC:ecd]"	309	102	8	17376	0.0784313725490196	0.0258899676375404	query_1	['GO:0033365']	['AKT1', 'CDK5', 'CDKN1A', 'SKP1', 'CDK1', 'CDKN2A', 'TP53', 'SMAD3']
807	GO:CC	GO:0110165	cellular anatomical entity	0.0030771394689433	True	"""A part of a cellular organism that is either an immaterial entity or a material entity with granularity above the level of a protein complex but below that of an anatomical system. Or, a substance produced by a cellular organism with granularity above the level of a protein complex."" [GOC:kmv]"	16238	102	102	17376	1.0	0.0062815617686907	query_1	['GO:0005575']	['CUL3', 'PKMYT1', 'MCM6', 'CDKN2B', 'CDC25B', 'BMI1', 'AKT1', 'CUL4B', 'MYC', 'DDB2', 'CREBBP', 'CKS1B', 'SERTAD1', 'OGFRL1', 'GMNN', 'CDK5', 'EHMT2', 'MCM7', 'CBX3', 'E2F4', 'VCP', 'CCNB1', 'CCNA1', 'CDK7', 'MAX', 'RBL1', 'CCNE2', 'RBL2', 'TFDP1', 'RING1', 'RB1', 'HDAC1', 'PHC1', 'CCNE1', 'DDB1', 'CDT1', 'CCNB2', 'RBX1', 'CDKN2D', 'PCGF6', 'UBD', 'CDC6', 'BTRC', 'CDK5R1', 'PCNA', 'CDKN1A', 'E2F5', 'ORC5', 'CCNA2', 'USP24', 'E2F2', 'CCNH', 'SMAD2', 'SKP1', 'RYBP', 'NEDD8', 'SMAD4', 'E2F6', 'ORC3', 'EP300', 'UFD1', 'CCND2', 'E2F1', 'ERCC6', 'MGA', 'EHMT1', 'MCM4', 'MNAT1', 'CDK1', 'CAND1', 'CDKN2A', 'CDKN2C', 'CDK2', 'ORC1', 'SP1', 'MCM2', 'PCGF2', 'YAF2', 'UBE2W', 'ESR1', 'ERCC8', 'FOXO1', 'COPS5', 'CCND3', 'SKP2', 'L3MBTL2', 'NPLOC4', 'CDK4', 'RNF2', 'CDKN1B', 'ORC6', 'CUL1', 'TP53', 'TFDP2', 'SMAD3', 'CUL4A', 'NUB1', 'CDK6', 'ORC4', 'CCND1', 'ORC2', 'PHC3']
808	GO:BP	GO:0010648	negative regulation of cell communication	0.0030787320178044	True	"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]"	1290	102	18	17376	0.1764705882352941	0.013953488372093	query_1	['GO:0007154', 'GO:0010646', 'GO:0048523']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'VCP', 'RB1', 'HDAC1', 'CDT1', 'RBX1', 'CDKN2D', 'BTRC', 'SMAD4', 'UFD1', 'PCGF2', 'ESR1', 'FOXO1', 'NPLOC4', 'TP53']
809	GO:BP	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	0.0030928200612875	True	"""Any process that increases the rate, frequency or extent of a process involved in starting transcription from an RNA polymerase II promoter."" [GOC:dph, GOC:tb, GOC:txnOH]"	62	102	4	17376	0.0392156862745098	0.064516129032258	query_1	['GO:0006367', 'GO:0045944', 'GO:0060260', 'GO:2000144']	['ERCC6', 'CAND1', 'ESR1', 'TP53']
810	GO:BP	GO:0001933	negative regulation of protein phosphorylation	0.0030928200612875	True	"""Any process that stops, prevents or reduces the rate of addition of phosphate groups to amino acids within a protein."" [GOC:hjd]"	310	102	8	17376	0.0784313725490196	0.0258064516129032	query_1	['GO:0001932', 'GO:0006468', 'GO:0031400', 'GO:0042326']	['CDKN2B', 'AKT1', 'RB1', 'CDKN2D', 'CDKN1A', 'CDKN2A', 'CDKN2C', 'CDKN1B']
811	GO:BP	GO:0023057	negative regulation of signaling	0.0030928200612875	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]"	1291	102	18	17376	0.1764705882352941	0.0139426800929512	query_1	['GO:0023051', 'GO:0023052', 'GO:0048519']	['CUL3', 'BMI1', 'AKT1', 'MYC', 'VCP', 'RB1', 'HDAC1', 'CDT1', 'RBX1', 'CDKN2D', 'BTRC', 'SMAD4', 'UFD1', 'PCGF2', 'ESR1', 'FOXO1', 'NPLOC4', 'TP53']
812	REAC	REAC:R-HSA-9031628	NGF-stimulated transcription	0.0031501613706211	True	NGF-stimulated transcription	37	102	3	17376	0.0294117647058823	0.081081081081081	query_1	['REAC:R-HSA-198725']	['CDK5', 'CDK5R1', 'EP300']
