Cluster	HPO ID	Phenotype	p-value	Corrected p-value
3	HP:0001903	Anemia	0.5431896755210289	1.0
3	HP:0004361	Abnormal circulating leptin concentration	1.0	1.0
3	HP:0000718	Aggressive behavior	1.0	1.0
3	HP:0001805	Onychogryposis	1.0	1.0
3	HP:0002113	Pulmonary infiltrates	1.0	1.0
3	HP:0008897	Postnatal growth retardation	1.0	1.0
3	HP:0000527	Long eyelashes	0.09699962198065427	0.5959796593766326
3	HP:0001382	Joint hypermobility	1.0	1.0
3	HP:0000325	Triangular face	0.13859156735291683	0.741329011252465
3	HP:0003312	Abnormal form of the vertebral bodies	0.417295532152706	1.0
3	HP:0001525	Severe failure to thrive	1.0	1.0
3	HP:0003074	Hyperglycemia	1.0	1.0
3	HP:0000253	Progressive microcephaly	1.0	1.0
3	HP:0006958	Abnormal auditory evoked potentials	1.0	1.0
3	HP:0000465	Webbed neck	1.0	1.0
3	HP:0000609	Optic nerve hypoplasia	1.0	1.0
3	HP:0002342	Intellectual disability, moderate	0.26306814417521335	1.0
3	HP:0008661	Urethral stenosis	1.0	1.0
3	HP:0000348	High forehead	0.02847005261625279	0.3106652141485505
3	HP:0001138	Optic neuropathy	1.0	1.0
3	HP:0001289	Confusion	1.0	1.0
3	HP:0002749	Osteomalacia	1.0	1.0
3	HP:0002293	Alopecia of scalp	0.04757714113286261	0.403075903759159
3	HP:0030088	Increased serum testosterone level	1.0	1.0
3	HP:0008066	Abnormal blistering of the skin	0.20815539653704998	0.9464132029217872
3	HP:0007305	CNS demyelination	1.0	1.0
3	HP:0008065	Aplasia/Hypoplasia of the skin	0.038584305344365924	0.35401477163569545
3	HP:0002797	Osteolysis	1.0	1.0
3	HP:0000411	Protruding ear	0.21670245275032501	0.9723096893139583
3	HP:0001285	Spastic tetraparesis	1.0	1.0
3	HP:0000072	Hydroureter	1.0	1.0
3	HP:0011097	Epileptic spasm	0.13302213325778411	0.7329851097165597
3	HP:0001875	Neutropenia	0.14780331339148206	0.7636504525226573
3	HP:0008647	Pubertal developmental failure in females	1.0	1.0
3	HP:0025190	Bilateral tonic-clonic seizure with generalized onset	1.0	1.0
3	HP:0008404	Nail dystrophy	0.15692739183370688	0.7925348234959408
3	HP:0010994	Abnormal corpus striatum morphology	1.0	1.0
3	HP:0000141	Amenorrhea	1.0	1.0
3	HP:0001231	Abnormal fingernail morphology	0.24843834350430535	1.0
3	HP:0200035	Skin plaque	1.0	1.0
3	HP:0011710	Bundle branch block	1.0	1.0
3	HP:0001048	Cavernous hemangioma	1.0	1.0
3	HP:0000929	Abnormal skull morphology	0.07528103057269468	0.5186026550563411
3	HP:0100545	Arterial stenosis	1.0	1.0
3	HP:0000444	Convex nasal ridge	1.0	1.0
3	HP:0002226	White eyebrow	0.016782830542660214	0.23123010969887403
3	HP:0007477	Abnormal dermatoglyphics	0.36142898857460665	1.0
3	HP:0001631	Atrial septal defect	1.0	1.0
3	HP:0005164	Dysplastic pulmonary valve	1.0	1.0
3	HP:0010551	Paraplegia/paraparesis	0.2758593175440394	1.0
3	HP:0002902	Hyponatremia	1.0	1.0
3	HP:0001810	Dystrophic toenail	1.0	1.0
3	HP:0000252	Microcephaly	0.036248523681200115	0.34819004437434475
3	HP:0009933	Narrow naris	1.0	1.0
3	HP:0002066	Gait ataxia	0.24843834350430535	1.0
3	HP:0002014	Diarrhea	1.0	1.0
3	HP:0000272	Malar flattening	0.21670245275032501	0.9723096893139583
3	HP:0001321	Cerebellar hypoplasia	1.0	1.0
3	HP:0000269	Prominent occiput	1.0	1.0
3	HP:0001976	Reduced antithrombin III activity	1.0	1.0
3	HP:0001804	Hypoplastic fingernail	1.0	1.0
3	HP:0010880	Increased nuchal translucency	1.0	1.0
3	HP:0009721	Shagreen patch	1.0	1.0
3	HP:0000364	Hearing abnormality	0.003162529416996707	0.10115872643535442
3	HP:0000316	Hypertelorism	0.07667875418880052	0.5203370704022525
3	HP:0008386	Aplasia/Hypoplasia of the nails	0.2694886162821482	1.0
3	HP:0000963	Thin skin	0.10469196244589037	0.631857684850418
3	HP:0001167	Abnormal finger morphology	0.3056469783370287	1.0
3	HP:0100760	Clubbing of toes	0.027144512582405446	0.2985896384064599
3	HP:0000122	Unilateral renal agenesis	1.0	1.0
3	HP:0000855	Insulin resistance	1.0	1.0
3	HP:0004568	Beaking of vertebral bodies	1.0	1.0
3	HP:0000946	Hypoplastic ilia	1.0	1.0
3	HP:0009818	Amelia involving the lower limbs	0.002111684655091506	0.07916652489459763
3	HP:0000964	Eczema	0.0005305154901543581	0.03293598384674433
3	HP:0002155	Hypertriglyceridemia	1.0	1.0
3	HP:0011029	Internal hemorrhage	1.0	1.0
3	HP:0001369	Arthritis	1.0	1.0
3	HP:0001387	Joint stiffness	1.0	1.0
3	HP:0007485	Absence of subcutaneous fat	0.016782830542660214	0.23123010969887403
3	HP:0000042	Absent external genitalia	0.0042194046358716465	0.10943087844821187
3	HP:0001539	Omphalocele	0.12178714891729905	0.6950530172518656
3	HP:0000077	Abnormality of the kidney	1.0	1.0
3	HP:0002141	Gait imbalance	1.0	1.0
3	HP:0000044	Hypogonadotropic hypogonadism	1.0	1.0
3	HP:0008476	Irregular sclerotic endplates	1.0	1.0
3	HP:0000303	Mandibular prognathia	0.030985510874004217	0.3182184590445791
3	HP:0007970	Congenital ptosis	1.0	1.0
3	HP:0031452	Lichenoid skin lesion	1.0	1.0
3	HP:0002253	Colonic diverticula	1.0	1.0
3	HP:0001371	Flexion contracture	0.06747020380046767	0.4880624161515154
3	HP:0004306	Abnormal endocardium morphology	1.0	1.0
3	HP:0011079	Impacted tooth	1.0	1.0
3	HP:0002650	Scoliosis	0.03774617384581191	0.35401477163569545
3	HP:0001582	Redundant skin	0.0042520795877970885	0.10943087844821187
3	HP:0001348	Brisk reflexes	1.0	1.0
3	HP:0000047	Hypospadias	0.35858598482168497	1.0
3	HP:0011968	Feeding difficulties	1.0	1.0
3	HP:0001954	Recurrent fever	1.0	1.0
3	HP:0001969	Abnormal tubulointerstitial morphology	1.0	1.0
3	HP:0011224	Ablepharon	0.0042194046358716465	0.10943087844821187
3	HP:0002890	Thyroid carcinoma	1.0	1.0
3	HP:0001671	Abnormal cardiac septum morphology	0.5884629509566185	1.0
3	HP:0010468	Aplasia/Hypoplasia of the testes	1.0	1.0
3	HP:0000287	Increased facial adipose tissue	1.0	1.0
3	HP:0007703	Abnormality of retinal pigmentation	1.0	1.0
3	HP:0008935	Generalized neonatal hypotonia	1.0	1.0
3	HP:0009814	Upper limb peromelia	0.002111684655091506	0.07916652489459763
3	HP:0000960	Sacral dimple	1.0	1.0
3	HP:0002283	Global brain atrophy	1.0	1.0
3	HP:0002162	Low posterior hairline	1.0	1.0
3	HP:0002750	Delayed skeletal maturation	0.05954247207667148	0.45203555096433695
3	HP:0002172	Postural instability	1.0	1.0
3	HP:0005338	Sparse lateral eyebrow	0.03740901664403384	0.35401477163569545
3	HP:0100645	Cystocele	1.0	1.0
3	HP:0002942	Thoracic kyphosis	0.001255051392553397	0.06584192690164745
3	HP:0007372	Atrophy/Degeneration involving the corticospinal tracts	1.0	1.0
3	HP:0007587	Numerous pigmented freckles	0.0042194046358716465	0.10943087844821187
3	HP:0001260	Dysarthria	0.5083550376426872	1.0
3	HP:0002812	Coxa vara	1.0	1.0
3	HP:0004944	Dilatation of the cerebral artery	1.0	1.0
3	HP:0011994	Abnormal atrial septum morphology	1.0	1.0
3	HP:0200041	Skin erosion	0.0656394156574779	0.4839576376043236
3	HP:0000405	Conductive hearing impairment	0.25983913791459085	1.0
3	HP:0000633	Decreased lacrimation	0.027144512582405446	0.2985896384064599
3	HP:0000093	Proteinuria	1.0	1.0
3	HP:0012844	Trichilemmoma	1.0	1.0
3	HP:0002121	Generalized non-motor (absence) seizure	0.12366858563706683	0.6970411190452858
3	HP:0000491	Keratitis	0.13302213325778411	0.7329851097165597
3	HP:0000627	Posterior embryotoxon	1.0	1.0
3	HP:0008059	Aplasia/Hypoplasia of the macula	1.0	1.0
3	HP:0000625	Eyelid coloboma	0.04959927034489474	0.415051562886113
3	HP:0007469	Palmoplantar cutis gyrata	1.0	1.0
3	HP:0001513	Obesity	1.0	1.0
3	HP:0001278	Orthostatic hypotension	1.0	1.0
3	HP:0008069	Neoplasm of the skin	0.2774442558081697	1.0
3	HP:0100879	Enlarged ovaries	1.0	1.0
3	HP:0030009	Cervical insufficiency	1.0	1.0
3	HP:0012056	Cutaneous melanoma	1.0	1.0
3	HP:0005692	Joint hyperflexibility	1.0	1.0
3	HP:0000581	Blepharophimosis	0.18201462132259213	0.8680697324615932
3	HP:0000554	Uveitis	1.0	1.0
3	HP:0002453	Abnormal globus pallidus morphology	1.0	1.0
3	HP:0003185	Short greater sciatic notch	1.0	1.0
3	HP:0007522	Increased number of skin folds	1.0	1.0
3	HP:0003394	Muscle spasm	1.0	1.0
3	HP:0001644	Dilated cardiomyopathy	1.0	1.0
3	HP:0000027	Azoospermia	1.0	1.0
3	HP:0001873	Thrombocytopenia	1.0	1.0
3	HP:0010505	Limitation of movement at ankles	1.0	1.0
3	HP:0003187	Breast hypoplasia	0.031261930727253376	0.3182184590445791
3	HP:0009830	Peripheral neuropathy	0.1574610976300586	0.7925348234959408
3	HP:0002290	Poliosis	1.0	1.0
3	HP:0000944	Abnormal metaphysis morphology	1.0	1.0
3	HP:0100613	Death in early adulthood	1.0	1.0
3	HP:0001608	Abnormality of the voice	0.4353513362108487	1.0
3	HP:0000221	Furrowed tongue	1.0	1.0
3	HP:0002623	Overriding aorta	1.0	1.0
3	HP:0005930	Abnormal epiphysis morphology	0.3571602683147437	1.0
3	HP:0000327	Hypoplasia of the maxilla	0.0070195090114664755	0.1519779411371472
3	HP:0100651	Type I diabetes mellitus	1.0	1.0
3	HP:0002020	Gastroesophageal reflux	1.0	1.0
3	HP:0000078	Abnormality of the genital system	0.012907094976188225	0.21457737062121365
3	HP:0010511	Long toe	1.0	1.0
3	HP:0000639	Nystagmus	0.06326140977404647	0.4741129831417549
3	HP:0001643	Patent ductus arteriosus	1.0	1.0
3	HP:0000026	Male hypogonadism	1.0	1.0
3	HP:0000956	Acanthosis nigricans	1.0	1.0
3	HP:0007495	Prematurely aged appearance	4.045384091366203e-16	5.517903900623501e-13
3	HP:0002836	Bladder exstrophy	0.014698762119411018	0.21792512533561553
3	HP:0030839	Knee pain	1.0	1.0
3	HP:0006261	Abnormal phalangeal joint morphology of the hand	0.33543383478085537	1.0
3	HP:0100783	Breast aplasia	1.0	1.0
3	HP:0010749	Blepharochalasis	0.006323166457063467	0.14248883175038848
3	HP:0008936	Axial hypotonia	1.0	1.0
3	HP:0001300	Parkinsonism	1.0	1.0
3	HP:0001197	Abnormality of prenatal development or birth	0.6583818632640794	1.0
3	HP:0000939	Osteoporosis	1.0	1.0
3	HP:0001999	Abnormal facial shape	0.1890174432687485	0.8859786687923469
3	HP:0100309	Subdural hemorrhage	1.0	1.0
3	HP:0001288	Gait disturbance	0.8178320994441127	1.0
3	HP:0007418	Alopecia totalis	1.0	1.0
3	HP:0001544	Prominent umbilicus	1.0	1.0
3	HP:0008947	Infantile muscular hypotonia	1.0	1.0
3	HP:0002076	Migraine	1.0	1.0
3	HP:0002900	Hypokalemia	1.0	1.0
3	HP:0012639	Abnormal nervous system morphology	0.4867090674235434	1.0
3	HP:0000430	Underdeveloped nasal alae	0.00037617566194637697	0.029617088480769303
3	HP:0002863	Myelodysplasia	1.0	1.0
3	HP:0009743	Distichiasis	0.016782830542660214	0.23123010969887403
3	HP:0002088	Abnormal lung morphology	0.8168995007755501	1.0
3	HP:0011451	Primary microcephaly	0.06762741690075982	0.4880624161515154
3	HP:0007730	Iris hypopigmentation	1.0	1.0
3	HP:0004691	2-3 toe syndactyly	1.0	1.0
3	HP:0000256	Macrocephaly	1.0	1.0
3	HP:0002140	Ischemic stroke	1.0	1.0
3	HP:0045017	Congenital malformation of the left heart	1.0	1.0
3	HP:0002621	Atherosclerosis	1.0	1.0
3	HP:0004416	Precocious atherosclerosis	1.0	1.0
3	HP:0006480	Premature loss of teeth	0.05764967882506038	0.44933806809932775
3	HP:0000400	Macrotia	0.2758593175440394	1.0
3	HP:0000767	Pectus excavatum	0.3130571235701392	1.0
3	HP:0000204	Cleft upper lip	0.21158411588523798	0.9588064254733043
3	HP:0002174	Postural tremor	1.0	1.0
3	HP:0000821	Hypothyroidism	1.0	1.0
3	HP:0100764	Lymphangioma	1.0	1.0
3	HP:0001761	Pes cavus	1.0	1.0
3	HP:0011003	High myopia	1.0	1.0
3	HP:0000133	Gonadal dysgenesis	0.02920516200268277	0.31615746802904204
3	HP:0006467	Limited shoulder movement	1.0	1.0
3	HP:0000808	Penoscrotal hypospadias	0.008422976624212196	0.16412771593464906
3	HP:0001217	Clubbing	0.002679260517369722	0.09136278364230752
3	HP:0031653	Abnormal heart valve physiology	1.0	1.0
3	HP:0011072	Rootless teeth	0.0042194046358716465	0.10943087844821187
3	HP:0000179	Thick lower lip vermilion	1.0	1.0
3	HP:0000485	Megalocornea	1.0	1.0
3	HP:0002171	Gliosis	1.0	1.0
3	HP:0000726	Dementia	1.0	1.0
3	HP:0000978	Bruising susceptibility	1.0	1.0
3	HP:0002256	Small bowel diverticula	1.0	1.0
3	HP:0001718	Mitral stenosis	1.0	1.0
3	HP:0002023	Anal atresia	0.17134539112430813	0.8467938894694069
3	HP:0001763	Pes planus	0.25497204578983357	1.0
3	HP:0030348	Increased circulating androgen concentration	1.0	1.0
3	HP:0002063	Rigidity	1.0	1.0
3	HP:0002860	Squamous cell carcinoma	0.09119187146642918	0.5732060492175549
3	HP:0004942	Aortic aneurysm	1.0	1.0
3	HP:0000592	Blue sclerae	1.0	1.0
3	HP:0001361	Nystagmus-induced head nodding	1.0	1.0
3	HP:0002205	Recurrent respiratory infections	0.4627211502789503	1.0
3	HP:0000579	Nasolacrimal duct obstruction	1.0	1.0
3	HP:0007410	Palmoplantar hyperhidrosis	1.0	1.0
3	HP:0000599	Abnormality of the frontal hairline	0.15692739183370688	0.7925348234959408
3	HP:0010750	Dermatochalasis	1.0	1.0
3	HP:0000270	Delayed cranial suture closure	1.0	1.0
3	HP:0006710	Aplasia/Hypoplasia of the clavicles	1.0	1.0
3	HP:0002360	Sleep disturbance	1.0	1.0
3	HP:0009907	Attached earlobe	0.010518841633696012	0.1913026665114848
3	HP:0007099	Chiari type I malformation	1.0	1.0
3	HP:0001159	Syndactyly	0.4627211502789503	1.0
3	HP:0008366	Foot joint contracture	1.0	1.0
3	HP:0001118	Juvenile cataract	1.0	1.0
3	HP:0007502	Follicular hyperkeratosis	1.0	1.0
3	HP:0010296	Ankyloglossia	1.0	1.0
3	HP:0100022	Abnormality of movement	0.9573482801547918	1.0
3	HP:0012157	Subcortical cerebral atrophy	1.0	1.0
3	HP:0001003	Multiple lentigines	1.0	1.0
3	HP:0008388	Abnormal toenail morphology	1.0	1.0
3	HP:0002133	Status epilepticus	0.13488215728655167	0.7329851097165597
3	HP:0001870	Acroosteolysis of distal phalanges (feet)	1.0	1.0
3	HP:0004279	Short palm	0.13488215728655167	0.7329851097165597
3	HP:0011090	Fused teeth	1.0	1.0
3	HP:0100649	Neoplasm of the oral cavity	1.0	1.0
3	HP:0010831	Impaired proprioception	1.0	1.0
3	HP:0002079	Hypoplasia of the corpus callosum	1.0	1.0
3	HP:0000366	Abnormality of the nose	0.0020844654860429092	0.07916652489459763
3	HP:0100798	Fingernail dysplasia	1.0	1.0
3	HP:0000534	Abnormal eyebrow morphology	2.7150709610961896e-05	0.005290509701336004
3	HP:0005562	Multiple renal cysts	1.0	1.0
3	HP:0002983	Micromelia	1.0	1.0
3	HP:0012547	Abnormal involuntary eye movements	0.06962629438803129	0.4998435028698668
3	HP:0001642	Pulmonic stenosis	1.0	1.0
3	HP:0007565	Multiple cafe-au-lait spots	0.0715921435068091	0.505967273281283
3	HP:0100543	Cognitive impairment	1.0	1.0
3	HP:0009836	Broad distal phalanx of finger	0.031261930727253376	0.3182184590445791
3	HP:0000248	Brachycephaly	0.03314913153938061	0.32725373208156966
3	HP:0000580	Pigmentary retinopathy	1.0	1.0
3	HP:0100490	Camptodactyly of finger	0.310023522754794	1.0
3	HP:0001581	Recurrent skin infections	1.0	1.0
3	HP:0031589	Suicidal ideation	1.0	1.0
3	HP:0008053	Aplasia/Hypoplasia of the iris	1.0	1.0
3	HP:0001332	Dystonia	1.0	1.0
3	HP:0000277	Abnormal mandible morphology	0.17569689924033208	0.8546541944372487
3	HP:0000670	Carious teeth	0.01441631113188248	0.21792512533561553
3	HP:0008283	Fasting hyperinsulinemia	1.0	1.0
3	HP:0000483	Astigmatism	0.14228683287639407	0.7522451164472926
3	HP:0000292	Loss of facial adipose tissue	1.0	1.0
3	HP:0000774	Narrow chest	1.0	1.0
3	HP:0010535	Sleep apnea	1.0	1.0
3	HP:0011002	Osteopetrosis	1.0	1.0
3	HP:0004337	Abnormality of amino acid metabolism	1.0	1.0
3	HP:0012378	Fatigue	1.0	1.0
3	HP:0001171	Split hand	1.0	1.0
3	HP:0000600	Abnormality of the pharynx	1.0	1.0
3	HP:0002642	Arteriovenous fistulas of celiac and mesenteric vessels	1.0	1.0
3	HP:0001250	Seizure	0.21914547296201237	0.9778957963429702
3	HP:0006739	Squamous cell carcinoma of the skin	1.0	1.0
3	HP:0007440	Generalized hyperpigmentation	1.0	1.0
3	HP:0001263	Global developmental delay	0.02081015703700294	0.2644545434341791
3	HP:0002071	Abnormality of extrapyramidal motor function	1.0	1.0
3	HP:0002664	Neoplasm	0.809768642780939	1.0
3	HP:0000635	Blue irides	1.0	1.0
3	HP:0000894	Short clavicles	1.0	1.0
3	HP:0001433	Hepatosplenomegaly	1.0	1.0
3	HP:0010819	Atonic seizure	1.0	1.0
3	HP:0001658	Myocardial infarction	1.0	1.0
3	HP:0000403	Recurrent otitis media	1.0	1.0
3	HP:0000036	Abnormal penis morphology	0.1765599091813415	0.8546541944372487
3	HP:0000762	Decreased nerve conduction velocity	1.0	1.0
3	HP:0008619	Bilateral sensorineural hearing impairment	0.06364764747673823	0.4744010445807156
3	HP:0001012	Multiple lipomas	1.0	1.0
3	HP:0002758	Osteoarthritis	1.0	1.0
3	HP:0002679	Abnormal sella turcica morphology	0.027144512582405446	0.2985896384064599
3	HP:0000410	Mixed hearing impairment	0.031261930727253376	0.3182184590445791
3	HP:0008872	Feeding difficulties in infancy	1.0	1.0
3	HP:0031364	Ecchymosis	1.0	1.0
3	HP:0001633	Abnormal mitral valve morphology	1.0	1.0
3	HP:0002808	Kyphosis	0.11819813385113602	0.6860521471189341
3	HP:0004374	Hemiplegia/hemiparesis	1.0	1.0
3	HP:0001618	Dysphonia	0.13673863334387676	0.7357446856525562
3	HP:0011358	Generalized hypopigmentation of hair	0.04757714113286261	0.403075903759159
3	HP:0000014	Abnormality of the bladder	0.48069980077890745	1.0
3	HP:0000190	Abnormal oral frenulum morphology	1.0	1.0
3	HP:0100013	Neoplasm of the breast	1.0	1.0
3	HP:0004937	Pulmonary artery aneurysm	1.0	1.0
3	HP:0000765	Abnormal thorax morphology	0.1370081746009892	0.7357446856525562
3	HP:0000598	Abnormality of the ear	0.055524641582695454	0.4438406574174826
3	HP:0000815	Hypergonadotropic hypogonadism	1.0	1.0
3	HP:0000280	Coarse facial features	0.26306814417521335	1.0
3	HP:0008469	Cervical vertebral dysplasia	1.0	1.0
3	HP:0010515	Aplasia/Hypoplasia of the thymus	1.0	1.0
3	HP:0002136	Broad-based gait	1.0	1.0
3	HP:0000987	Atypical scarring of skin	1.0	1.0
3	HP:0000924	Abnormality of the skeletal system	0.11673688779984183	0.6833867594806192
3	HP:0001363	Craniosynostosis	0.02525684590740194	0.2944473317751816
3	HP:0004463	Absent brainstem auditory responses	1.0	1.0
3	HP:0006766	Papillary renal cell carcinoma	1.0	1.0
3	HP:0000640	Gaze-evoked nystagmus	1.0	1.0
3	HP:0007346	Subcortical white matter calcifications	1.0	1.0
3	HP:0003474	Somatic sensory dysfunction	1.0	1.0
3	HP:0002119	Ventriculomegaly	0.1544536106828652	0.7890439137506672
3	HP:0002669	Osteosarcoma	1.0	1.0
3	HP:0001609	Hoarse voice	1.0	1.0
3	HP:0000322	Short philtrum	0.026442677674904616	0.2985896384064599
3	HP:0025548	Increased mean corpuscular hemoglobin concentration	0.008422976624212196	0.16412771593464906
3	HP:0002196	Myelopathy	1.0	1.0
3	HP:0001838	Rocker bottom foot	1.0	1.0
3	HP:0004295	Abnormal gastric mucosa morphology	1.0	1.0
3	HP:0011849	Abnormal bone ossification	0.6288280851327039	1.0
3	HP:0004872	Incisional hernia	1.0	1.0
3	HP:0003065	Patellar hypoplasia	1.0	1.0
3	HP:0008800	Limited hip movement	1.0	1.0
3	HP:0006101	Finger syndactyly	1.0	1.0
3	HP:0001249	Intellectual disability	0.27254601396399547	1.0
3	HP:0000463	Anteverted nares	0.0812472829511761	0.5366283986994623
3	HP:0002216	Premature graying of hair	0.001159780584275884	0.06327762867809222
3	HP:0200125	Mitochondrial respiratory chain defects	1.0	1.0
3	HP:0011800	Midface retrusion	1.0	1.0
3	HP:0100851	Abnormal emotion/affect behavior	1.0	1.0
3	HP:0002346	Head tremor	1.0	1.0
3	HP:0008665	Clitoral hypertrophy	1.0	1.0
3	HP:0001677	Coronary artery atherosclerosis	1.0	1.0
3	HP:0000822	Hypertension	1.0	1.0
3	HP:0000656	Ectropion	0.0715921435068091	0.505967273281283
3	HP:0002035	Rectal prolapse	1.0	1.0
3	HP:0007392	Excessive wrinkled skin	7.982922836876323e-08	3.5292654399611865e-05
3	HP:0001394	Cirrhosis	1.0	1.0
3	HP:0008516	Abnormality of the vertebral spinous processes	0.0042194046358716465	0.10943087844821187
3	HP:0009906	Aplasia/Hypoplasia of the earlobes	1.0	1.0
3	HP:0009771	Osteolytic defects of the phalanges of the hand	1.0	1.0
3	HP:0002223	Absent eyebrow	0.04555118846687248	0.3932393738532536
3	HP:0001374	Congenital hip dislocation	1.0	1.0
3	HP:0000040	Long penis	1.0	1.0
3	HP:0001476	Delayed closure of the anterior fontanelle	1.0	1.0
3	HP:0007431	Congenital ichthyosiform erythroderma	1.0	1.0
3	HP:0001399	Hepatic failure	1.0	1.0
3	HP:0001047	Atopic dermatitis	1.0	1.0
3	HP:0000276	Long face	1.0	1.0
3	HP:0005599	Hypopigmentation of hair	0.010953066057562407	0.19657871187519899
3	HP:0001097	Keratoconjunctivitis sicca	0.0656394156574779	0.4839576376043236
3	HP:0000083	Renal insufficiency	1.0	1.0
3	HP:0000826	Precocious puberty	1.0	1.0
3	HP:0001027	Soft, doughy skin	1.0	1.0
3	HP:0007922	Hypermyelinated retinal nerve fibers	1.0	1.0
3	HP:0001347	Hyperreflexia	0.5346933102373138	1.0
3	HP:0100817	Renovascular hypertension	1.0	1.0
3	HP:0007720	Flat cornea	1.0	1.0
3	HP:0002236	Frontal upsweep of hair	1.0	1.0
3	HP:0002282	Gray matter heterotopia	1.0	1.0
3	HP:0002858	Meningioma	1.0	1.0
3	HP:0007377	Abnormality of somatosensory evoked potentials	1.0	1.0
3	HP:0002024	Malabsorption	1.0	1.0
3	HP:0012104	Parietal cortical atrophy	1.0	1.0
3	HP:0000454	Flared nostrils	1.0	1.0
3	HP:0000003	Multicystic kidney dysplasia	1.0	1.0
3	HP:0003083	Dislocated radial head	1.0	1.0
3	HP:0005876	Progressive flexion contractures	1.0	1.0
3	HP:0002415	Leukodystrophy	1.0	1.0
3	HP:0002078	Truncal ataxia	1.0	1.0
3	HP:0004422	Biparietal narrowing	1.0	1.0
3	HP:0005989	Redundant neck skin	1.0	1.0
3	HP:0000729	Autistic behavior	1.0	1.0
3	HP:0000498	Blepharitis	1.0	1.0
3	HP:0040078	Axonal degeneration	1.0	1.0
3	HP:0001103	Abnormal macular morphology	0.183780904529909	0.8734395602048637
3	HP:0002170	Intracranial hemorrhage	1.0	1.0
3	HP:0002354	Memory impairment	1.0	1.0
3	HP:0002019	Constipation	0.3670814146407242	1.0
3	HP:0008846	Severe intrauterine growth retardation	1.0	1.0
3	HP:0000738	Hallucinations	1.0	1.0
3	HP:0000768	Pectus carinatum	1.0	1.0
3	HP:0000168	Abnormality of the gingiva	1.0	1.0
3	HP:0025084	Folliculitis	1.0	1.0
3	HP:0002308	Chiari malformation	0.11801350047108929	0.6860521471189341
3	HP:0010864	Intellectual disability, severe	1.0	1.0
3	HP:0000104	Renal agenesis	1.0	1.0
3	HP:0001959	Polydipsia	1.0	1.0
3	HP:0001789	Hydrops fetalis	1.0	1.0
3	HP:0002795	Abnormal respiratory system physiology	0.8899744455510474	1.0
3	HP:0010783	Erythema	0.20815539653704998	0.9464132029217872
3	HP:0000666	Horizontal nystagmus	1.0	1.0
3	HP:0001945	Fever	1.0	1.0
3	HP:0007605	Excessive wrinkling of palmar skin	3.951658627692829e-05	0.0067375779602162735
3	HP:0002036	Hiatus hernia	1.0	1.0
3	HP:0003103	Abnormal cortical bone morphology	1.0	1.0
3	HP:0000232	Everted lower lip vermilion	0.013809517329409386	0.21792512533561553
3	HP:0000426	Prominent nasal bridge	0.2029874637629806	0.932238722467022
3	HP:0002135	Basal ganglia calcification	1.0	1.0
3	HP:0000876	Oligomenorrhea	1.0	1.0
3	HP:0000614	Abnormal nasolacrimal system morphology	1.0	1.0
3	HP:0002435	Meningocele	0.09119187146642918	0.5732060492175549
3	HP:0002197	Generalized-onset seizure	0.03905231858901874	0.35401477163569545
3	HP:0000953	Hyperpigmentation of the skin	0.07939941250309283	0.5282965788010664
3	HP:0000478	Abnormality of the eye	0.029894136700444537	0.3182184590445791
3	HP:0000230	Gingivitis	1.0	1.0
3	HP:0000309	Abnormal midface morphology	0.04693804741611419	0.4026635011042752
3	HP:0011197	EEG with focal spike waves	1.0	1.0
3	HP:0006891	Thick cerebral cortex	1.0	1.0
3	HP:0005109	Abnormality of the Achilles tendon	1.0	1.0
3	HP:0000286	Epicanthus	0.13963919076486633	0.7440150632940534
3	HP:0001537	Umbilical hernia	0.002221643693112112	0.07974531572118213
3	HP:0000076	Vesicoureteral reflux	1.0	1.0
3	HP:0002073	Progressive cerebellar ataxia	1.0	1.0
3	HP:0008499	High hypermetropia	0.051617582418253864	0.4221324445209327
3	HP:0000674	Anodontia	1.0	1.0
