Cluster	HPO ID	Phenotype	p-value	Corrected p-value
4	HP:0000364	Hearing abnormality	0.18311160644206095	1.0
4	HP:0000316	Hypertelorism	0.38983356666513785	1.0
4	HP:0008386	Aplasia/Hypoplasia of the nails	1.0	1.0
4	HP:0000963	Thin skin	1.0	1.0
4	HP:0001167	Abnormal finger morphology	0.20630557820056689	1.0
4	HP:0100760	Clubbing of toes	1.0	1.0
4	HP:0000122	Unilateral renal agenesis	1.0	1.0
4	HP:0000855	Insulin resistance	1.0	1.0
4	HP:0004568	Beaking of vertebral bodies	1.0	1.0
4	HP:0000946	Hypoplastic ilia	1.0	1.0
4	HP:0009818	Amelia involving the lower limbs	1.0	1.0
4	HP:0000964	Eczema	1.0	1.0
4	HP:0002155	Hypertriglyceridemia	1.0	1.0
4	HP:0011029	Internal hemorrhage	0.20777992002352139	1.0
4	HP:0001369	Arthritis	1.0	1.0
4	HP:0001387	Joint stiffness	1.0	1.0
4	HP:0007485	Absence of subcutaneous fat	1.0	1.0
4	HP:0000042	Absent external genitalia	1.0	1.0
4	HP:0001539	Omphalocele	1.0	1.0
4	HP:0000077	Abnormality of the kidney	0.5979897630868549	1.0
4	HP:0002141	Gait imbalance	1.0	1.0
4	HP:0000044	Hypogonadotropic hypogonadism	1.0	1.0
4	HP:0008476	Irregular sclerotic endplates	1.0	1.0
4	HP:0000303	Mandibular prognathia	1.0	1.0
4	HP:0007970	Congenital ptosis	0.005621253597871143	0.6389491589580198
4	HP:0031452	Lichenoid skin lesion	1.0	1.0
4	HP:0002253	Colonic diverticula	1.0	1.0
4	HP:0001371	Flexion contracture	0.3734673476686822	1.0
4	HP:0004306	Abnormal endocardium morphology	1.0	1.0
4	HP:0011079	Impacted tooth	1.0	1.0
4	HP:0002650	Scoliosis	1.0	1.0
4	HP:0001582	Redundant skin	1.0	1.0
4	HP:0001348	Brisk reflexes	0.025109188543396794	1.0
4	HP:0000047	Hypospadias	1.0	1.0
4	HP:0011968	Feeding difficulties	0.07117817866521418	1.0
4	HP:0001954	Recurrent fever	0.023265641714643775	1.0
4	HP:0001969	Abnormal tubulointerstitial morphology	1.0	1.0
4	HP:0011224	Ablepharon	1.0	1.0
4	HP:0002890	Thyroid carcinoma	1.0	1.0
4	HP:0001671	Abnormal cardiac septum morphology	1.0	1.0
4	HP:0010468	Aplasia/Hypoplasia of the testes	0.07479207298182801	1.0
4	HP:0000287	Increased facial adipose tissue	1.0	1.0
4	HP:0007703	Abnormality of retinal pigmentation	1.0	1.0
4	HP:0008935	Generalized neonatal hypotonia	1.0	1.0
4	HP:0009814	Upper limb peromelia	1.0	1.0
4	HP:0000960	Sacral dimple	1.0	1.0
4	HP:0002283	Global brain atrophy	1.0	1.0
4	HP:0002162	Low posterior hairline	1.0	1.0
4	HP:0002750	Delayed skeletal maturation	1.0	1.0
4	HP:0002172	Postural instability	1.0	1.0
4	HP:0005338	Sparse lateral eyebrow	1.0	1.0
4	HP:0100645	Cystocele	1.0	1.0
4	HP:0002942	Thoracic kyphosis	1.0	1.0
4	HP:0007372	Atrophy/Degeneration involving the corticospinal tracts	1.0	1.0
4	HP:0007587	Numerous pigmented freckles	1.0	1.0
4	HP:0001260	Dysarthria	1.0	1.0
4	HP:0002812	Coxa vara	1.0	1.0
4	HP:0004944	Dilatation of the cerebral artery	1.0	1.0
4	HP:0011994	Abnormal atrial septum morphology	1.0	1.0
4	HP:0200041	Skin erosion	1.0	1.0
4	HP:0000405	Conductive hearing impairment	1.0	1.0
4	HP:0000633	Decreased lacrimation	1.0	1.0
4	HP:0000093	Proteinuria	1.0	1.0
4	HP:0012844	Trichilemmoma	1.0	1.0
4	HP:0002121	Generalized non-motor (absence) seizure	1.0	1.0
4	HP:0000491	Keratitis	1.0	1.0
4	HP:0000627	Posterior embryotoxon	1.0	1.0
4	HP:0008059	Aplasia/Hypoplasia of the macula	1.0	1.0
4	HP:0000625	Eyelid coloboma	1.0	1.0
4	HP:0007469	Palmoplantar cutis gyrata	1.0	1.0
4	HP:0001513	Obesity	1.0	1.0
4	HP:0001278	Orthostatic hypotension	1.0	1.0
4	HP:0008069	Neoplasm of the skin	1.0	1.0
4	HP:0100879	Enlarged ovaries	1.0	1.0
4	HP:0030009	Cervical insufficiency	1.0	1.0
4	HP:0012056	Cutaneous melanoma	1.0	1.0
4	HP:0005692	Joint hyperflexibility	1.0	1.0
4	HP:0000581	Blepharophimosis	1.0	1.0
4	HP:0000554	Uveitis	1.0	1.0
4	HP:0002453	Abnormal globus pallidus morphology	1.0	1.0
4	HP:0003185	Short greater sciatic notch	1.0	1.0
4	HP:0007522	Increased number of skin folds	1.0	1.0
4	HP:0003394	Muscle spasm	1.0	1.0
4	HP:0001644	Dilated cardiomyopathy	0.05425252328146825	1.0
4	HP:0000027	Azoospermia	0.03520209151537245	1.0
4	HP:0001873	Thrombocytopenia	1.0	1.0
4	HP:0010505	Limitation of movement at ankles	1.0	1.0
4	HP:0003187	Breast hypoplasia	1.0	1.0
4	HP:0009830	Peripheral neuropathy	1.0	1.0
4	HP:0002290	Poliosis	0.0009385265133740028	0.18287859489173428
4	HP:0000944	Abnormal metaphysis morphology	1.0	1.0
4	HP:0100613	Death in early adulthood	1.0	1.0
4	HP:0001608	Abnormality of the voice	1.0	1.0
4	HP:0000221	Furrowed tongue	1.0	1.0
4	HP:0002623	Overriding aorta	1.0	1.0
4	HP:0005930	Abnormal epiphysis morphology	1.0	1.0
4	HP:0000327	Hypoplasia of the maxilla	1.0	1.0
4	HP:0100651	Type I diabetes mellitus	1.0	1.0
4	HP:0002020	Gastroesophageal reflux	1.0	1.0
4	HP:0000078	Abnormality of the genital system	0.28383082258696407	1.0
4	HP:0010511	Long toe	1.0	1.0
4	HP:0000639	Nystagmus	1.0	1.0
4	HP:0001643	Patent ductus arteriosus	1.0	1.0
4	HP:0000026	Male hypogonadism	1.0	1.0
4	HP:0000956	Acanthosis nigricans	1.0	1.0
4	HP:0007495	Prematurely aged appearance	1.621338505166601e-07	0.0002211505721047244
4	HP:0002836	Bladder exstrophy	1.0	1.0
4	HP:0030839	Knee pain	1.0	1.0
4	HP:0006261	Abnormal phalangeal joint morphology of the hand	0.1659819069271157	1.0
4	HP:0100783	Breast aplasia	1.0	1.0
4	HP:0010749	Blepharochalasis	1.0	1.0
4	HP:0008936	Axial hypotonia	1.0	1.0
4	HP:0001300	Parkinsonism	1.0	1.0
4	HP:0001197	Abnormality of prenatal development or birth	0.37939663759327813	1.0
4	HP:0000939	Osteoporosis	1.0	1.0
4	HP:0001999	Abnormal facial shape	0.13832543013129167	1.0
4	HP:0100309	Subdural hemorrhage	1.0	1.0
4	HP:0001288	Gait disturbance	1.0	1.0
4	HP:0007418	Alopecia totalis	1.0	1.0
4	HP:0001544	Prominent umbilicus	1.0	1.0
4	HP:0008947	Infantile muscular hypotonia	0.13524937980241591	1.0
4	HP:0002076	Migraine	1.0	1.0
4	HP:0002900	Hypokalemia	1.0	1.0
4	HP:0012639	Abnormal nervous system morphology	0.3043593067735047	1.0
4	HP:0000430	Underdeveloped nasal alae	1.0	1.0
4	HP:0002863	Myelodysplasia	1.0	1.0
4	HP:0009743	Distichiasis	1.0	1.0
4	HP:0002088	Abnormal lung morphology	1.0	1.0
4	HP:0011451	Primary microcephaly	0.030624173208427884	1.0
4	HP:0007730	Iris hypopigmentation	1.0	1.0
4	HP:0004691	2-3 toe syndactyly	1.0	1.0
4	HP:0000256	Macrocephaly	1.0	1.0
4	HP:0002140	Ischemic stroke	0.014008656953067423	1.0
4	HP:0045017	Congenital malformation of the left heart	1.0	1.0
4	HP:0002621	Atherosclerosis	0.05245045630380549	1.0
4	HP:0004416	Precocious atherosclerosis	1.0	1.0
4	HP:0006480	Premature loss of teeth	1.0	1.0
4	HP:0000400	Macrotia	1.0	1.0
4	HP:0000767	Pectus excavatum	1.0	1.0
4	HP:0000204	Cleft upper lip	1.0	1.0
4	HP:0002174	Postural tremor	1.0	1.0
4	HP:0000821	Hypothyroidism	1.0	1.0
4	HP:0100764	Lymphangioma	1.0	1.0
4	HP:0001761	Pes cavus	1.0	1.0
4	HP:0011003	High myopia	1.0	1.0
4	HP:0000133	Gonadal dysgenesis	1.0	1.0
4	HP:0006467	Limited shoulder movement	1.0	1.0
4	HP:0000808	Penoscrotal hypospadias	1.0	1.0
4	HP:0001217	Clubbing	1.0	1.0
4	HP:0031653	Abnormal heart valve physiology	1.0	1.0
4	HP:0011072	Rootless teeth	1.0	1.0
4	HP:0000179	Thick lower lip vermilion	1.0	1.0
4	HP:0000485	Megalocornea	1.0	1.0
4	HP:0002171	Gliosis	1.0	1.0
4	HP:0000726	Dementia	1.0	1.0
4	HP:0000978	Bruising susceptibility	1.0	1.0
4	HP:0002256	Small bowel diverticula	1.0	1.0
4	HP:0001718	Mitral stenosis	1.0	1.0
4	HP:0002023	Anal atresia	1.0	1.0
4	HP:0001763	Pes planus	1.0	1.0
4	HP:0030348	Increased circulating androgen concentration	1.0	1.0
4	HP:0002063	Rigidity	1.0	1.0
4	HP:0002860	Squamous cell carcinoma	1.0	1.0
4	HP:0004942	Aortic aneurysm	1.0	1.0
4	HP:0000592	Blue sclerae	1.0	1.0
4	HP:0001361	Nystagmus-induced head nodding	1.0	1.0
4	HP:0002205	Recurrent respiratory infections	1.0	1.0
4	HP:0000579	Nasolacrimal duct obstruction	1.0	1.0
4	HP:0007410	Palmoplantar hyperhidrosis	1.0	1.0
4	HP:0000599	Abnormality of the frontal hairline	0.07301943214224776	1.0
4	HP:0010750	Dermatochalasis	1.0	1.0
4	HP:0000270	Delayed cranial suture closure	1.0	1.0
4	HP:0006710	Aplasia/Hypoplasia of the clavicles	1.0	1.0
4	HP:0002360	Sleep disturbance	1.0	1.0
4	HP:0009907	Attached earlobe	1.0	1.0
4	HP:0007099	Chiari type I malformation	1.0	1.0
4	HP:0001159	Syndactyly	1.0	1.0
4	HP:0008366	Foot joint contracture	1.0	1.0
4	HP:0001118	Juvenile cataract	1.0	1.0
4	HP:0007502	Follicular hyperkeratosis	1.0	1.0
4	HP:0010296	Ankyloglossia	1.0	1.0
4	HP:0100022	Abnormality of movement	0.34017354386852694	1.0
4	HP:0012157	Subcortical cerebral atrophy	0.019570705343136062	1.0
4	HP:0001003	Multiple lentigines	1.0	1.0
4	HP:0008388	Abnormal toenail morphology	1.0	1.0
4	HP:0002133	Status epilepticus	1.0	1.0
4	HP:0001870	Acroosteolysis of distal phalanges (feet)	1.0	1.0
4	HP:0004279	Short palm	1.0	1.0
4	HP:0011090	Fused teeth	1.0	1.0
4	HP:0100649	Neoplasm of the oral cavity	1.0	1.0
4	HP:0010831	Impaired proprioception	1.0	1.0
4	HP:0002079	Hypoplasia of the corpus callosum	1.0	1.0
4	HP:0000366	Abnormality of the nose	0.29270686343750585	1.0
4	HP:0100798	Fingernail dysplasia	1.0	1.0
4	HP:0000534	Abnormal eyebrow morphology	0.30397338179506916	1.0
4	HP:0005562	Multiple renal cysts	1.0	1.0
4	HP:0002983	Micromelia	1.0	1.0
4	HP:0012547	Abnormal involuntary eye movements	1.0	1.0
4	HP:0001642	Pulmonic stenosis	1.0	1.0
4	HP:0007565	Multiple cafe-au-lait spots	1.0	1.0
4	HP:0100543	Cognitive impairment	0.3513624523073429	1.0
4	HP:0009836	Broad distal phalanx of finger	1.0	1.0
4	HP:0000248	Brachycephaly	1.0	1.0
4	HP:0000580	Pigmentary retinopathy	1.0	1.0
4	HP:0100490	Camptodactyly of finger	0.15196510179704453	1.0
4	HP:0001581	Recurrent skin infections	1.0	1.0
4	HP:0031589	Suicidal ideation	1.0	1.0
4	HP:0008053	Aplasia/Hypoplasia of the iris	1.0	1.0
4	HP:0001332	Dystonia	1.0	1.0
4	HP:0000277	Abnormal mandible morphology	0.015874380695866986	1.0
4	HP:0000670	Carious teeth	1.0	1.0
4	HP:0008283	Fasting hyperinsulinemia	1.0	1.0
4	HP:0000483	Astigmatism	1.0	1.0
4	HP:0000292	Loss of facial adipose tissue	1.0	1.0
4	HP:0000774	Narrow chest	1.0	1.0
4	HP:0010535	Sleep apnea	1.0	1.0
4	HP:0011002	Osteopetrosis	1.0	1.0
4	HP:0004337	Abnormality of amino acid metabolism	1.0	1.0
4	HP:0012378	Fatigue	1.0	1.0
4	HP:0001171	Split hand	1.0	1.0
4	HP:0000600	Abnormality of the pharynx	1.0	1.0
4	HP:0002642	Arteriovenous fistulas of celiac and mesenteric vessels	1.0	1.0
4	HP:0001250	Seizure	0.3077359946988074	1.0
4	HP:0006739	Squamous cell carcinoma of the skin	1.0	1.0
4	HP:0007440	Generalized hyperpigmentation	1.0	1.0
4	HP:0001263	Global developmental delay	0.5970409267255066	1.0
4	HP:0002071	Abnormality of extrapyramidal motor function	1.0	1.0
4	HP:0002664	Neoplasm	1.0	1.0
4	HP:0000635	Blue irides	1.0	1.0
4	HP:0000894	Short clavicles	1.0	1.0
4	HP:0001433	Hepatosplenomegaly	0.0022447784684990783	0.3827347288790928
4	HP:0010819	Atonic seizure	1.0	1.0
4	HP:0001658	Myocardial infarction	1.0	1.0
4	HP:0000403	Recurrent otitis media	1.0	1.0
4	HP:0000036	Abnormal penis morphology	0.3011072353303345	1.0
4	HP:0000762	Decreased nerve conduction velocity	1.0	1.0
4	HP:0008619	Bilateral sensorineural hearing impairment	1.0	1.0
4	HP:0001012	Multiple lipomas	1.0	1.0
4	HP:0002758	Osteoarthritis	1.0	1.0
4	HP:0002679	Abnormal sella turcica morphology	1.0	1.0
4	HP:0000410	Mixed hearing impairment	1.0	1.0
4	HP:0008872	Feeding difficulties in infancy	0.21328415823810026	1.0
4	HP:0031364	Ecchymosis	1.0	1.0
4	HP:0001633	Abnormal mitral valve morphology	1.0	1.0
4	HP:0002808	Kyphosis	1.0	1.0
4	HP:0004374	Hemiplegia/hemiparesis	1.0	1.0
4	HP:0001618	Dysphonia	1.0	1.0
4	HP:0011358	Generalized hypopigmentation of hair	1.0	1.0
4	HP:0000014	Abnormality of the bladder	0.25252554859643556	1.0
4	HP:0000190	Abnormal oral frenulum morphology	1.0	1.0
4	HP:0100013	Neoplasm of the breast	1.0	1.0
4	HP:0004937	Pulmonary artery aneurysm	1.0	1.0
4	HP:0000765	Abnormal thorax morphology	1.0	1.0
4	HP:0000598	Abnormality of the ear	0.1291485606691819	1.0
4	HP:0000815	Hypergonadotropic hypogonadism	0.033372874393975405	1.0
4	HP:0000280	Coarse facial features	1.0	1.0
4	HP:0008469	Cervical vertebral dysplasia	1.0	1.0
4	HP:0010515	Aplasia/Hypoplasia of the thymus	1.0	1.0
4	HP:0002136	Broad-based gait	1.0	1.0
4	HP:0000987	Atypical scarring of skin	1.0	1.0
4	HP:0000924	Abnormality of the skeletal system	0.5570172334628385	1.0
4	HP:0001363	Craniosynostosis	1.0	1.0
4	HP:0004463	Absent brainstem auditory responses	1.0	1.0
4	HP:0006766	Papillary renal cell carcinoma	1.0	1.0
4	HP:0000640	Gaze-evoked nystagmus	1.0	1.0
4	HP:0007346	Subcortical white matter calcifications	1.0	1.0
4	HP:0003474	Somatic sensory dysfunction	1.0	1.0
4	HP:0002119	Ventriculomegaly	0.28006208754910694	1.0
4	HP:0002669	Osteosarcoma	1.0	1.0
4	HP:0001609	Hoarse voice	1.0	1.0
4	HP:0000322	Short philtrum	1.0	1.0
4	HP:0025548	Increased mean corpuscular hemoglobin concentration	1.0	1.0
4	HP:0002196	Myelopathy	1.0	1.0
4	HP:0001838	Rocker bottom foot	1.0	1.0
4	HP:0004295	Abnormal gastric mucosa morphology	1.0	1.0
4	HP:0011849	Abnormal bone ossification	1.0	1.0
4	HP:0004872	Incisional hernia	1.0	1.0
4	HP:0003065	Patellar hypoplasia	1.0	1.0
4	HP:0008800	Limited hip movement	1.0	1.0
4	HP:0006101	Finger syndactyly	1.0	1.0
4	HP:0001249	Intellectual disability	0.7614580641416457	1.0
4	HP:0000463	Anteverted nares	1.0	1.0
4	HP:0002216	Premature graying of hair	0.00019680944526833294	0.06711202083650153
4	HP:0200125	Mitochondrial respiratory chain defects	1.0	1.0
4	HP:0011800	Midface retrusion	1.0	1.0
4	HP:0100851	Abnormal emotion/affect behavior	1.0	1.0
4	HP:0002346	Head tremor	1.0	1.0
4	HP:0008665	Clitoral hypertrophy	1.0	1.0
4	HP:0001677	Coronary artery atherosclerosis	0.027869614030592415	1.0
4	HP:0000822	Hypertension	0.17495853729310606	1.0
4	HP:0000656	Ectropion	1.0	1.0
4	HP:0002035	Rectal prolapse	1.0	1.0
4	HP:0007392	Excessive wrinkled skin	0.021419481470786227	1.0
4	HP:0001394	Cirrhosis	1.0	1.0
4	HP:0008516	Abnormality of the vertebral spinous processes	1.0	1.0
4	HP:0009906	Aplasia/Hypoplasia of the earlobes	1.0	1.0
4	HP:0009771	Osteolytic defects of the phalanges of the hand	1.0	1.0
4	HP:0002223	Absent eyebrow	1.0	1.0
4	HP:0001374	Congenital hip dislocation	1.0	1.0
4	HP:0000040	Long penis	1.0	1.0
4	HP:0001476	Delayed closure of the anterior fontanelle	1.0	1.0
4	HP:0007431	Congenital ichthyosiform erythroderma	1.0	1.0
4	HP:0001399	Hepatic failure	1.0	1.0
4	HP:0001047	Atopic dermatitis	1.0	1.0
4	HP:0000276	Long face	1.0	1.0
4	HP:0005599	Hypopigmentation of hair	0.07124424531977945	1.0
4	HP:0001097	Keratoconjunctivitis sicca	1.0	1.0
4	HP:0000083	Renal insufficiency	1.0	1.0
4	HP:0000826	Precocious puberty	1.0	1.0
4	HP:0001027	Soft, doughy skin	1.0	1.0
4	HP:0007922	Hypermyelinated retinal nerve fibers	1.0	1.0
4	HP:0001347	Hyperreflexia	0.2880998851895635	1.0
4	HP:0100817	Renovascular hypertension	1.0	1.0
4	HP:0007720	Flat cornea	1.0	1.0
4	HP:0002236	Frontal upsweep of hair	1.0	1.0
4	HP:0002282	Gray matter heterotopia	1.0	1.0
4	HP:0002858	Meningioma	1.0	1.0
4	HP:0007377	Abnormality of somatosensory evoked potentials	1.0	1.0
4	HP:0002024	Malabsorption	1.0	1.0
4	HP:0012104	Parietal cortical atrophy	1.0	1.0
4	HP:0000454	Flared nostrils	0.004686027878235941	0.6389491589580198
4	HP:0000003	Multicystic kidney dysplasia	1.0	1.0
4	HP:0003083	Dislocated radial head	1.0	1.0
4	HP:0005876	Progressive flexion contractures	1.0	1.0
4	HP:0002415	Leukodystrophy	1.0	1.0
4	HP:0002078	Truncal ataxia	0.030624173208427884	1.0
4	HP:0004422	Biparietal narrowing	1.0	1.0
4	HP:0005989	Redundant neck skin	1.0	1.0
4	HP:0000729	Autistic behavior	0.21171445496650815	1.0
4	HP:0000498	Blepharitis	1.0	1.0
4	HP:0040078	Axonal degeneration	1.0	1.0
4	HP:0001103	Abnormal macular morphology	1.0	1.0
4	HP:0002170	Intracranial hemorrhage	0.08800597171353061	1.0
4	HP:0002354	Memory impairment	1.0	1.0
4	HP:0002019	Constipation	1.0	1.0
4	HP:0008846	Severe intrauterine growth retardation	1.0	1.0
4	HP:0000738	Hallucinations	1.0	1.0
4	HP:0000768	Pectus carinatum	1.0	1.0
4	HP:0000168	Abnormality of the gingiva	1.0	1.0
4	HP:0025084	Folliculitis	1.0	1.0
4	HP:0002308	Chiari malformation	1.0	1.0
4	HP:0010864	Intellectual disability, severe	0.1790147809674251	1.0
4	HP:0000104	Renal agenesis	1.0	1.0
4	HP:0001959	Polydipsia	1.0	1.0
4	HP:0001789	Hydrops fetalis	1.0	1.0
4	HP:0002795	Abnormal respiratory system physiology	1.0	1.0
4	HP:0010783	Erythema	1.0	1.0
4	HP:0000666	Horizontal nystagmus	1.0	1.0
4	HP:0001945	Fever	0.26750639922163677	1.0
4	HP:0007605	Excessive wrinkling of palmar skin	1.0	1.0
4	HP:0002036	Hiatus hernia	1.0	1.0
4	HP:0003103	Abnormal cortical bone morphology	1.0	1.0
4	HP:0000232	Everted lower lip vermilion	1.0	1.0
4	HP:0000426	Prominent nasal bridge	1.0	1.0
4	HP:0002135	Basal ganglia calcification	1.0	1.0
4	HP:0000876	Oligomenorrhea	1.0	1.0
4	HP:0000614	Abnormal nasolacrimal system morphology	1.0	1.0
4	HP:0002435	Meningocele	1.0	1.0
4	HP:0002197	Generalized-onset seizure	1.0	1.0
4	HP:0000953	Hyperpigmentation of the skin	1.0	1.0
4	HP:0000478	Abnormality of the eye	0.3602578976691478	1.0
4	HP:0000230	Gingivitis	1.0	1.0
4	HP:0000309	Abnormal midface morphology	1.0	1.0
4	HP:0011197	EEG with focal spike waves	1.0	1.0
4	HP:0006891	Thick cerebral cortex	1.0	1.0
4	HP:0005109	Abnormality of the Achilles tendon	1.0	1.0
4	HP:0000286	Epicanthus	1.0	1.0
4	HP:0001537	Umbilical hernia	1.0	1.0
4	HP:0000076	Vesicoureteral reflux	1.0	1.0
4	HP:0002073	Progressive cerebellar ataxia	1.0	1.0
4	HP:0008499	High hypermetropia	1.0	1.0
4	HP:0000674	Anodontia	1.0	1.0
