Unnamed: 0	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
88	GO:CC	GO:0098802	plasma membrane signaling receptor complex	0.0223833462968218	True	"""Any protein complex that is part of the plasma membrane and which functions as a signaling receptor."" [GOC:dos]"	256	135	7	16420	0.0518518518518518	0.02734375	query_1	['GO:0043235', 'GO:0098797']	['RNF31', 'BIRC2', 'IKBKB', 'TRAF2', 'TRAF6', 'TRAF3', 'CHUK']	[['ISS', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['ISS']]
1131	GO:BP	GO:0001701	in utero embryonic development	0.0231220727517785	True	"""The process whose specific outcome is the progression of the embryo in the uterus over time, from formation of the zygote in the oviduct, to birth. An example of this process is found in Mus musculus."" [GOC:go_curators, GOC:mtg_sensu]"	391	135	9	15719	0.0666666666666666	0.0230179028132992	query_1	['GO:0043009']	['AKT1', 'BCL2L11', 'CUL4A', 'TAB1', 'TRAF6', 'CASP8', 'CUL3', 'BCL2L1', 'TP53']	[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS'], ['IEA'], ['IEA'], ['IEA']]
1132	GO:BP	GO:0002762	negative regulation of myeloid leukocyte differentiation	0.0234955310177038	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of myeloid leukocyte differentiation."" [GOC:add]"	45	135	3	15719	0.0222222222222222	0.0666666666666666	query_1	['GO:0002573', 'GO:0002761', 'GO:0045638', 'GO:1902106']	['CUL4A', 'FBXW7', 'TLR4']	[['IEA'], ['IMP', 'IEA'], ['NAS']]
1133	GO:BP	GO:0016064	immunoglobulin mediated immune response	0.0235060384526723	True	"""An immune response mediated by immunoglobulins, whether cell-bound or in solution."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	138	135	5	15719	0.037037037037037	0.036231884057971	query_1	['GO:0019724']	['LTA', 'IRF7', 'MYD88', 'TNF', 'BCL10']	[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]
89	GO:CC	GO:0044292	dendrite terminus	0.0237732166402286	True	"""A structure at the distal end of a dendrite adapted to carry out a specific function, e.g. dendriole."" [GOC:jl, NIF_Subcellular:sao28175134]"	14	135	2	16420	0.0148148148148148	0.1428571428571428	query_1	['GO:0030425', 'GO:0110165']	['HSP90AB1', 'HSP90AA1']	[['ISS', 'IEA'], ['ISS', 'IEA']]
90	GO:CC	GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	0.0237732166402286	True	"""A ubiquitin ligase complex in which a cullin from the Cul4A subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by an adaptor protein."" [PMID:15571813, PMID:15688063]"	14	135	2	16420	0.0148148148148148	0.1428571428571428	query_1	['GO:0080008']	['CUL4A', 'RBX1']	[['EXP', 'IDA', 'IBA'], ['EXP', 'IDA']]
1134	GO:BP	GO:0045638	negative regulation of myeloid cell differentiation	0.0241479783937228	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]"	88	135	4	15719	0.0296296296296296	0.0454545454545454	query_1	['GO:0030099', 'GO:0045596', 'GO:0045637']	['CUL4A', 'FBXW7', 'TLR4', 'NFKBIA']	[['IEA'], ['IMP', 'IEA'], ['NAS'], ['IEA']]
1135	GO:BP	GO:0051384	response to glucocorticoid	0.0241548565014184	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a glucocorticoid stimulus. Glucocorticoids are hormonal C21 corticosteroids synthesized from cholesterol with the ability to bind with the cortisol receptor and trigger similar effects. Glucocorticoids act primarily on carbohydrate and protein metabolism, and have anti-inflammatory effects."" [GOC:ai, PMID:9884123]"	139	135	5	15719	0.037037037037037	0.0359712230215827	query_1	['GO:0031960']	['BCL2L11', 'BCL2', 'TNF', 'BAD', 'CFLAR']	[['TAS'], ['IEA'], ['IDA'], ['IEA'], ['IEA']]
1136	GO:BP	GO:0034614	cellular response to reactive oxygen species	0.0241548565014184	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:mah]"	139	135	5	15719	0.037037037037037	0.0359712230215827	query_1	['GO:0000302', 'GO:0034599', 'GO:1901701']	['AKT1', 'RIPK1', 'TNFAIP3', 'RELA', 'CHUK']	[['IMP'], ['IMP', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['IMP']]
1137	GO:BP	GO:2000671	regulation of motor neuron apoptotic process	0.024628765370227	True	"""Any process that modulates the frequency, rate or extent of motor neuron apoptotic process."" [GOC:mtg_apoptosis, GOC:obol]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0043523', 'GO:0097049']	['BCL2', 'BAX']	[['IEA'], ['IEA']]
1138	GO:BP	GO:0034349	glial cell apoptotic process	0.024628765370227	True	"""Any apoptotic process in a glial cell, a non-neuronal cell of the nervous system."" [CL:0000125, GOC:mtg_apoptosis, GOC:sart]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0006915']	['TRAF2', 'TP53']	[['IEA'], ['IDA']]
1139	GO:BP	GO:0002903	negative regulation of B cell apoptotic process	0.024628765370227	True	"""Any process that stops, prevents, or reduces the frequency, rate, or extent of B cell apoptotic process."" [GOC:add, GOC:mtg_apoptosis]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0001783', 'GO:0002902', 'GO:0070229']	['BCL2', 'BCL10']	[['IEA'], ['IDA']]
1140	GO:BP	GO:0006544	glycine metabolic process	0.024628765370227	True	"""The chemical reactions and pathways involving glycine, aminoethanoic acid."" [GOC:go_curators]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0009069']	['SHMT2', 'SHMT1']	[['IDA', 'IMP', 'IGI', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA']]
1141	GO:BP	GO:0070243	regulation of thymocyte apoptotic process	0.024628765370227	True	"""Any process that modulates the occurrence or rate of thymocyte death by apoptotic process."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0070232', 'GO:0070242']	['BBC3', 'TP53']	[['ISS', 'IEA'], ['ISS', 'IEA']]
1142	GO:BP	GO:0070278	extracellular matrix constituent secretion	0.024628765370227	True	"""The controlled release of molecules that form the extracellular matrix, including carbohydrates and glycoproteins by a cell."" [GOC:mah]"	15	135	2	15719	0.0148148148148148	0.1333333333333333	query_1	['GO:0030198', 'GO:0032940']	['TNFRSF1A', 'TNFRSF1B']	[['ISS', 'IEA'], ['ISS', 'IEA']]
1146	GO:BP	GO:0060443	mammary gland morphogenesis	0.0246741029595673	True	"""The process in which anatomical structures of the mammary gland are generated and organized. Morphogenesis refers to the creation of shape. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk."" [GOC:dph]"	46	135	3	15719	0.0222222222222222	0.0652173913043478	query_1	['GO:0022612', 'GO:0030879']	['NFKB1', 'BTRC', 'BAX']	[['IEA'], ['IEA'], ['IEA']]
1144	GO:BP	GO:0048066	developmental pigmentation	0.0246741029595673	True	"""The developmental process that results in the deposition of coloring matter in an organism, tissue or cell."" [ISBN:0582227089]"	46	135	3	15719	0.0222222222222222	0.0652173913043478	query_1	['GO:0043473']	['BCL2L11', 'BCL2', 'BAX']	[['IEA'], ['IEA'], ['IEA']]
1145	GO:BP	GO:0009409	response to cold	0.0246741029595673	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cold stimulus, a temperature stimulus below the optimal temperature for that organism."" [GOC:lr]"	46	135	3	15719	0.0222222222222222	0.0652173913043478	query_1	['GO:0006950', 'GO:0009266']	['CASP8', 'NFKBIA', 'HSP90AA1']	[['IEA'], ['NAS'], ['ISS']]
1143	GO:BP	GO:0042088	T-helper 1 type immune response	0.0246741029595673	True	"""An immune response which is associated with resistance to intracellular bacteria, fungi, and protozoa, and pathological conditions such as arthritis, and which is typically orchestrated by the production of particular cytokines by T-helper 1 cells, most notably interferon-gamma, IL-2, and lymphotoxin."" [GOC:add, ISBN:0781735149]"	46	135	3	15719	0.0222222222222222	0.0652173913043478	query_1	['GO:0002460']	['TRAF6', 'TLR4', 'RELB']	[['IEA'], ['NAS'], ['IEA']]
1147	GO:BP	GO:0001942	hair follicle development	0.0248347849250992	True	"""The process whose specific outcome is the progression of the hair follicle over time, from its formation to the mature structure. A hair follicle is a tube-like opening in the epidermis where the hair shaft develops and into which the sebaceous glands open."" [GOC:dph, UBERON:0002073]"	89	135	4	15719	0.0296296296296296	0.0449438202247191	query_1	['GO:0022405', 'GO:0048856', 'GO:0098773']	['TRADD', 'BCL2', 'TNF', 'RELA']	[['IEA'], ['IEA'], ['IEA'], ['IEA']]
1148	GO:BP	GO:0031667	response to nutrient levels	0.0248493131882134	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]"	469	135	10	15719	0.074074074074074	0.021321961620469	query_1	['GO:0009991']	['LTA', 'AKT1', 'FOXO3', 'BCL2', 'TNF', 'FAS', 'BAX', 'HSPA8', 'BCL10', 'TP53']	[['IEA'], ['IEA'], ['IDA', 'ISS'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['TAS'], ['IDA'], ['IDA']]
1149	GO:BP	GO:0051169	nuclear transport	0.0249081354644901	True	"""The directed movement of substances into, out of, or within the nucleus."" [GOC:ai]"	327	135	8	15719	0.0592592592592592	0.0244648318042813	query_1	['GO:0046907']	['AKT1', 'PTPN22', 'GSK3B', 'MALT1', 'SFN', 'NFKBIA', 'HSP90AA1', 'TP53']	[['IMP'], ['IEA'], ['IDA', 'ISS'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]
1150	GO:BP	GO:0006469	negative regulation of protein kinase activity	0.0249081354644901	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]"	198	135	6	15719	0.0444444444444444	0.0303030303030303	query_1	['GO:0001933', 'GO:0033673', 'GO:0045859']	['AKT1', 'PYCARD', 'IRAK3', 'PTPN22', 'TNFAIP3', 'SFN']	[['IMP', 'ISS', 'TAS'], ['IDA'], ['IMP', 'IBA', 'IEA'], ['IMP'], ['IEA'], ['TAS']]
1151	GO:BP	GO:0006913	nucleocytoplasmic transport	0.0249081354644901	True	"""The directed movement of molecules between the nucleus and the cytoplasm."" [GOC:go_curators]"	327	135	8	15719	0.0592592592592592	0.0244648318042813	query_1	['GO:0051169']	['AKT1', 'PTPN22', 'GSK3B', 'MALT1', 'SFN', 'NFKBIA', 'HSP90AA1', 'TP53']	[['IMP'], ['IEA'], ['IDA', 'ISS'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]
1154	GO:BP	GO:0030856	regulation of epithelial cell differentiation	0.0252222601390157	True	"""Any process that modulates the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]"	141	135	5	15719	0.037037037037037	0.0354609929078014	query_1	['GO:0030855', 'GO:0045595', 'GO:2000026']	['TNFRSF1A', 'IKBKB', 'TNF', 'BAD', 'SFN']	[['IMP'], ['IMP'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'IEA']]
1152	GO:BP	GO:0019724	B cell mediated immunity	0.0252222601390157	True	"""Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	141	135	5	15719	0.037037037037037	0.0354609929078014	query_1	['GO:0002449', 'GO:0002460']	['LTA', 'IRF7', 'MYD88', 'TNF', 'BCL10']	[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA']]
1153	GO:BP	GO:0031333	negative regulation of protein-containing complex assembly	0.0252222601390157	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of protein complex assembly."" [GOC:mah]"	141	135	5	15719	0.037037037037037	0.0354609929078014	query_1	['GO:0043254', 'GO:0051129', 'GO:0065003']	['BIRC2', 'MEFV', 'CARD8', 'GSK3B', 'PYDC2']	[['IEA'], ['IMP'], ['IDA'], ['IMP'], ['IMP']]
91	GO:CC	GO:0005773	vacuole	0.0252567618453887	True	"""A closed structure, found only in eukaryotic cells, that is completely surrounded by unit membrane and contains liquid material. Cells contain one or several vacuoles, that may have different functions from each other. Vacuoles have a diverse array of functions. They can act as a storage organelle for nutrients or waste products, as a degradative compartment, as a cost-effective way of increasing cell size, and as a homeostatic regulator controlling both turgor pressure and pH of the cytosol."" [GOC:mtg_sensu, ISBN:0198506732]"	800	135	14	16420	0.1037037037037037	0.0175	query_1	['GO:0005737', 'GO:0043231']	['PYCARD', 'BBC3', 'FASLG', 'MEFV', 'TBC1D17', 'OPTN', 'TNFAIP3', 'HSPA8', 'TICAM1', 'HTT', 'BCL10', 'TAX1BP1', 'HSP90AA1', 'TAB2']	[['TAS'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IBA', 'TAS'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['TAS'], ['IEA']]
232	REAC	REAC:R-HSA-5689901	Metalloprotease DUBs	0.0254100559793574	True	Metalloprotease DUBs	35	127	3	10022	0.0236220472440944	0.0857142857142857	query_1	['REAC:R-HSA-5688426']	['BRCC3', 'BABAM2', 'ABRAXAS2']	[['REAC'], ['REAC'], ['REAC']]
233	REAC	REAC:R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	0.0254100559793574	True	TP53 Regulates Transcription of Death Receptors and Ligands	12	127	2	10022	0.0157480314960629	0.1666666666666666	query_1	['REAC:R-HSA-5633008']	['FAS', 'TP53']	[['REAC'], ['REAC']]
234	REAC	REAC:R-HSA-9755779	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	0.0254100559793574	True	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	12	127	2	10022	0.0157480314960629	0.1666666666666666	query_1	['REAC:R-HSA-9705683']	['AKT1', 'SFN']	[['REAC'], ['REAC']]
1155	GO:BP	GO:1901992	positive regulation of mitotic cell cycle phase transition	0.0256415260061473	True	"""Any process that activates or increases the frequency, rate or extent of mitotic cell cycle phase transition."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]"	90	135	4	15719	0.0296296296296296	0.0444444444444444	query_1	['GO:0044772', 'GO:0045931', 'GO:1901989', 'GO:1901990']	['AKT1', 'CUL4A', 'APP', 'CUL3']	[['IMP'], ['IEA'], ['IEA'], ['IMP']]
1156	GO:BP	GO:0032502	developmental process	0.0256551083068416	True	"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]"	6018	135	66	15719	0.4888888888888889	0.0109670987038883	query_1	['GO:0008150']	['CARD11', 'LTA', 'AKT1', 'FOXO3', 'AZI2', 'RAB8A', 'BCL2L11', 'FADD', 'BIRC3', 'NFKB1', 'BIRC2', 'TRADD', 'TNFRSF1A', 'BTRC', 'NLRP3', 'FASLG', 'CUL4A', 'IRF7', 'IRAK3', 'MYD88', 'BCL2', 'IKBKB', 'PTPN22', 'FBXW11', 'IRAK1', 'CREBBP', 'RIPK1', 'HSP90AB1', 'TNF', 'FBXW7', 'BAK1', 'GSK3B', 'MALT1', 'TAB1', 'TNFSF14', 'TRAF6', 'TLR4', 'PTGES3', 'LTBR', 'BAD', 'NFKB2', 'BAX', 'SARM1', 'TNFAIP3', 'CAND1', 'CFLAR', 'TNFRSF1B', 'SFN', 'MCL1', 'CASP8', 'CUL1', 'SHARPIN', 'BCL10', 'RELA', 'LTB', 'NFKBIA', 'APP', 'CUL3', 'UBE2V1', 'HSP90AA1', 'CHUK', 'CASP5', 'RELB', 'BCL2L1', 'TAB2', 'TP53']	[['IEA'], ['IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IC', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['TAS'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['IEA'], ['TAS'], ['IMP'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IGI', 'IEP', 'ISS', 'TAS', 'NAS', 'IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'NAS', 'IEA'], ['IDA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['NAS', 'IEA'], ['IMP', 'ISS', 'IBA', 'TAS'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['NAS'], ['ISS', 'IEA'], ['TAS'], ['HEP'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA']]
1157	GO:BP	GO:0035305	negative regulation of dephosphorylation	0.0259219626386068	True	"""Any process the stops, prevents, or reduces the frequency, rate or extent of removal of phosphate groups from a molecule."" [GOC:bf]"	47	135	3	15719	0.0222222222222222	0.0638297872340425	query_1	['GO:0016311', 'GO:0035303', 'GO:0045936']	['IKBKB', 'TNF', 'GSK3B']	[['IMP'], ['IDA', 'IEA'], ['TAS']]
1158	GO:BP	GO:0016574	histone ubiquitination	0.0259219626386068	True	"""The modification of histones by addition of ubiquitin groups."" [GOC:ai]"	47	135	3	15719	0.0222222222222222	0.0638297872340425	query_1	['GO:0016567', 'GO:0016570']	['BRCC3', 'BABAM2', 'UBE2N']	[['NAS'], ['NAS'], ['IMP']]
1159	GO:BP	GO:0044770	cell cycle phase transition	0.0266254523431443	True	"""The cell cycle process by which a cell commits to entering the next cell cycle phase."" [GOC:mtg_cell_cycle]"	550	135	11	15719	0.0814814814814814	0.02	query_1	['GO:0022402']	['BRCC3', 'AKT1', 'CUL4A', 'BCL2', 'BABAM2', 'FBXW7', 'CUL1', 'BID', 'APP', 'CUL3', 'TP53']	[['IMP', 'NAS', 'IEA'], ['IMP'], ['TAS', 'IEA'], ['IEA'], ['IMP', 'NAS', 'IEA'], ['TAS'], ['TAS'], ['IEA'], ['IEA'], ['IMP', 'TAS'], ['IMP', 'IEA']]
235	REAC	REAC:R-HSA-400253	Circadian Clock	0.0266508563523745	True	Circadian Clock	67	127	4	10022	0.0314960629921259	0.0597014925373134	query_1	['REAC:0000000']	['BTRC', 'CREBBP', 'SKP1', 'CUL1']	[['REAC'], ['REAC'], ['REAC'], ['REAC']]
92	GO:CC	GO:0120293	dynein axonemal particle	0.0266968827904239	True	"""An aggregation of axonemal dyneins, their specific assembly factors, and broadly-acting chaperones that is located in the cytoplasm."" [GOC:krc, PMID:30561330, PMID:32898505, PMID:33263282]"	15	135	2	16420	0.0148148148148148	0.1333333333333333	query_1	['GO:0005737', 'GO:0043232']	['STIP1', 'HSP90AB1']	[['ISS', 'IEA'], ['ISS', 'IEA']]
93	GO:CC	GO:0098796	membrane protein complex	0.0267353045196834	True	"""Any protein complex that is part of a membrane."" [GOC:dos]"	1249	135	19	16420	0.1407407407407407	0.0152121697357886	query_1	['GO:0016020', 'GO:0032991']	['CD14', 'RNF31', 'FADD', 'BIRC2', 'TRADD', 'BCL2', 'IKBKB', 'RIPK1', 'BAK1', 'TRAF2', 'TRAF6', 'TLR4', 'FAS', 'BAX', 'CFLAR', 'CASP10', 'CASP8', 'TRAF3', 'CHUK']	[['IDA', 'IBA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['IDA'], ['ISS'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IEA'], ['IDA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['ISS']]
1160	GO:BP	GO:0090150	establishment of protein localization to membrane	0.0270109680962447	True	"""The directed movement of a protein to a specific location in a membrane."" [GOC:ascb_2009, GOC:dph, GOC:tb]"	265	135	7	15719	0.0518518518518518	0.0264150943396226	query_1	['GO:0045184', 'GO:0072657']	['RAB8A', 'BBC3', 'RAB8B', 'BAX', 'OPTN', 'BID', 'HSP90AA1']	[['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IMP'], ['IDA'], ['IDA']]
236	REAC	REAC:R-HSA-9607240	FLT3 Signaling	0.0272356448463766	True	FLT3 Signaling	36	127	3	10022	0.0236220472440944	0.0833333333333333	query_1	['REAC:R-HSA-1280215']	['AKT1', 'FOXO3', 'BCL2L11']	[['REAC'], ['REAC'], ['REAC']]
1173	GO:BP	GO:0010940	positive regulation of necrotic cell death	0.027250665223063	True	"""Any process that increases the rate, frequency or extent of necrotic cell death. Necrotic cell death is a cell death process that is morphologically characterized by a gain in cell volume (oncosis), swelling of organelles, plasma membrane rupture and subsequent loss of intracellular contents."" [PMID:16507998]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0010939', 'GO:0010942', 'GO:0070265']	['RIPK1', 'TP53']	[['IMP', 'IEA'], ['IEA']]
1163	GO:BP	GO:0002730	regulation of dendritic cell cytokine production	0.027250665223063	True	"""Any process that modulates the frequency, rate, or extent of dendritic cell cytokine production."" [GOC:add]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0002371', 'GO:0002703', 'GO:0002718']	['TLR4', 'TICAM1']	[['IEA'], ['ISS', 'IBA', 'IEA']]
1162	GO:BP	GO:0061684	chaperone-mediated autophagy	0.027250665223063	True	"""The autophagy process which begins when chaperones and co-chaperones recognize a target motif and unfold the substrate protein. The proteins are then transported to the lysosome where they are degraded."" [GOC:pad, GOC:PARL, PMID:22743996, PMID:23434281]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0006914', 'GO:0030163']	['HSPA8', 'HSP90AA1']	[['IMP', 'ISS', 'IBA', 'TAS'], ['TAS']]
1161	GO:BP	GO:0071732	cellular response to nitric oxide	0.027250665223063	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitric oxide stimulus."" [GOC:mah, GOC:yaf]"	16	135	2	15719	0.0148148148148148	0.125	query_1	['GO:0071241', 'GO:0071731', 'GO:1901701', 'GO:1902170']	['TRAF2', 'CFLAR']	[['IEA'], ['IEA']]
1172	GO:BP	GO:0046677	response to antibiotic	0.027250665223063	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an antibiotic stimulus. An antibiotic is a chemical substance produced by a microorganism which has the capacity to inhibit the growth of or to kill other microorganisms."" [GOC:ai, GOC:ef]"	48	135	3	15719	0.0222222222222222	0.0625	query_1	['GO:0042221']	['CASP8', 'HSP90AA1', 'TP53']	[['IEA'], ['ISS'], ['IDA', 'IEP']]
1170	GO:BP	GO:0048856	anatomical structure development	0.027250665223063	True	"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]"	5478	135	61	15719	0.4518518518518518	0.011135450894487	query_1	['GO:0032502']	['CARD11', 'LTA', 'AKT1', 'FOXO3', 'AZI2', 'RAB8A', 'BCL2L11', 'FADD', 'NFKB1', 'BIRC2', 'TRADD', 'TNFRSF1A', 'BTRC', 'NLRP3', 'FASLG', 'CUL4A', 'IRF7', 'IRAK3', 'MYD88', 'BCL2', 'IKBKB', 'PTPN22', 'FBXW11', 'CREBBP', 'RIPK1', 'HSP90AB1', 'TNF', 'FBXW7', 'BAK1', 'GSK3B', 'MALT1', 'TAB1', 'TNFSF14', 'TRAF6', 'TLR4', 'PTGES3', 'LTBR', 'BAD', 'NFKB2', 'BAX', 'SARM1', 'TNFAIP3', 'CFLAR', 'TNFRSF1B', 'SFN', 'CASP8', 'CUL1', 'SHARPIN', 'BCL10', 'RELA', 'LTB', 'NFKBIA', 'APP', 'CUL3', 'HSP90AA1', 'CHUK', 'CASP5', 'RELB', 'BCL2L1', 'TAB2', 'TP53']	[['IEA'], ['IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IDA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['TAS'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IMP'], ['ISS', 'IBA', 'IEA'], ['IBA'], ['TAS'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IGI', 'IEP', 'TAS', 'NAS', 'IEA'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'TAS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['NAS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'NAS', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IBA', 'TAS'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['HEP'], ['IMP', 'IEA'], ['IEA'], ['IMP'], ['IMP', 'IEA']]
1171	GO:BP	GO:0048538	thymus development	0.027250665223063	True	"""The process whose specific outcome is the progression of the thymus over time, from its formation to the mature structure. The thymus is a symmetric bi-lobed organ involved primarily in the differentiation of immature to mature T cells, with unique vascular, nervous, epithelial, and lymphoid cell components."" [GOC:add, ISBN:0781735149]"	48	135	3	15719	0.0222222222222222	0.0625	query_1	['GO:0048534', 'GO:0048732']	['BCL2L11', 'FADD', 'BCL2']	[['IEA'], ['ISS', 'IEA'], ['IEA']]
1166	GO:BP	GO:0022404	molting cycle process	0.027250665223063	True	"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]"	92	135	4	15719	0.0296296296296296	0.0434782608695652	query_1	['GO:0032501', 'GO:0042303']	['TRADD', 'BCL2', 'TNF', 'RELA']	[['IEA'], ['IEA'], ['IEA'], ['IEA']]
