source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	evidences
GO:BP	GO:0021553	olfactory nerve development	0.0170197922212571	True	"""The process whose specific outcome is the progression of the olfactory nerve over time, from its formation to the mature structure. The olfactory nerve is a collection of sensory nerve rootlets that extend down from the olfactory bulb to the olfactory mucosa of the upper parts of the nasal cavity. This nerve conducts odor information to the brainstem."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0021545']	['SALL1', 'NTRK1']	[['ISS'], ['IEA']]
GO:BP	GO:1903431	positive regulation of cell maturation	0.0170197922212571	True	"""Any process that activates or increases the frequency, rate or extent of cell maturation."" [GO_REF:0000058, GOC:TermGenie, PMID:17459944]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0010720', 'GO:0048469', 'GO:1903429']	['AURKA', 'SIRT2']	[['IEA'], ['ISS', 'IEA']]
GO:BP	GO:0000902	cell morphogenesis	0.0170197922212571	True	"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]"	921	142	18	15719	0.1267605633802817	0.019543973941368	query_1	['GO:0009653']	['RHOH', 'RAB8A', 'DICER1', 'RAB3A', 'MOV10', 'PSEN1', 'NGF', 'NGFR', 'RHOG', 'AURKA', 'APP', 'AGO4', 'SHROOM3', 'STXBP1', 'GDI1', 'SYT1', 'NTRK1', 'RAB10']	[['IBA'], ['ISS', 'IEA'], ['ISS'], ['IBA', 'IEA'], ['ISS'], ['IEA'], ['IDA', 'IBA'], ['IEA'], ['IBA'], ['IEA'], ['ISS', 'IBA', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA'], ['ISS', 'IEA'], ['ISS']]
GO:BP	GO:1900864	mitochondrial RNA modification	0.0170197922212571	True	"""Any RNA modification that takes place in mitochondrion."" [GOC:TermGenie]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0000959', 'GO:0009451']	['HSD17B10', 'TRMT10C']	[['IDA'], ['IDA']]
GO:BP	GO:0061724	lipophagy	0.0170197922212571	True	"""The selective autophagy process in which lipid droplets are delivered to the vacuole and degraded in response to changing cellular conditions."" [GOC:autophagy, PMID:23708524, PMID:26076903]"	7	142	2	15719	0.0140845070422535	0.2857142857142857	query_1	['GO:0061912']	['HTT', 'RAB7A']	[['IMP'], ['ISS', 'IEA']]
GO:BP	GO:0050432	catecholamine secretion	0.01786566520129	True	"""The regulated release of catecholamines by a cell. The catecholamines are a group of physiologically important biogenic amines that possess a catechol (3,4-dihydroxyphenyl) nucleus and are derivatives of 3,4-dihydroxyphenylethylamine."" [GOC:ai, GOC:ef]"	57	142	4	15719	0.028169014084507	0.0701754385964912	query_1	['GO:0032940', 'GO:0051937']	['RAB3A', 'MECP2', 'STX1A', 'SYT1']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IBA', 'IEA']]
REAC	REAC:R-HSA-2682334	EPH-Ephrin signaling	0.0189794802701399	True	EPH-Ephrin signaling	89	124	5	10022	0.0403225806451612	0.0561797752808988	query_1	['REAC:R-HSA-422475']	['NCSTN', 'PSEN1', 'APH1B', 'PSENEN', 'APH1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:CC	GO:0072687	meiotic spindle	0.0191921732202273	True	"""A spindle that forms as part of meiosis. Several proteins, such as budding yeast Spo21p, fission yeast Spo2 and Spo13, and C. elegans mei-1, localize specifically to the meiotic spindle and are absent from the mitotic spindle."" [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]"	14	141	2	16420	0.0141843971631205	0.1428571428571428	query_1	['GO:0005819']	['AURKA', 'SIRT2']	[['IEA'], ['ISS', 'IEA']]
REAC	REAC:R-HSA-193634	Axonal growth inhibition (RHOA activation)	0.0194526584623004	True	Axonal growth inhibition (RHOA activation)	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-193697']	['NGFR', 'ARHGDIA']	[['REAC'], ['REAC']]
REAC	REAC:R-HSA-8875656	MET receptor recycling	0.0194526584623004	True	MET receptor recycling	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-6806834']	['RAB4A', 'GGA3']	[['REAC'], ['REAC']]
REAC	REAC:R-HSA-198203	PI3K/AKT activation	0.0194526584623004	True	PI3K/AKT activation	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-187037']	['NGF', 'NTRK1']	[['REAC'], ['REAC']]
REAC	REAC:R-HSA-9636383	Prevention of phagosomal-lysosomal fusion	0.0194526584623004	True	Prevention of phagosomal-lysosomal fusion	9	124	2	10022	0.0161290322580645	0.2222222222222222	query_1	['REAC:R-HSA-9637687']	['RAB7A', 'RAB5A']	[['REAC'], ['REAC']]
GO:CC	GO:0045334	clathrin-coated endocytic vesicle	0.0196506102235811	True	"""A clathrin-coated, membrane-bounded intracellular vesicle formed by invagination of the plasma membrane around an extracellular substance."" [GOC:go_curators]"	86	141	4	16420	0.0283687943262411	0.0465116279069767	query_1	['GO:0030136', 'GO:0030139']	['RAB35', 'VAMP2', 'SYT1', 'RAB5A']	[['IDA', 'TAS'], ['TAS'], ['TAS'], ['TAS']]
REAC	REAC:R-HSA-8856688	Golgi-to-ER retrograde transport	0.0203176102797317	True	Golgi-to-ER retrograde transport	130	124	6	10022	0.0483870967741935	0.0461538461538461	query_1	['REAC:R-HSA-6811442']	['RAB18', 'RAB1B', 'RAB3GAP2', 'RAB1A', 'RAB3GAP1', 'RAB6A']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0035249	synaptic transmission, glutamatergic	0.0207876896228299	True	"""The vesicular release of glutamate from a presynapse, across a chemical synapse, the subsequent activation of glutamate receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:dos]"	99	142	5	15719	0.0352112676056338	0.0505050505050505	query_1	['GO:0007268']	['PSEN1', 'STXBP1', 'SYT1', 'NTRK1', 'RAB3GAP1']	[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['ISS']]
GO:BP	GO:0030865	cortical cytoskeleton organization	0.021455721927659	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures in the cell cortex, i.e. just beneath the plasma membrane."" [GOC:dph, GOC:jl, GOC:mah]"	60	142	4	15719	0.028169014084507	0.0666666666666666	query_1	['GO:0007010']	['RHOH', 'RHOG', 'EHD2', 'RAB13']	[['IBA'], ['IBA'], ['IEA'], ['ISS']]
GO:BP	GO:0044782	cilium organization	0.0215823432504094	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cilium, a specialized eukaryotic organelle that consists of a filiform extrusion of the cell surface. Each cilium is bounded by an extrusion of the cytoplasmic membrane, and contains a regular longitudinal array of microtubules, anchored basally in a centriole."" [GOC:cilia, GOC:jl]"	374	142	10	15719	0.0704225352112676	0.0267379679144385	query_1	['GO:0006996', 'GO:0120036']	['GDI2', 'RAB8A', 'RILP', 'HTT', 'EHD1', 'AURKA', 'RAB3IP', 'EHD2', 'RAB23', 'EHD3']	[['IMP'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IBA'], ['IMP'], ['IMP', 'IBA', 'IEA'], ['IMP'], ['IMP', 'TAS'], ['IBA'], ['IMP'], ['IMP', 'IBA', 'IEA']]
GO:CC	GO:0098845	postsynaptic endosome	0.0216969932011762	True	"""An endosomal compartment that is part of the post-synapse. Only early and recycling endosomes are typically present in the postsynapse."" [PMID:20820847]"	15	141	2	16420	0.0141843971631205	0.1333333333333333	query_1	['GO:0005768', 'GO:0098794']	['RAB4A', 'RAB5A']	[['IBA'], ['IBA']]
GO:CC	GO:0045171	intercellular bridge	0.0218302275315287	True	"""A direct connection between the cytoplasm of two cells that is formed following the completion of cleavage furrow ingression during cell division. They are usually present only briefly prior to completion of cytokinesis. However, in some cases, such as the bridges between germ cells during their development, they become stabilised."" [PMID:9635420]"	89	141	4	16420	0.0283687943262411	0.0449438202247191	query_1	['GO:0110165']	['RAB35', 'TMEM9', 'EHD2', 'TPX2']	[['IDA'], ['IDA'], ['IDA'], ['IDA']]
GO:BP	GO:2001137	positive regulation of endocytic recycling	0.0221852795187816	True	"""Any process that activates or increases the frequency, rate or extent of endocytic recycling."" [GOC:obol]"	8	142	2	15719	0.0140845070422535	0.25	query_1	['GO:0032388', 'GO:0032456', 'GO:2001135']	['EHD1', 'EHD2']	[['ISS', 'IEA'], ['ISS', 'IEA']]
GO:BP	GO:0009062	fatty acid catabolic process	0.0223939749293772	True	"""The chemical reactions and pathways resulting in the breakdown of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."" [GOC:go_curators]"	101	142	5	15719	0.0352112676056338	0.0495049504950495	query_1	['GO:0006631', 'GO:0044242', 'GO:0072329']	['HSD17B10', 'ABCD3', 'ABCD1', 'SLC27A2', 'ABCD2']	[['IDA', 'IEA'], ['IDA', 'IGI', 'IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IGI', 'ISS', 'IBA', 'IEA']]
GO:BP	GO:0007611	learning or memory	0.0235374496691272	True	"""The acquisition and processing of information and/or the storage and retrieval of this information over time."" [GOC:jid, PMID:8938125]"	257	142	8	15719	0.056338028169014	0.0311284046692607	query_1	['GO:0007610', 'GO:0050890']	['NCSTN', 'HTT', 'PSEN1', 'NGF', 'SNAP25', 'APP', 'MECP2', 'NTRK1']	[['IEA'], ['IMP'], ['IGI', 'TAS', 'IEA'], ['IBA'], ['IEA'], ['IMP', 'IGI', 'ISS', 'IEA'], ['IEA'], ['IEA']]
REAC	REAC:R-HSA-8868766	rRNA processing in the mitochondrion	0.0236772032129871	True	rRNA processing in the mitochondrion	10	124	2	10022	0.0161290322580645	0.2	query_1	['REAC:R-HSA-72312']	['HSD17B10', 'TRMT10C']	[['REAC'], ['REAC']]
GO:CC	GO:0044232	organelle membrane contact site	0.0241984450273056	True	"""A zone of apposition between the membranes of an organelle with another membrane, either another membrane of the same organelle, a membrane of another organelle, or the plasma membrane. Membrane contact sites (MCSs) are structured by bridging complexes. They are specialized for communication, including the efficient traffic of small molecules such as Ca2+ ions and lipids, as well as enzyme-substrate interactions."" [GOC:jl, PMID:16806880]"	48	141	3	16420	0.0212765957446808	0.0625	query_1	['GO:0043226', 'GO:0110165']	['RAB38', 'RAB32', 'OSBPL1A']	[['IDA'], ['IDA'], ['IDA']]
GO:BP	GO:0006622	protein targeting to lysosome	0.0245899450450071	True	"""The process of directing proteins towards the lysosome using signals contained within the protein."" [GOC:curators]"	30	142	3	15719	0.0211267605633802	0.1	query_1	['GO:0006623', 'GO:0007041', 'GO:0061462']	['RAB7A', 'GGA3', 'SORT1']	[['IMP'], ['IPI'], ['IEA']]
GO:CC	GO:0150034	distal axon	0.0246543071582266	True	"""That part of an axon close to and including the growth cone or the axon terminus."" [GOC:aruk, GOC:bc, PMID:17202468]"	267	141	7	16420	0.0496453900709219	0.0262172284644194	query_1	['GO:0030424', 'GO:0110165']	['RAB3A', 'PSEN1', 'SNAP25', 'NGFR', 'APP', 'RAB5A', 'SIRT2']	[['ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['ISS'], ['IEA'], ['IEA'], ['IDA', 'ISS'], ['IEA']]
GO:CC	GO:1990761	growth cone lamellipodium	0.0248004735824452	True	"""A thin sheetlike process extended by the leading edge of an axonal or dendritic growth cone; contains a dense meshwork of actin filaments."" [GOC:dos, PMID:25598228]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0030027', 'GO:0030426', 'GO:0043005']	['APP']	[['IEA']]
GO:CC	GO:0070931	Golgi-associated vesicle lumen	0.0248004735824452	True	"""The volume enclosed by the membrane of a Golgi-associated vesicle."" [GOC:mah]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0005794', 'GO:0005798', 'GO:0060205']	['BACE1']	[['TAS']]
GO:CC	GO:0005969	serine-pyruvate aminotransferase complex	0.0248004735824452	True	"""An enzyme complex that catalyzes the formation of hydroxypyruvate and alanine from serine and pyruvate."" [EC:2.6.1.51]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:0005737', 'GO:1990234']	['EEA1']	[['IEA']]
GO:CC	GO:0098875	epididymosome	0.0248004735824452	True	"""A microvesicle of the epididymal fluid, from which spermatozoa aquire membrane proteins."" [GOC:dos, GOC:mg, PMID:23177142, PMID:26112475]"	1	141	1	16420	0.0070921985815602	1.0	query_1	['GO:1990742']	['PPFIA3']	[['ISS']]
GO:BP	GO:0015909	long-chain fatty acid transport	0.0251651677478103	True	"""The directed movement of a long-chain fatty acid into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.  A long-chain fatty acid is a fatty acid with an aliphatic tail of 13 to 21 carbons."" [GOC:ai]"	63	142	4	15719	0.028169014084507	0.0634920634920634	query_1	['GO:0015908']	['ABCD3', 'ABCD1', 'SLC27A2', 'ABCD2']	[['IMP', 'IBA', 'IEA'], ['IGI', 'IBA', 'IEA'], ['IDA', 'IBA'], ['IBA']]
GO:CC	GO:0031201	SNARE complex	0.0259548717737974	True	"""A protein complex involved in membrane fusion; a stable ternary complex consisting of a four-helix bundle, usually formed from one R-SNARE and three Q-SNAREs with an ionic layer sandwiched between hydrophobic layers. One well-characterized example is the neuronal SNARE complex formed of synaptobrevin 2, syntaxin 1a, and SNAP-25."" [GOC:bhm, GOC:pr, PMID:10872468, PMID:19450911]"	50	141	3	16420	0.0212765957446808	0.06	query_1	['GO:0005737', 'GO:0098796']	['SNAP25', 'VAMP2', 'STX1A']	[['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'TAS'], ['IDA', 'IBA', 'TAS', 'IEA']]
GO:CC	GO:0098831	presynaptic active zone cytoplasmic component	0.026064432130814	True	"""A specialized region below the presynaptic membrane, characterized by electron-dense material, a specialized cytoskeletal matrix and accumulated (associated) synaptic vesicles."" [GOC:dos]"	17	141	2	16420	0.0141843971631205	0.1176470588235294	query_1	['GO:0048786', 'GO:0099738']	['PPFIA3', 'STXBP1']	[['IEA'], ['IEA']]
GO:BP	GO:0048518	positive regulation of biological process	0.0266353579873709	True	"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]"	5899	142	70	15719	0.4929577464788732	0.0118664180369554	query_1	['GO:0008150', 'GO:0050789']	['NAT8', 'PRKRA', 'RAB38', 'GGA1', 'RHOH', 'IL24', 'NCSTN', 'RILP', 'DICER1', 'HTT', 'RAB3A', 'SUN2', 'ABCD1', 'SALL2', 'SALL1', 'MOV10', 'TNRC6B', 'PSEN1', 'ZFP36', 'APH1B', 'TMEM9', 'NGF', 'BACE1', 'EHD1', 'RAB1B', 'SNAP25', 'NGFR', 'RHOG', 'AURKA', 'PAWR', 'APP', 'VAMP2', 'GPAM', 'PSENEN', 'ANKLE2', 'MECP2', 'TNRC6A', 'RAB7A', 'STXBP1', 'TNRC6C', 'GGA3', 'EHD2', 'STX1A', 'TARBP2', 'GDI1', 'RAB8B', 'YWHAE', 'RAB3GAP2', 'HPS4', 'MTDH', 'SYT1', 'RAB5A', 'RAB1A', 'TMEM102', 'BMX', 'NTRK1', 'AGO2', 'ABCD2', 'RABGEF1', 'TRMT10C', 'APH1A', 'RAB31', 'AGO1', 'RAB3GAP1', 'OPTN', 'TPX2', 'SIRT2', 'RAB34', 'EHD3', 'AGO3']	[['IMP'], ['IEA'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IMP', 'IGI', 'IEA'], ['IMP'], ['ISS'], ['IDA', 'IMP'], ['IMP', 'TAS'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['IDA'], ['IDA'], ['IMP', 'IBA'], ['IMP', 'IGI', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IMP', 'IGI'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IBA', 'TAS'], ['IGI'], ['ISS', 'IEA'], ['IGI'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'TAS'], ['IMP', 'ISS', 'TAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IEA'], ['ISS'], ['IEA'], ['IMP', 'IGI', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IBA'], ['IMP'], ['IEA'], ['IDA', 'IBA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA'], ['IMP'], ['HMP', 'TAS'], ['IDA', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IMP', 'IGI'], ['IDA', 'IEA'], ['IBA'], ['IDA', 'ISS', 'IBA', 'TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['IMP', 'IBA'], ['IMP', 'IGI', 'IEA'], ['ISS'], ['IMP'], ['IMP', 'ISS'], ['IDA', 'IMP'], ['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['ISS'], ['IEA'], ['IEA']]
GO:BP	GO:0072330	monocarboxylic acid biosynthetic process	0.0266835503362614	True	"""The chemical reactions and pathways resulting in the formation of monocarboxylic acids, any organic acid containing one carboxyl (-COOH) group."" [GOC:mah]"	206	142	7	15719	0.0492957746478873	0.0339805825242718	query_1	['GO:0032787', 'GO:0046394']	['HSD17B10', 'ABCD3', 'OSBPL1A', 'ELOVL2', 'ABCD1', 'SLC27A2', 'ABCD2']	[['IDA', 'IEA'], ['IMP', 'ISS', 'IEA'], ['TAS'], ['IDA', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IBA', 'TAS'], ['ISS', 'IEA']]
GO:BP	GO:0051248	negative regulation of protein metabolic process	0.0269796113436582	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]"	966	142	18	15719	0.1267605633802817	0.0186335403726708	query_1	['GO:0010605', 'GO:0019538', 'GO:0051172', 'GO:0051246']	['RILP', 'MOV10', 'TNRC6B', 'PSEN1', 'ZFP36', 'NGF', 'APP', 'AGO4', 'TNRC6A', 'TNRC6C', 'GGA3', 'TARBP2', 'YWHAE', 'AGO2', 'RABGEF1', 'AGO1', 'SIRT2', 'AGO3']	[['IDA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA'], ['IDA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IEA']]
GO:BP	GO:0051050	positive regulation of transport	0.0271212256458017	True	"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]"	889	142	17	15719	0.1197183098591549	0.0191226096737907	query_1	['GO:0006810', 'GO:0048518', 'GO:0051049']	['HTT', 'RAB3A', 'PSEN1', 'EHD1', 'VAMP2', 'RAB7A', 'STXBP1', 'EHD2', 'STX1A', 'RAB8B', 'YWHAE', 'HPS4', 'SYT1', 'RAB5A', 'RAB31', 'RAB3GAP1', 'EHD3']	[['IDA'], ['IMP', 'TAS'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['ISS'], ['IMP'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IDA'], ['HMP'], ['ISS', 'IEA'], ['IMP'], ['ISS'], ['ISS'], ['IEA']]
GO:BP	GO:0101024	mitotic nuclear membrane organization	0.027271617979771	True	"""A mitotic cell cycle process which results in the assembly, arrangement, or disassembly of the nuclear inner or outer membrane during mitosis."" [GOC:vw, PMID:15147872]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0071763', 'GO:0140014', 'GO:1903047']	['ANKLE2', 'SIRT2']	[['IMP'], ['TAS']]
GO:BP	GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process	0.027271617979771	True	"""Any process that activates or increases the frequency, rate or extent of unsaturated fatty acid biosynthetic process."" [GO:0006636]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0006636', 'GO:0045723', 'GO:2001279']	['ABCD1', 'ABCD2']	[['ISS', 'IEA'], ['ISS', 'IEA']]
GO:BP	GO:0007084	mitotic nuclear membrane reassembly	0.027271617979771	True	"""The mitotic cell cycle process involving ESCRTIII that results in reformation of the nuclear envelope after mitotic nuclear division. In organisms undergoing closed mitosis this involves resealing or 'repair' of the nuclear envelope in the nuclear bridge."" [PMID:26040712, PMID:28242692, PMID:32109380, PMID:32848252]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0031468', 'GO:0101024']	['ANKLE2', 'SIRT2']	[['IMP'], ['TAS']]
GO:BP	GO:0060478	acrosomal vesicle exocytosis	0.027271617979771	True	"""The calcium ion regulated exocytosis which results in fusion of the acrosomal vesicle with the plasma membrane of the sperm as part of the acrosome reaction."" [GOC:dph]"	9	142	2	15719	0.0140845070422535	0.2222222222222222	query_1	['GO:0007340', 'GO:0017156', 'GO:0022414']	['RAB3A', 'STXBP1']	[['IDA'], ['IMP']]
GO:BP	GO:0019395	fatty acid oxidation	0.0276061658369891	True	"""The removal of one or more electrons from a fatty acid, with or without the concomitant removal of a proton or protons, by reaction with an electron-accepting substance, by addition of oxygen or by removal of hydrogen."" [ISBN:0198506732, MetaCyc:FAO-PWY]"	107	142	5	15719	0.0352112676056338	0.0467289719626168	query_1	['GO:0006631', 'GO:0034440']	['HSD17B10', 'ABCD3', 'ABCD1', 'SLC27A2', 'ABCD2']	[['IDA', 'IEA'], ['IDA', 'IGI', 'IBA'], ['IDA', 'IMP', 'IGI', 'ISS', 'IBA', 'IEA'], ['IDA', 'TAS'], ['IDA', 'IGI', 'IBA', 'IEA']]
GO:BP	GO:0021782	glial cell development	0.0276061658369891	True	"""The process aimed at the progression of a glial cell over time, from initial commitment of the cell to a specific fate, to the fully functional differentiated cell."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]"	107	142	5	15719	0.0352112676056338	0.0467289719626168	query_1	['GO:0010001', 'GO:0048468']	['NCSTN', 'DICER1', 'PSEN1', 'APP', 'SIRT2']	[['IEA'], ['ISS'], ['IGI'], ['IGI'], ['ISS', 'IEA']]
GO:BP	GO:0045732	positive regulation of protein catabolic process	0.0280977786226905	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of a protein by the destruction of the native, active configuration, with or without the hydrolysis of peptide bonds."" [GOC:go_curators]"	209	142	7	15719	0.0492957746478873	0.0334928229665071	query_1	['GO:0009896', 'GO:0030163', 'GO:0042176', 'GO:0051247']	['GGA1', 'RILP', 'PSEN1', 'AURKA', 'RAB7A', 'GGA3', 'SIRT2']	[['IEA'], ['IMP'], ['IEA'], ['IEA'], ['IMP'], ['IEA'], ['IMP', 'ISS', 'IEA']]
REAC	REAC:R-HSA-5625970	RHO GTPases activate KTN1	0.0284447392690737	True	RHO GTPases activate KTN1	11	124	2	10022	0.0161290322580645	0.1818181818181818	query_1	['REAC:R-HSA-195258']	['KTN1', 'RHOG']	[['REAC'], ['REAC']]
GO:CC	GO:0031902	late endosome membrane	0.0284519408061213	True	"""The lipid bilayer surrounding a late endosome."" [GOC:pz]"	152	141	5	16420	0.0354609929078014	0.0328947368421052	query_1	['GO:0005770', 'GO:0010008']	['RILP', 'TMEM9', 'RAB7A', 'MICALL1', 'NTRK1']	[['IEA'], ['IDA', 'IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA']]
REAC	REAC:R-HSA-9662360	Sensory processing of sound by inner hair cells of the cochlea	0.0290767647475104	True	Sensory processing of sound by inner hair cells of the cochlea	64	124	4	10022	0.032258064516129	0.0625	query_1	['REAC:R-HSA-9659379']	['RAB3A', 'SNAP25', 'VAMP2', 'STX1A']	[['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0007034	vacuolar transport	0.0291297229849149	True	"""The directed movement of substances into, out of or within a vacuole."" [GOC:ai]"	157	142	6	15719	0.0422535211267605	0.0382165605095541	query_1	['GO:0046907']	['RILP', 'RBSN', 'RAB7A', 'GGA3', 'EHD3', 'SORT1']	[['IMP'], ['IMP'], ['IMP', 'IBA'], ['IPI'], ['IMP'], ['IDA', 'IEA']]
REAC	REAC:R-HSA-382556	ABC-family proteins mediated transport	0.0296334520069657	True	ABC-family proteins mediated transport	101	124	5	10022	0.0403225806451612	0.0495049504950495	query_1	['REAC:R-HSA-382551']	['ABCD3', 'PEX19', 'ABCD1', 'PEX3', 'ABCD2']	[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]
GO:BP	GO:0060966	regulation of gene silencing by RNA	0.0309772135233428	True	"""Any process that regulates the rate, frequency, or extent of gene silencing by RNA. Gene silencing by RNA is the process in which RNA molecules inactivate expression of target genes."" [GOC:dph, GOC:tb]"	33	142	3	15719	0.0211267605633802	0.0909090909090909	query_1	['GO:0010468', 'GO:0031047']	['PRKRA', 'ZFP36', 'TARBP2']	[['IBA'], ['IMP'], ['IBA', 'IEA']]
GO:CC	GO:0032588	trans-Golgi network membrane	0.0312388079095409	True	"""The lipid bilayer surrounding any of the compartments that make up the trans-Golgi network."" [GOC:mah]"	101	141	4	16420	0.0283687943262411	0.0396039603960396	query_1	['GO:0005802', 'GO:0031090']	['RAB8A', 'APP', 'RAB31', 'RAB6A']	[['TAS'], ['TAS'], ['IDA', 'IBA'], ['TAS']]
GO:CC	GO:0035577	azurophil granule membrane	0.0312388079095409	True	"""The lipid bilayer surrounding an azurophil granule, a primary lysosomal granule found in neutrophil granulocytes that contains a wide range of hydrolytic enzymes and is released into the extracellular fluid."" [GOC:bf, PMID:17152095]"	54	141	3	16420	0.0212765957446808	0.0555555555555555	query_1	['GO:0005765', 'GO:0030667', 'GO:0042582']	['NCSTN', 'PSEN1', 'RAB5C']	[['TAS'], ['TAS'], ['TAS']]
GO:CC	GO:0034045	phagophore assembly site membrane	0.0315371235118818	True	"""A cellular membrane associated with the phagophore assembly site."" [GOC:mah, GOC:rph, PMID:16874040, PMID:17382324]"	19	141	2	16420	0.0141843971631205	0.1052631578947368	query_1	['GO:0000407', 'GO:0016020']	['RAB1B', 'RAB7A']	[['IDA', 'IEA'], ['IEA']]
REAC	REAC:R-HSA-2046104	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0.0325787669380631	True	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	12	124	2	10022	0.0161290322580645	0.1666666666666666	query_1	['REAC:R-HSA-8978868']	['ELOVL2', 'ABCD1']	[['REAC'], ['REAC']]
