Cluster	HPO ID	Phenotype	p-value	Corrected p-value
1	HP:0001838	Rocker bottom foot	0.003356293142840774	0.04238873932254459
1	HP:0002561	Absent nipple	1.0	1.0
1	HP:0009907	Attached earlobe	1.0	1.0
1	HP:0002860	Squamous cell carcinoma	0.0003692256757373576	0.007994028915964378
1	HP:0003487	Babinski sign	1.0	1.0
1	HP:0007565	Multiple cafe-au-lait spots	0.10918752329530909	0.47130310688228355
1	HP:0011496	Corneal neovascularization	1.0	1.0
1	HP:0000823	Delayed puberty	0.006612501657358195	0.06885078061554639
1	HP:0001320	Cerebellar vermis hypoplasia	1.0	1.0
1	HP:0000798	Oligospermia	1.0	1.0
1	HP:0000348	High forehead	1.0	1.0
1	HP:0012393	Allergy	1.0	1.0
1	HP:0005406	Recurrent bacterial skin infections	1.0	1.0
1	HP:0011834	Moyamoya phenomenon	1.0	1.0
1	HP:0002119	Ventriculomegaly	0.683830081496801	1.0
1	HP:0010721	Abnormal hair whorl	0.0007657093108163006	0.013659813342837073
1	HP:0004415	Pulmonary artery stenosis	0.09129302650541694	0.4094411066720039
1	HP:0007900	Hypoplastic lacrimal duct	1.0	1.0
1	HP:0000204	Cleft upper lip	1.0	1.0
1	HP:0001928	Abnormality of coagulation	0.06975952817251532	0.3434259974768739
1	HP:0040071	Abnormal morphology of ulna	1.0	1.0
1	HP:0002562	Low-set nipples	1.0	1.0
1	HP:0030318	Angular cheilitis	1.0	1.0
1	HP:0012706	Elevated brain choline level by MRS	1.0	1.0
1	HP:0000993	Molluscoid pseudotumors	1.0	1.0
1	HP:0007392	Excessive wrinkled skin	0.002437441098928774	0.03358252180746311
1	HP:0002113	Pulmonary infiltrates	1.0	1.0
1	HP:0000463	Anteverted nares	1.0	1.0
1	HP:0001763	Pes planus	0.3675321238341679	1.0
1	HP:0001788	Premature rupture of membranes	1.0	1.0
1	HP:0001531	Failure to thrive in infancy	1.0	1.0
1	HP:0000991	Xanthomatosis	0.06999444816610774	0.3434259974768739
1	HP:0000974	Hyperextensible skin	1.0	1.0
1	HP:0004313	Decreased circulating antibody level	0.23589317178635633	0.8250212469656154
1	HP:0002465	Poor speech	1.0	1.0
1	HP:0006891	Thick cerebral cortex	1.0	1.0
1	HP:0008665	Clitoral hypertrophy	1.0	1.0
1	HP:0003077	Hyperlipidemia	0.00018756244474057326	0.005016375973061606
1	HP:0001525	Severe failure to thrive	0.032400818652568136	0.20460516963936545
1	HP:0002307	Drooling	1.0	1.0
1	HP:0001344	Absent speech	1.0	1.0
1	HP:0045075	Sparse eyebrow	1.0	1.0
1	HP:0000485	Megalocornea	1.0	1.0
1	HP:0001969	Abnormal tubulointerstitial morphology	1.0	1.0
1	HP:0012075	Personality disorder	1.0	1.0
1	HP:0002020	Gastroesophageal reflux	1.0	1.0
1	HP:0008551	Microtia	1.0	1.0
1	HP:0000366	Abnormality of the nose	0.31341200374417	1.0
1	HP:0002293	Alopecia of scalp	1.0	1.0
1	HP:0008736	Hypoplasia of penis	1.0	1.0
1	HP:0001003	Multiple lentigines	1.0	1.0
1	HP:0009904	Prominent ear helix	0.013079353142467115	0.1122027527441833
1	HP:0001181	Adducted thumb	1.0	1.0
1	HP:0002385	Paraparesis	1.0	1.0
1	HP:0000789	Infertility	1.0	1.0
1	HP:0000649	Abnormality of visual evoked potentials	1.0	1.0
1	HP:0000978	Bruising susceptibility	1.0	1.0
1	HP:0005272	Prominent nasolabial fold	1.0	1.0
1	HP:0009473	Joint contracture of the hand	1.0	1.0
1	HP:0000607	Periorbital wrinkles	1.0	1.0
1	HP:0001789	Hydrops fetalis	1.0	1.0
1	HP:0001063	Acrocyanosis	1.0	1.0
1	HP:0007256	Abnormal pyramidal sign	1.0	1.0
1	HP:0001659	Aortic regurgitation	0.12965068264056173	0.5247582525867246
1	HP:0000135	Hypogonadism	0.0002528698722196123	0.006387305661250948
1	HP:0001810	Dystrophic toenail	0.060725357362138695	0.3125637261960648
1	HP:0003510	Severe short stature	1.0	1.0
1	HP:0030088	Increased serum testosterone level	1.0	1.0
1	HP:0007676	Hypoplasia of the iris	1.0	1.0
1	HP:0001001	Abnormality of subcutaneous fat tissue	0.12675434547796793	0.5176434947064319
1	HP:0010807	Open bite	1.0	1.0
1	HP:0002509	Limb hypertonia	0.14114706108021383	0.5645882443208553
1	HP:0012156	Hemophagocytosis	1.0	1.0
1	HP:0001302	Pachygyria	1.0	1.0
1	HP:0009928	Thick nasal alae	1.0	1.0
1	HP:0003429	CNS hypomyelination	1.0	1.0
1	HP:0009762	Facial wrinkling	1.0	1.0
1	HP:0002170	Intracranial hemorrhage	0.03905246114650833	0.23465884142659632
1	HP:0007776	Sparse lower eyelashes	1.0	1.0
1	HP:0000556	Retinal dystrophy	1.0	1.0
1	HP:0009465	Ulnar deviation of finger	1.0	1.0
1	HP:0000640	Gaze-evoked nystagmus	1.0	1.0
1	HP:0012385	Camptodactyly	1.0	1.0
1	HP:0030796	Increased C-peptide level	1.0	1.0
1	HP:0002239	Gastrointestinal hemorrhage	1.0	1.0
1	HP:0008499	High hypermetropia	1.0	1.0
1	HP:0004463	Absent brainstem auditory responses	0.019559293063215577	0.1490439985375757
1	HP:0007372	Atrophy/Degeneration involving the corticospinal tracts	1.0	1.0
1	HP:0000139	Uterine prolapse	1.0	1.0
1	HP:0001152	Saccadic smooth pursuit	1.0	1.0
1	HP:0100581	Dilatation of renal calices	1.0	1.0
1	HP:0009748	Large earlobe	1.0	1.0
1	HP:0100648	Neoplasm of the tongue	1.0	1.0
1	HP:0005293	Venous insufficiency	0.10325937572803215	0.45288034885220535
1	HP:0005916	Abnormal metacarpal morphology	1.0	1.0
1	HP:0100309	Subdural hemorrhage	1.0	1.0
1	HP:0012104	Parietal cortical atrophy	1.0	1.0
1	HP:0001029	Poikiloderma	0.04508601717982144	0.25416187382677313
1	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	1.0	1.0
1	HP:0025134	Increased serum estradiol	1.0	1.0
1	HP:0001773	Short foot	1.0	1.0
1	HP:0000855	Insulin resistance	8.484347363733912e-07	9.643874836777545e-05
1	HP:0002174	Postural tremor	1.0	1.0
1	HP:0002758	Osteoarthritis	0.19385453223852742	0.7146421134414903
1	HP:0002637	Cerebral ischemia	0.16927401149314175	0.6395837996582974
1	HP:0045055	Tiger tail banding	1.0	1.0
1	HP:0001631	Atrial septal defect	1.0	1.0
1	HP:0005338	Sparse lateral eyebrow	1.0	1.0
1	HP:0005528	Bone marrow hypocellularity	0.004413119904291867	0.05222060127479385
1	HP:0000987	Atypical scarring of skin	1.0	1.0
1	HP:0003010	Prolonged bleeding time	1.0	1.0
1	HP:0001097	Keratoconjunctivitis sicca	1.0	1.0
1	HP:0000572	Visual loss	1.0	1.0
1	HP:0004993	Slender long bones with narrow diaphyses	1.0	1.0
1	HP:0000601	Hypotelorism	1.0	1.0
1	HP:0100784	Peripheral arteriovenous fistula	1.0	1.0
1	HP:0007366	Atrophy/Degeneration affecting the brainstem	1.0	1.0
1	HP:0006610	Wide intermamillary distance	1.0	1.0
1	HP:0100026	Arteriovenous malformation	0.12093480221324927	0.49835368646184897
1	HP:0002121	Generalized non-motor (absence) seizure	1.0	1.0
1	HP:0001884	Talipes calcaneovalgus	1.0	1.0
1	HP:0010535	Sleep apnea	1.0	1.0
1	HP:0002097	Emphysema	0.0882783588208378	0.40137227143874254
1	HP:0011968	Feeding difficulties	0.8287777495525019	1.0
1	HP:0000964	Eczema	1.0	1.0
1	HP:0008872	Feeding difficulties in infancy	0.568559651221313	1.0
1	HP:0002836	Bladder exstrophy	1.0	1.0
1	HP:0030265	Wide penis	1.0	1.0
1	HP:0030838	Hip pain	0.025999707348918048	0.17978758713614415
1	HP:0001034	Hypermelanotic macule	7.216074347398983e-06	0.0004921362704926106
1	HP:0000147	Polycystic ovaries	0.011219042342371154	0.1033971199661774
1	HP:0011931	Abnormal cerebellar peduncle morphology	1.0	1.0
1	HP:0000134	Female hypogonadism	0.025999707348918048	0.17978758713614415
1	HP:0031248	Palmar pruritus	1.0	1.0
1	HP:0000973	Cutis laxa	1.0	1.0
1	HP:0011344	Severe global developmental delay	1.0	1.0
1	HP:0100670	Coarse metaphyseal trabecularization	0.041929276740746466	0.24545722521192354
1	HP:0002757	Recurrent fractures	0.019064831103683382	0.1490439985375757
1	HP:0002716	Lymphadenopathy	1.0	1.0
1	HP:0000271	Abnormality of the face	0.05991371662350755	0.3125637261960648
1	HP:0000717	Autism	1.0	1.0
1	HP:0003119	Abnormal circulating lipid concentration	0.001989411109957298	0.02960927458194544
1	HP:0001533	Slender build	0.06382454307906779	0.3224321361475869
1	HP:0002352	Leukoencephalopathy	1.0	1.0
1	HP:0000453	Choanal atresia	1.0	1.0
1	HP:0000982	Palmoplantar keratoderma	0.20189677928504804	0.7343658851861481
1	HP:0003083	Dislocated radial head	1.0	1.0
1	HP:0010749	Blepharochalasis	1.0	1.0
1	HP:0000358	Posteriorly rotated ears	1.0	1.0
1	HP:0001000	Abnormality of skin pigmentation	7.219843514146163e-07	8.952605957541242e-05
1	HP:0001052	Nevus flammeus	1.0	1.0
1	HP:0004785	Malrotation of colon	1.0	1.0
1	HP:0000989	Pruritus	1.0	1.0
1	HP:0100790	Hernia	1.0	1.0
1	HP:0000625	Eyelid coloboma	1.0	1.0
1	HP:0001943	Hypoglycemia	1.0	1.0
1	HP:0001433	Hepatosplenomegaly	1.0	1.0
1	HP:0011079	Impacted tooth	0.009824491174032371	0.09371053119846262
1	HP:0012762	Cerebral white matter atrophy	1.0	1.0
1	HP:0000750	Delayed speech and language development	1.0	1.0
1	HP:0001043	Prominent scalp veins	1.0	1.0
1	HP:0000403	Recurrent otitis media	1.0	1.0
1	HP:0002135	Basal ganglia calcification	0.035586704950513595	0.22266176858945205
1	HP:0000969	Edema	1.0	1.0
1	HP:0001733	Pancreatitis	0.19654360456367884	0.7187278193695924
1	HP:0004374	Hemiplegia/hemiparesis	0.3501136862051583	1.0
1	HP:0002240	Hepatomegaly	0.026533710436431303	0.1814297457740734
1	HP:0000541	Retinal detachment	1.0	1.0
1	HP:0006470	Thin long bone diaphyses	1.0	1.0
1	HP:0011354	Generalized abnormality of skin	1.3076565345077711e-11	5.945478376895332e-09
1	HP:0100321	Abnormal dentate nucleus morphology	1.0	1.0
1	HP:0000966	Hypohidrosis	0.16092706574644872	0.6165857238150451
1	HP:0004396	Poor appetite	1.0	1.0
1	HP:0007377	Abnormality of somatosensory evoked potentials	1.0	1.0
1	HP:0006380	Knee flexion contracture	1.0	1.0
1	HP:0003162	Fasting hypoglycemia	1.0	1.0
1	HP:0030839	Knee pain	1.0	1.0
1	HP:0000015	Bladder diverticulum	1.0	1.0
1	HP:0011040	Abnormal intrahepatic bile duct morphology	0.03876284847690567	0.23394922709070504
1	HP:0007665	Curly eyelashes	1.0	1.0
1	HP:0012844	Trichilemmoma	1.0	1.0
1	HP:0100874	Thick hair	1.0	1.0
1	HP:0005164	Dysplastic pulmonary valve	1.0	1.0
1	HP:0008909	Lethal short-limbed short stature	1.0	1.0
1	HP:0001511	Intrauterine growth retardation	0.017073941826739117	0.13619214416182546
1	HP:0000436	Abnormal nasal tip morphology	0.4501971273079125	1.0
1	HP:0000104	Renal agenesis	1.0	1.0
1	HP:0000939	Osteoporosis	0.010456287900507179	0.0983612185951158
1	HP:0004586	Biconcave vertebral bodies	1.0	1.0
1	HP:0003712	Skeletal muscle hypertrophy	0.06703277469839869	0.3361496495904993
1	HP:0005177	Premature arteriosclerosis	0.0065596637779976215	0.06885078061554639
1	HP:0000639	Nystagmus	0.054986873705301	0.2988131304144644
1	HP:0040022	Clinodactyly of the 2nd finger	1.0	1.0
1	HP:0002211	White forelock	0.0004442521537145176	0.009468124026040655
1	HP:0000252	Microcephaly	0.3653072560209035	1.0
1	HP:0025019	Arterial rupture	1.0	1.0
1	HP:0001285	Spastic tetraparesis	1.0	1.0
1	HP:0001831	Short toe	1.0	1.0
1	HP:0001633	Abnormal mitral valve morphology	0.0027124989740716933	0.03699848600633789
1	HP:0002392	EEG with polyspike wave complexes	1.0	1.0
1	HP:0031452	Lichenoid skin lesion	1.0	1.0
1	HP:0002073	Progressive cerebellar ataxia	1.0	1.0
1	HP:0000478	Abnormality of the eye	0.1333521425883259	0.5365555235707272
1	HP:0004209	Clinodactyly of the 5th finger	0.5670499874165389	1.0
1	HP:0100607	Dysmenorrhea	0.04508601717982144	0.25416187382677313
1	HP:0100579	Mucosal telangiectasiae	0.05449838486157674	0.29734318780476265
1	HP:0100031	Neoplasm of the thyroid gland	0.0003004576811769476	0.007065935812506147
1	HP:0000894	Short clavicles	0.03876284847690567	0.23394922709070504
1	HP:0000426	Prominent nasal bridge	1.0	1.0
1	HP:0002035	Rectal prolapse	1.0	1.0
1	HP:0006698	Dilatation of the ventricular cavity	1.0	1.0
1	HP:0001211	Abnormal fingertip morphology	1.0	1.0
1	HP:0000221	Furrowed tongue	1.0	1.0
1	HP:0002197	Generalized-onset seizure	1.0	1.0
1	HP:0011097	Epileptic spasm	1.0	1.0
1	HP:0002650	Scoliosis	0.16001219224717442	0.6165857238150451
1	HP:0002461	Dense calcifications in the cerebellar dentate nucleus	1.0	1.0
1	HP:0002141	Gait imbalance	1.0	1.0
1	HP:0000040	Long penis	1.0	1.0
1	HP:0100678	Premature skin wrinkling	4.043641006300428e-06	0.00030641812958854354
1	HP:0001090	Abnormally large globe	1.0	1.0
1	HP:0001945	Fever	1.0	1.0
1	HP:0001598	Concave nail	1.0	1.0
1	HP:0001357	Plagiocephaly	1.0	1.0
1	HP:0001231	Abnormal fingernail morphology	0.06884637512333286	0.3434259974768739
1	HP:0004305	Involuntary movements	0.5476001394257455	1.0
1	HP:0012450	Chronic constipation	1.0	1.0
1	HP:0002310	Orofacial dyskinesia	1.0	1.0
1	HP:0000481	Abnormal cornea morphology	0.7300523892085151	1.0
1	HP:0000020	Urinary incontinence	1.0	1.0
1	HP:0006532	Recurrent pneumonia	1.0	1.0
1	HP:0100704	Cerebral visual impairment	1.0	1.0
1	HP:0000508	Ptosis	1.0	1.0
1	HP:0007703	Abnormality of retinal pigmentation	0.00857827387729054	0.08603504094576689
1	HP:0000363	Abnormal earlobe morphology	0.2486068132182448	0.8520092794715726
1	HP:0008059	Aplasia/Hypoplasia of the macula	1.0	1.0
1	HP:0001376	Limitation of joint mobility	0.029003481810583053	0.19488053787997675
1	HP:0001875	Neutropenia	1.0	1.0
1	HP:0000656	Ectropion	1.0	1.0
1	HP:0100798	Fingernail dysplasia	1.0	1.0
1	HP:0001297	Stroke	0.3092807820226683	1.0
1	HP:0001761	Pes cavus	1.0	1.0
1	HP:0001561	Polyhydramnios	1.0	1.0
1	HP:0002183	Phonophobia	1.0	1.0
1	HP:0000175	Cleft palate	1.0	1.0
1	HP:0011121	Abnormality of skin morphology	1.8338193865747196e-06	0.00019240997256060903
1	HP:0002907	Microscopic hematuria	1.0	1.0
1	HP:0004306	Abnormal endocardium morphology	1.0	1.0
1	HP:0000499	Abnormal eyelash morphology	0.0014259875117360154	0.023155321023903868
1	HP:0002107	Pneumothorax	1.0	1.0
1	HP:0001382	Joint hypermobility	0.5059112002399564	1.0
1	HP:0200141	Small, conical teeth	1.0	1.0
1	HP:0025509	Piezogenic pedal papules	1.0	1.0
1	HP:0001265	Hyporeflexia	0.36105165388581234	1.0
1	HP:0100813	Testicular torsion	1.0	1.0
1	HP:0000505	Visual impairment	0.5571057478787265	1.0
1	HP:0000248	Brachycephaly	1.0	1.0
1	HP:0009933	Narrow naris	1.0	1.0
1	HP:0000664	Synophrys	1.0	1.0
1	HP:0009381	Short finger	0.4231708142915121	1.0
1	HP:0009890	High anterior hairline	1.0	1.0
1	HP:0011457	Loss of eyelashes	0.0227844269676129	0.1661922908225882
1	HP:0008625	Severe sensorineural hearing impairment	1.0	1.0
1	HP:0007502	Follicular hyperkeratosis	1.0	1.0
1	HP:0001278	Orthostatic hypotension	1.0	1.0
1	HP:0001369	Arthritis	0.4972950103858165	1.0
1	HP:0000233	Thin vermilion border	0.12778557538884772	0.5202970890459352
1	HP:0006243	Phalangeal dislocation	1.0	1.0
1	HP:0000430	Underdeveloped nasal alae	1.0	1.0
1	HP:0001892	Abnormal bleeding	0.35762210380091364	1.0
1	HP:0008046	Abnormal retinal vascular morphology	1.0	1.0
1	HP:0001805	Onychogryposis	1.0	1.0
1	HP:0006481	Abnormality of primary teeth	0.00022251190526277723	0.005726532807140154
1	HP:0000674	Anodontia	0.000356070118800228	0.00796196134497559
1	HP:0012157	Subcortical cerebral atrophy	1.0	1.0
1	HP:0000612	Iris coloboma	1.0	1.0
1	HP:0003196	Short nose	1.0	1.0
1	HP:0010662	Abnormality of the diencephalon	1.0	1.0
1	HP:0000377	Abnormal pinna morphology	0.26550780935161217	0.892001605801968
1	HP:0006288	Advanced eruption of teeth	0.10325937572803215	0.45288034885220535
1	HP:0001812	Hyperconvex fingernails	1.0	1.0
1	HP:0002079	Hypoplasia of the corpus callosum	1.0	1.0
1	HP:0009003	Increased subcutaneous truncal adipose tissue	1.0	1.0
1	HP:0002634	Arteriosclerosis	1.8387907580494382e-08	3.583015134256334e-06
1	HP:0000490	Deeply set eye	0.3675321238341679	1.0
1	HP:0010468	Aplasia/Hypoplasia of the testes	0.23845176915420885	0.8255650275206152
1	HP:0001371	Flexion contracture	0.19464393055739637	0.71561811665846
1	HP:0003139	Panhypogammaglobulinemia	1.0	1.0
1	HP:0004308	Ventricular arrhythmia	0.29752269848987345	0.9826173383539646
1	HP:0006335	Persistence of primary teeth	0.032400818652568136	0.20460516963936545
1	HP:0001007	Hirsutism	0.329986021117002	1.0
1	HP:0000670	Carious teeth	0.2586359949299032	0.8775609380208655
1	HP:0000599	Abnormality of the frontal hairline	1.0	1.0
1	HP:0001339	Lissencephaly	1.0	1.0
1	HP:0200102	Sparse or absent eyelashes	0.015408042502136732	0.12893601210376995
1	HP:0001102	Angioid streaks of the fundus	1.0	1.0
1	HP:0100022	Abnormality of movement	0.4007104329187177	1.0
1	HP:0030348	Increased circulating androgen concentration	1.0	1.0
1	HP:0100490	Camptodactyly of finger	1.0	1.0
1	HP:0000615	Abnormal pupil morphology	1.0	1.0
1	HP:0100242	Sarcoma	0.03759057192861088	0.23306154595738746
1	HP:0100760	Clubbing of toes	1.0	1.0
1	HP:0003202	Skeletal muscle atrophy	0.0859437532540545	0.39338013234406155
1	HP:0000762	Decreased nerve conduction velocity	1.0	1.0
1	HP:0000738	Hallucinations	1.0	1.0
1	HP:0002299	Brittle hair	1.0	1.0
1	HP:0002253	Colonic diverticula	1.0	1.0
1	HP:0000303	Mandibular prognathia	0.07067687256066282	0.34553137696324043
1	HP:0010299	Abnormal dentin morphology	1.0	1.0
1	HP:0000309	Abnormal midface morphology	1.0	1.0
1	HP:0000912	Sprengel anomaly	1.0	1.0
1	HP:0001510	Growth delay	0.00026284504603630784	0.006518557141700435
1	HP:0000470	Short neck	1.0	1.0
1	HP:0012547	Abnormal involuntary eye movements	0.061946862894879856	0.31765233454366965
1	HP:0001807	Ridged nail	1.0	1.0
1	HP:0002514	Cerebral calcification	0.00011005693050658557	0.003411764845704153
1	HP:0000331	Short chin	4.8093439467392715e-05	0.0021476436927547094
1	HP:0001611	Hypernasal speech	1.0	1.0
1	HP:0001058	Poor wound healing	1.0	1.0
1	HP:0410263	Brain imaging abnormality	1.0	1.0
1	HP:0005344	Abnormal carotid artery morphology	0.08525440644545083	0.3915387555272557
1	HP:0001388	Joint laxity	1.0	1.0
1	HP:0001386	Joint swelling	1.0	1.0
1	HP:0001363	Craniosynostosis	0.3322506748360655	1.0
1	HP:0011800	Midface retrusion	1.0	1.0
1	HP:0007605	Excessive wrinkling of palmar skin	1.0	1.0
1	HP:0100633	Esophagitis	1.0	1.0
1	HP:0009924	Aplasia/Hypoplasia involving the nose	1.0	1.0
1	HP:0000076	Vesicoureteral reflux	1.0	1.0
1	HP:0000956	Acanthosis nigricans	0.14684222184249263	0.5788808976680924
1	HP:0000486	Strabismus	0.2771482242635858	0.923678635693779
1	HP:0009839	Osteolytic defects of the distal phalanges of the hand	0.0001492012926075383	0.004239803398264213
1	HP:0003160	Abnormal isoelectric focusing of serum transferrin	1.0	1.0
1	HP:0100541	Femoral hernia	1.0	1.0
1	HP:0012758	Neurodevelopmental delay	0.3565646789113176	1.0
1	HP:0008947	Infantile muscular hypotonia	1.0	1.0
1	HP:0003413	Atlantoaxial abnormality	1.0	1.0
1	HP:0000268	Dolichocephaly	1.0	1.0
1	HP:0030002	Nocturnal lagophthalmos	0.00328484279680901	0.04187407079296719
1	HP:0001809	Split nail	1.0	1.0
1	HP:0030685	Decreased adiponectin level	0.013079353142467115	0.1122027527441833
1	HP:0003292	Decreased serum leptin	0.00020848963683166996	0.005468843550738419
1	HP:0005616	Accelerated skeletal maturation	1.0	1.0
1	HP:0001903	Anemia	0.1049165509998875	0.45867363962771335
1	HP:0100679	Lack of skin elasticity	2.8249764272747324e-06	0.0002681446794792915
1	HP:0011342	Mild global developmental delay	0.11213793130899863	0.4779879322046066
1	HP:0002983	Micromelia	1.0	1.0
1	HP:0002028	Chronic diarrhea	1.0	1.0
1	HP:0000938	Osteopenia	1.0	1.0
1	HP:0002705	High, narrow palate	1.0	1.0
1	HP:0200035	Skin plaque	1.0	1.0
1	HP:0008388	Abnormal toenail morphology	0.05652099732107643	0.30472189860058596
1	HP:0008968	Muscle hypertrophy of the lower extremities	0.003607692310003448	0.04473538464404275
1	HP:0001595	Abnormal hair morphology	6.808491341181824e-05	0.002579661719270002
1	HP:0000405	Conductive hearing impairment	0.37395151680127675	1.0
1	HP:0003187	Breast hypoplasia	1.0	1.0
1	HP:0008800	Limited hip movement	0.05449838486157674	0.29734318780476265
1	HP:0002900	Hypokalemia	1.0	1.0
1	HP:0000678	Dental crowding	0.1496766330656073	0.5866635847743918
1	HP:0011358	Generalized hypopigmentation of hair	0.002437441098928774	0.03358252180746311
1	HP:0008386	Aplasia/Hypoplasia of the nails	0.386609194516861	1.0
1	HP:0007400	Irregular hyperpigmentation	4.88100839262434e-05	0.0021476436927547094
1	HP:0010864	Intellectual disability, severe	1.0	1.0
1	HP:0011341	Long upper lip	1.0	1.0
1	HP:0002829	Arthralgia	0.4796425087060292	1.0
1	HP:0000168	Abnormality of the gingiva	0.36967868147448824	1.0
1	HP:0010674	Abnormality of the curvature of the vertebral column	0.23099898049086104	0.8099810010013738
1	HP:0001476	Delayed closure of the anterior fontanelle	1.0	1.0
1	HP:0000494	Downslanted palpebral fissures	0.6033579191183843	1.0
1	HP:0002136	Broad-based gait	1.0	1.0
1	HP:0001250	Seizure	0.9323099563672699	1.0
1	HP:0011024	Abnormality of the gastrointestinal tract	0.7558312696502238	1.0
1	HP:0007587	Numerous pigmented freckles	0.0065596637779976215	0.06885078061554639
1	HP:0031589	Suicidal ideation	1.0	1.0
1	HP:0012760	Reduced social reciprocity	1.0	1.0
1	HP:0004943	Accelerated atherosclerosis	0.013079353142467115	0.1122027527441833
1	HP:0000011	Neurogenic bladder	1.0	1.0
1	HP:0003186	Inverted nipples	1.0	1.0
1	HP:0000336	Prominent supraorbital ridges	1.0	1.0
1	HP:0008573	Low-frequency sensorineural hearing impairment	0.0065596637779976215	0.06885078061554639
1	HP:0000402	Stenosis of the external auditory canal	1.0	1.0
1	HP:0002205	Recurrent respiratory infections	0.23846966337472317	0.8255650275206152
1	HP:0011448	Ankle clonus	1.0	1.0
1	HP:0001171	Split hand	1.0	1.0
1	HP:0005421	Decreased circulating complement C3 concentration	1.0	1.0
1	HP:0002345	Action tremor	1.0	1.0
1	HP:0000256	Macrocephaly	0.21124540096313213	0.7582598076676638
1	HP:0007509	Patchy hypo- and hyperpigmentation	0.009824491174032371	0.09371053119846262
1	HP:0002093	Respiratory insufficiency	1.0	1.0
1	HP:0001876	Pancytopenia	1.0	1.0
1	HP:0010719	Abnormality of hair texture	1.0	1.0
1	HP:0006958	Abnormal auditory evoked potentials	0.05449838486157674	0.29734318780476265
1	HP:0000016	Urinary retention	1.0	1.0
1	HP:0002013	Vomiting	1.0	1.0
1	HP:0001166	Arachnodactyly	1.0	1.0
1	HP:0007394	Prominent superficial blood vessels	0.001659859739994217	0.02543874927361924
1	HP:0002446	Astrocytosis	1.0	1.0
1	HP:0009064	Generalized lipodystrophy	0.016324277768114237	0.13173084384612185
1	HP:0000238	Hydrocephalus	0.5243863726786038	1.0
1	HP:0000580	Pigmentary retinopathy	0.11801154502345954	0.4922561082935743
1	HP:0007359	Focal-onset seizure	1.0	1.0
1	HP:0004322	Short stature	0.004070675351887546	0.050021632252023544
1	HP:0000926	Platyspondyly	1.0	1.0
1	HP:0009909	Uplifted earlobe	1.0	1.0
1	HP:0002414	Spina bifida	1.0	1.0
1	HP:0000729	Autistic behavior	1.0	1.0
1	HP:0000491	Keratitis	1.0	1.0
1	HP:0003011	Abnormality of the musculature	0.22046947860005767	0.7810918670402043
1	HP:0000520	Proptosis	0.09185408991322082	0.4094411066720039
1	HP:0002378	Hand tremor	1.0	1.0
1	HP:0000062	Ambiguous genitalia	1.0	1.0
1	HP:0002326	Transient ischemic attack	0.09129302650541694	0.4094411066720039
1	HP:0000818	Abnormality of the endocrine system	0.00010540270409102503	0.003411764845704153
1	HP:0010845	EEG with generalized slow activity	1.0	1.0
1	HP:0045017	Congenital malformation of the left heart	1.0	1.0
1	HP:0030445	Pulmonary carcinoid tumor	0.032400818652568136	0.20460516963936545
1	HP:0000573	Retinal hemorrhage	1.0	1.0
1	HP:0001881	Abnormal leukocyte morphology	0.09884788042589958	0.4363382165078545
1	HP:0004937	Pulmonary artery aneurysm	1.0	1.0
1	HP:0007034	Generalized hyperreflexia	1.0	1.0
1	HP:0025610	Posterior blepharitis	1.0	1.0
1	HP:0000632	Lacrimation abnormality	0.13828626137883926	0.5547719427080493
1	HP:0000036	Abnormal penis morphology	0.7150510825891165	1.0
1	HP:0000277	Abnormal mandible morphology	0.018359492663219172	0.14475345660480318
1	HP:0000842	Hyperinsulinemia	0.15531924211057663	0.6035767699111867
1	HP:0000154	Wide mouth	1.0	1.0
1	HP:0000534	Abnormal eyebrow morphology	0.004912345517625766	0.05627636271586724
1	HP:0030680	Abnormality of cardiovascular system morphology	0.1292543902247936	0.5247112746030311
1	HP:0004872	Incisional hernia	1.0	1.0
1	HP:0010724	Advanced pneumatization of the mastoid process	1.0	1.0
1	HP:0001638	Cardiomyopathy	0.5655354196563769	1.0
1	HP:0011182	Interictal epileptiform activity	1.0	1.0
1	HP:0001257	Spasticity	0.058021338543582365	0.30674847199010213
1	HP:0002671	Basal cell carcinoma	0.004992257982859191	0.05627636271586724
1	HP:0001804	Hypoplastic fingernail	1.0	1.0
1	HP:0002355	Difficulty walking	0.10622679282326158	0.4599841596370835
1	HP:0000613	Photophobia	0.05652099732107643	0.30472189860058596
1	HP:0000093	Proteinuria	0.32771423722154014	1.0
1	HP:0100649	Neoplasm of the oral cavity	0.004413119904291867	0.05222060127479385
1	HP:0001272	Cerebellar atrophy	1.0	1.0
1	HP:0011995	Atrial septal dilatation	1.0	1.0
1	HP:0001136	Retinal arteriolar tortuosity	1.0	1.0
1	HP:0000327	Hypoplasia of the maxilla	0.18573708848103365	0.6922005155413385
1	HP:0000454	Flared nostrils	1.0	1.0
1	HP:0000689	Dental malocclusion	1.0	1.0
1	HP:0000563	Keratoconus	1.0	1.0
1	HP:0200036	Skin nodule	0.35669714440604977	1.0
1	HP:0100851	Abnormal emotion/affect behavior	1.0	1.0
1	HP:0000944	Abnormal metaphysis morphology	0.427105805229062	1.0
1	HP:0001824	Weight loss	0.05389385426254157	0.29734318780476265
1	HP:0006660	Aplastic clavicle	1.0	1.0
1	HP:0011410	Caesarian section	1.0	1.0
