	Unnamed: 0	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
848	848	GO:BP	GO:0036293	response to decreased oxygen levels	0.0001052677307751	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]"	289	136	11	17376	0.0808823529411764	0.0380622837370242	query_1	['GO:0070482']	['BIRC2', 'BCL2', 'BBC3', 'TP53', 'LTA', 'BAD', 'CREBBP', 'CFLAR', 'IRAK1', 'TNF', 'AKT1']	0	0
849	849	GO:BP	GO:0002456	T cell mediated immunity	0.0001062613803307	True	"""Any process involved in the carrying out of an immune response by a T cell."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	104	136	7	17376	0.0514705882352941	0.0673076923076923	query_1	['GO:0002449', 'GO:0002460']	['FADD', 'MAP3K7', 'NLRP3', 'MALT1', 'TRAF2', 'TRAF6', 'TNFRSF1B']	0	0
850	850	REAC	REAC:R-HSA-1257604	PIP3 activates AKT signaling	0.0001065794466138	True	PIP3 activates AKT signaling	249	136	10	17376	0.0735294117647058	0.0401606425702811	query_1	['REAC:R-HSA-9006925']	['IRAK4', 'FOXO3', 'MYD88', 'TP53', 'BAD', 'TRAF6', 'GSK3B', 'IRAK1', 'CHUK', 'AKT1']	0	0
851	851	REAC	REAC:R-HSA-9013418	RHOBTB2 GTPase cycle	0.0001116714055143	True	RHOBTB2 GTPase cycle	23	136	4	17376	0.0294117647058823	0.1739130434782608	query_1	['REAC:R-HSA-9706574']	['CUL3', 'HSP90AA1', 'CDC37', 'HSP90AB1']	0	0
852	852	REAC	REAC:R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	0.0001116714055143	True	Antigen processing: Ubiquitination & Proteasome degradation	305	136	11	17376	0.0808823529411764	0.0360655737704918	query_1	['REAC:R-HSA-983169']	['FBXW7', 'RBX1', 'FBXW11', 'CUL3', 'BTRC', 'UBE2V1', 'RBCK1', 'CUL1', 'SKP1', 'LRSAM1', 'UBE2N']	0	0
853	853	GO:BP	GO:0070232	regulation of T cell apoptotic process	0.0001120725886249	True	"""Any process that modulates the occurrence or rate of T cell death by apoptotic process."" [GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]"	42	136	5	17376	0.0367647058823529	0.119047619047619	query_1	['GO:0070228', 'GO:0070231']	['BCL2L11', 'FADD', 'BCL2', 'BBC3', 'TP53']	0	0
854	854	REAC	REAC:R-HSA-212436	Generic Transcription Pathway	0.0001124506591105	True	Generic Transcription Pathway	1151	136	23	17376	0.1691176470588235	0.0199826238053866	query_1	['REAC:R-HSA-73857']	['FKBP5', 'RBX1', 'CASP1', 'CASP10', 'NFKB1', 'HTT', 'NLRC4', 'BCL2L11', 'CUL1', 'FOXO3', 'FAS', 'BBC3', 'SKP1', 'TP53', 'RELA', 'SFN', 'BAX', 'FASLG', 'GSK3B', 'CREBBP', 'IRAK1', 'BID', 'AKT1']	['FAS']	['Vogt-Koyanagi-Harada disease']
855	855	GO:BP	GO:0016579	protein deubiquitination	0.0001126768729701	True	"""The removal of one or more ubiquitin groups from a protein."" [GOC:ai]"	145	136	8	17376	0.0588235294117647	0.0551724137931034	query_1	['GO:0070646']	['SHMT2', 'TANK', 'TNIP1', 'ABRAXAS2', 'SHMT1', 'BRCC3', 'BABAM2', 'TNFAIP3']	['BRCC3']	['Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
856	856	GO:BP	GO:0033138	positive regulation of peptidyl-serine phosphorylation	0.0001126768729701	True	"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-serine."" [GOC:mah]"	105	136	7	17376	0.0514705882352941	0.0666666666666666	query_1	['GO:0001934', 'GO:0018105', 'GO:0033135']	['HSP90AA1', 'BCL2', 'TBK1', 'APP', 'HSP90AB1', 'TNF', 'AKT1']	0	0
857	857	GO:BP	GO:0016032	viral process	0.0001143107848867	True	"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]"	407	136	13	17376	0.0955882352941176	0.0319410319410319	query_1	['GO:0008150']	['HSPA1A', 'BCL2L11', 'BCL2L1', 'BCL2', 'TNIP1', 'IRF7', 'TP53', 'LRSAM1', 'BAD', 'GSK3B', 'HSPA8', 'HSP90AB1', 'TNF']	0	0
858	858	GO:BP	GO:0051172	negative regulation of nitrogen compound metabolic process	0.0001153087996102	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nitrogen or nitrogenous compounds."" [GOC:ai, GOC:tb]"	2264	136	36	17376	0.2647058823529412	0.0159010600706713	query_1	['GO:0006807', 'GO:0009892', 'GO:0051171']	['SHMT2', 'FBXW11', 'CUL3', 'PTPN22', 'NFKB1', 'BTRC', 'HSPA1A', 'CARD8', 'BIRC2', 'FOXO3', 'MYD88', 'IKBKE', 'BIRC3', 'SHMT1', 'IRF7', 'RELB', 'IRAK3', 'TP53', 'TRAF2', 'RELA', 'TRAF6', 'PYCARD', 'BAK1', 'APP', 'SFN', 'BAX', 'FASLG', 'GSK3B', 'CREBBP', 'TNFSF14', 'HSPA8', 'TNFAIP3', 'HSP90AB1', 'IKBKB', 'TNF', 'AKT1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
859	859	GO:CC	GO:0043233	organelle lumen	0.0001167353566813	True	"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]"	5406	136	66	17376	0.4852941176470588	0.0122086570477247	query_1	['GO:0031974', 'GO:0043226']	['SHMT2', 'FBXW7', 'FKBP5', 'RBX1', 'CUL3', 'CUL4A', 'COG5', 'TAB2', 'CASP1', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'BTRC', 'OPTN', 'HSPA1A', 'CARD8', 'UBE2V1', 'HTT', 'HSPH1', 'REL', 'CUL1', 'NFKBIA', 'BCL2L1', 'TAB1', 'SPOP', 'MCL1', 'FOXO3', 'FAS', 'MAP3K14', 'IKBKE', 'COG7', 'BCL2', 'MALT1', 'TNIP1', 'BIRC3', 'SKAP2', 'NLRP1', 'SHMT1', 'IRF7', 'RELB', 'SKP1', 'TP53', 'BRCC3', 'TRAF2', 'PTGES3', 'MEFV', 'RELA', 'BABAM2', 'TBK1', 'TNIP2', 'PYCARD', 'APP', 'UBE2N', 'AIM2', 'FASLG', 'GSK3B', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'IRAK1', 'CHUK', 'HSP90AB1', 'CASP8', 'AKT1']	['COG5', 'FAS', 'COG7', 'BRCC3']	['COG5-CDG', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
860	860	GO:CC	GO:0070013	intracellular organelle lumen	0.0001167353566813	True	"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]"	5406	136	66	17376	0.4852941176470588	0.0122086570477247	query_1	['GO:0043229', 'GO:0043233']	['SHMT2', 'FBXW7', 'FKBP5', 'RBX1', 'CUL3', 'CUL4A', 'COG5', 'TAB2', 'CASP1', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'BTRC', 'OPTN', 'HSPA1A', 'CARD8', 'UBE2V1', 'HTT', 'HSPH1', 'REL', 'CUL1', 'NFKBIA', 'BCL2L1', 'TAB1', 'SPOP', 'MCL1', 'FOXO3', 'FAS', 'MAP3K14', 'IKBKE', 'COG7', 'BCL2', 'MALT1', 'TNIP1', 'BIRC3', 'SKAP2', 'NLRP1', 'SHMT1', 'IRF7', 'RELB', 'SKP1', 'TP53', 'BRCC3', 'TRAF2', 'PTGES3', 'MEFV', 'RELA', 'BABAM2', 'TBK1', 'TNIP2', 'PYCARD', 'APP', 'UBE2N', 'AIM2', 'FASLG', 'GSK3B', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'IRAK1', 'CHUK', 'HSP90AB1', 'CASP8', 'AKT1']	['COG5', 'FAS', 'COG7', 'BRCC3']	['COG5-CDG', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
861	861	GO:CC	GO:0031974	membrane-enclosed lumen	0.0001167353566813	True	"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]"	5406	136	66	17376	0.4852941176470588	0.0122086570477247	query_1	['GO:0110165']	['SHMT2', 'FBXW7', 'FKBP5', 'RBX1', 'CUL3', 'CUL4A', 'COG5', 'TAB2', 'CASP1', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'BTRC', 'OPTN', 'HSPA1A', 'CARD8', 'UBE2V1', 'HTT', 'HSPH1', 'REL', 'CUL1', 'NFKBIA', 'BCL2L1', 'TAB1', 'SPOP', 'MCL1', 'FOXO3', 'FAS', 'MAP3K14', 'IKBKE', 'COG7', 'BCL2', 'MALT1', 'TNIP1', 'BIRC3', 'SKAP2', 'NLRP1', 'SHMT1', 'IRF7', 'RELB', 'SKP1', 'TP53', 'BRCC3', 'TRAF2', 'PTGES3', 'MEFV', 'RELA', 'BABAM2', 'TBK1', 'TNIP2', 'PYCARD', 'APP', 'UBE2N', 'AIM2', 'FASLG', 'GSK3B', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'IRAK1', 'CHUK', 'HSP90AB1', 'CASP8', 'AKT1']	['COG5', 'FAS', 'COG7', 'BRCC3']	['COG5-CDG', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
862	862	GO:BP	GO:0097049	motor neuron apoptotic process	0.00011718354287	True	"""Any apoptotic process in a motor neuron, an efferent neuron that passes from the central nervous system or a ganglion toward or to a muscle and conducts an impulse that causes movement."" [CL:0000100, GOC:BHF, GOC:mtg_apoptosis, PMID:14523086]"	21	136	4	17376	0.0294117647058823	0.1904761904761904	query_1	['GO:0051402']	['FADD', 'FAS', 'BCL2', 'BAX']	['FAS']	['Vogt-Koyanagi-Harada disease']
863	863	GO:BP	GO:0045597	positive regulation of cell differentiation	0.0001183688339703	True	"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]"	815	136	19	17376	0.1397058823529411	0.0233128834355828	query_1	['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']	['NFKB1', 'HSPA1A', 'FADD', 'FOXO3', 'NLRP3', 'BCL2', 'RIPK1', 'MALT1', 'LTA', 'BAD', 'TRAF6', 'TNFRSF1B', 'SFN', 'GSK3B', 'TNFSF14', 'HSP90AB1', 'TNF', 'CASP8', 'AKT1']	0	0
864	864	GO:CC	GO:0101031	protein folding chaperone complex	0.0001211584807813	True	"""A protein complex required for the non-covalent folding or unfolding, maturation, stabilization or assembly or disassembly of macromolecular structures. Usually active during or immediately after completion of translation. Many chaperone complexes contain heat shock proteins."" [GOC:bhm, PMID:21855797]"	41	136	5	17376	0.0367647058823529	0.1219512195121951	query_1	['GO:0140535']	['STIP1', 'CDC37', 'PTGES3', 'HSPA8', 'HSP90AB1']	0	0
865	865	GO:BP	GO:0050864	regulation of B cell activation	0.0001234851119954	True	"""Any process that modulates the frequency, rate or extent of B cell activation."" [GOC:ai]"	147	136	8	17376	0.0588235294117647	0.0544217687074829	query_1	['GO:0042113', 'GO:0051249']	['BCL2', 'TICAM1', 'CARD11', 'BAD', 'TNIP2', 'PELI1', 'TNFAIP3', 'TLR4']	0	0
866	866	GO:BP	GO:0050691	regulation of defense response to virus by host	0.0001244937874295	True	"""Any host process that modulates the frequency, rate, or extent of the antiviral response of a host cell or organism."" [GOC:ai, GOC:dph]"	43	136	5	17376	0.0367647058823529	0.1162790697674418	query_1	['GO:0050688']	['PTPN22', 'HSP90AA1', 'PYCARD', 'AIM2', 'TNFAIP3']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
867	867	GO:BP	GO:0006809	nitric oxide biosynthetic process	0.0001265092454013	True	"""The chemical reactions and pathways resulting in the formation of nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]"	72	136	6	17376	0.0441176470588235	0.0833333333333333	query_1	['GO:0044271', 'GO:0046209']	['HSP90AA1', 'TICAM1', 'HSP90AB1', 'TLR4', 'TNF', 'AKT1']	0	0
868	868	REAC	REAC:R-HSA-9759194	Nuclear events mediated by NFE2L2	0.0001296356074858	True	Nuclear events mediated by NFE2L2	78	136	6	17376	0.0441176470588235	0.0769230769230769	query_1	['REAC:R-HSA-9755511']	['RBX1', 'BTRC', 'CUL1', 'SKP1', 'GSK3B', 'CREBBP']	0	0
869	869	GO:BP	GO:0006470	protein dephosphorylation	0.0001346366810184	True	"""The process of removing one or more phosphoric residues from a protein."" [GOC:hb]"	244	136	10	17376	0.0735294117647058	0.040983606557377	query_1	['GO:0016311', 'GO:0036211']	['FBXW11', 'PTPN22', 'BTRC', 'HTT', 'TAB1', 'BCL2', 'GSK3B', 'HSP90AB1', 'IKBKB', 'TNF']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
870	870	GO:BP	GO:0051259	protein complex oligomerization	0.0001392313919448	True	"""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."" [GOC:ai, PMID:18293929]"	245	136	10	17376	0.0735294117647058	0.0408163265306122	query_1	['GO:0065003']	['SHMT2', 'NLRC4', 'NLRP3', 'BBC3', 'NLRP1', 'SHMT1', 'TP53', 'BCL10', 'CARD11', 'PYCARD']	0	0
871	871	GO:BP	GO:1904996	positive regulation of leukocyte adhesion to vascular endothelial cell	0.0001408515314199	True	"""Any process that activates or increases the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]"	22	136	4	17376	0.0294117647058823	0.1818181818181818	query_1	['GO:0061756', 'GO:1903039', 'GO:1904994']	['RELA', 'TRAF6', 'IRAK1', 'TNF']	0	0
872	872	GO:BP	GO:1901653	cellular response to peptide	0.0001492808927746	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]"	358	136	12	17376	0.088235294117647	0.0335195530726257	query_1	['GO:0071417', 'GO:1901652', 'GO:1901701']	['PTPN22', 'NFKB1', 'BCL2L11', 'RAB8A', 'TP53', 'RELA', 'APP', 'GSK3B', 'CFLAR', 'TLR4', 'TNF', 'AKT1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
873	873	GO:BP	GO:1903719	regulation of I-kappaB phosphorylation	0.0001520123851792	True	"""Any process that modulates the frequency, rate or extent of I-kappaB phosphorylation."" [GO_REF:0000058, GOC:TermGenie, PMID:23675531]"	8	136	3	17376	0.0220588235294117	0.375	query_1	['GO:0001932', 'GO:0007252']	['TRAF2', 'TNF', 'AKT1']	0	0
874	874	GO:BP	GO:2000074	regulation of type B pancreatic cell development	0.0001520123851792	True	"""Any process that modulates the frequency, rate or extent of pancreatic B cell development."" [GOC:obol, GOC:yaf]"	8	136	3	17376	0.0220588235294117	0.375	query_1	['GO:0003323', 'GO:0060284']	['BAD', 'GSK3B', 'AKT1']	0	0
875	875	GO:BP	GO:0071479	cellular response to ionizing radiation	0.0001582642010063	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a ionizing radiation stimulus. Ionizing radiation is radiation with sufficient energy to remove electrons from atoms and may arise from spontaneous decay of unstable isotopes, resulting in alpha and beta particles and gamma rays. Ionizing radiation also includes X-rays."" [GOC:mah]"	75	136	6	17376	0.0441176470588235	0.08	query_1	['GO:0010212', 'GO:0071478']	['BCL2L1', 'TANK', 'BBC3', 'TP53', 'BRCC3', 'BABAM2']	['BRCC3']	['Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
876	876	GO:CC	GO:0061695	transferase complex, transferring phosphorus-containing groups	0.0001615965918181	True	"""A transferase complex capable of catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:bhm, GOC:dph]"	297	136	11	17376	0.0808823529411764	0.037037037037037	query_1	['GO:1990234']	['IKBKG', 'TANK', 'TBKBP1', 'IKBKE', 'MAP3K7', 'TRAF3', 'AZI2', 'TBK1', 'PYCARD', 'CHUK', 'IKBKB']	0	0
877	877	GO:BP	GO:0032879	regulation of localization	0.0001626570704029	True	"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]"	2020	136	33	17376	0.2426470588235294	0.0163366336633663	query_1	['GO:0050789', 'GO:0051179']	['FBXW7', 'PTPN22', 'HSP90AA1', 'NFKB1', 'HSPA1A', 'HTT', 'NFKBIA', 'BCL2L1', 'SNX33', 'RAB8A', 'IKBKE', 'RNF31', 'BCL2', 'RIPK1', 'RAB8B', 'BBC3', 'TNFRSF1A', 'LRSAM1', 'BAD', 'PYCARD', 'TNFRSF1B', 'BAK1', 'APP', 'SFN', 'BAX', 'CD14', 'FASLG', 'GSK3B', 'HSPA8', 'HSP90AB1', 'TLR4', 'TNF', 'AKT1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
878	878	GO:BP	GO:0008104	protein localization	0.0001657287541313	True	"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]"	2400	136	37	17376	0.2720588235294117	0.0154166666666666	query_1	['GO:0070727']	['FBXW7', 'COG5', 'PTPN22', 'NFKBIE', 'HSP90AA1', 'OPTN', 'FYB1', 'NFKBIB', 'NFKBIA', 'BCL2L1', 'MCL1', 'TICAM2', 'SNX33', 'CDC37', 'RAB8A', 'COG7', 'RNF31', 'BCL2', 'RAB8B', 'BBC3', 'TNFRSF1A', 'SKP1', 'TP53', 'LRSAM1', 'TBC1D17', 'BAD', 'SFN', 'BAX', 'GSK3B', 'HSPA8', 'TNFAIP3', 'HSP90AB1', 'BID', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	['COG5', 'PTPN22', 'COG7']	['COG5-CDG', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG']
879	879	GO:BP	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	0.0001671988584227	True	"""Any process that activates or increases the frequency, rate or extent of signaling pathways initiated by the cross-linking of an antigen receptor on a B- or T cell."" [GOC:ai]"	23	136	4	17376	0.0294117647058823	0.1739130434782608	query_1	['GO:0009967', 'GO:0050778', 'GO:0050851', 'GO:0050854']	['IKBKG', 'RELA', 'BCL10', 'CARD11']	0	0
880	880	GO:BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	0.0001671988584227	True	"""Any process that activates or increases the frequency, rate or extent of cytokine production involved in inflammatory response."" [GOC:TermGenie]"	23	136	4	17376	0.0294117647058823	0.1739130434782608	query_1	['GO:0001819', 'GO:0002534', 'GO:1900015']	['MYD88', 'TICAM1', 'TLR4', 'TNF']	0	0
881	881	GO:BP	GO:0051131	chaperone-mediated protein complex assembly	0.0001671988584227	True	"""The aggregation, arrangement and bonding together of a set of components to form a protein complex, mediated by chaperone molecules that do not form part of the finished complex."" [GOC:ai]"	23	136	4	17376	0.0294117647058823	0.1739130434782608	query_1	['GO:0065003']	['HSP90AA1', 'HSPA1A', 'PTGES3', 'HSP90AB1']	0	0
882	882	GO:BP	GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	0.000169209917287	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cysteine-type endopeptidase activity involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	76	136	6	17376	0.0441176470588235	0.0789473684210526	query_1	['GO:0043066', 'GO:0043281', 'GO:2000117']	['BIRC2', 'BIRC3', 'SFN', 'TNFSF14', 'TNF', 'AKT1']	0	0
883	883	GO:BP	GO:0030890	positive regulation of B cell proliferation	0.0001700995934992	True	"""Any process that activates or increases the rate or extent of B cell proliferation."" [GOC:mah]"	46	136	5	17376	0.0367647058823529	0.108695652173913	query_1	['GO:0030888', 'GO:0042100', 'GO:0050671', 'GO:0050871']	['BCL2', 'TICAM1', 'CARD11', 'PELI1', 'TLR4']	0	0
884	884	GO:BP	GO:0034976	response to endoplasmic reticulum stress	0.0001737121978485	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stress acting at the endoplasmic reticulum. ER stress usually results from the accumulation of unfolded or misfolded proteins in the ER lumen."" [GOC:cjm, GOC:mah]"	252	136	10	17376	0.0735294117647058	0.0396825396825396	query_1	['GO:0033554']	['HSPA1A', 'BCL2L11', 'BCL2L1', 'BCL2', 'BBC3', 'TP53', 'TRAF2', 'BAK1', 'BAX', 'GSK3B']	0	0
885	885	GO:CC	GO:0098562	cytoplasmic side of membrane	0.0001786104373523	True	"""The side of a membrane that faces the cytoplasm."" [GOC:dos]"	197	136	9	17376	0.0661764705882353	0.0456852791878172	query_1	['GO:0098552']	['PTPN22', 'BIRC2', 'RNF31', 'TRAF3', 'TRAF2', 'TRAF6', 'CHUK', 'IKBKB', 'AKT1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
886	886	GO:CC	GO:0031410	cytoplasmic vesicle	0.0001788190397891	True	"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]"	2390	136	37	17376	0.2720588235294117	0.0154811715481171	query_1	['GO:0005737', 'GO:0097708']	['TAB2', 'HSP90AA1', 'NFKB1', 'TAX1BP1', 'IRAK4', 'OPTN', 'HSPA1A', 'TAB3', 'HTT', 'HSPH1', 'BCL2L1', 'TAB1', 'TICAM2', 'SNX33', 'MYD88', 'RAB8A', 'MAP3K7', 'RIPK1', 'RAB8B', 'IRAK2', 'IRF7', 'TRAF3', 'MEFV', 'TBC1D17', 'TICAM1', 'TRAF6', 'PYCARD', 'TNFRSF1B', 'APP', 'CD14', 'FASLG', 'CAND1', 'HSPA8', 'IRAK1', 'HSP90AB1', 'TLR4', 'TNF']	0	0
887	887	GO:CC	GO:0097708	intracellular vesicle	0.0001788582310276	True	"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]"	2392	136	37	17376	0.2720588235294117	0.0154682274247491	query_1	['GO:0031982', 'GO:0043231']	['TAB2', 'HSP90AA1', 'NFKB1', 'TAX1BP1', 'IRAK4', 'OPTN', 'HSPA1A', 'TAB3', 'HTT', 'HSPH1', 'BCL2L1', 'TAB1', 'TICAM2', 'SNX33', 'MYD88', 'RAB8A', 'MAP3K7', 'RIPK1', 'RAB8B', 'IRAK2', 'IRF7', 'TRAF3', 'MEFV', 'TBC1D17', 'TICAM1', 'TRAF6', 'PYCARD', 'TNFRSF1B', 'APP', 'CD14', 'FASLG', 'CAND1', 'HSPA8', 'IRAK1', 'HSP90AB1', 'TLR4', 'TNF']	0	0
888	888	GO:BP	GO:0070727	cellular macromolecule localization	0.0001797938505712	True	"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]"	2410	136	37	17376	0.2720588235294117	0.0153526970954356	query_1	['GO:0033036', 'GO:0051641']	['FBXW7', 'COG5', 'PTPN22', 'NFKBIE', 'HSP90AA1', 'OPTN', 'FYB1', 'NFKBIB', 'NFKBIA', 'BCL2L1', 'MCL1', 'TICAM2', 'SNX33', 'CDC37', 'RAB8A', 'COG7', 'RNF31', 'BCL2', 'RAB8B', 'BBC3', 'TNFRSF1A', 'SKP1', 'TP53', 'LRSAM1', 'TBC1D17', 'BAD', 'SFN', 'BAX', 'GSK3B', 'HSPA8', 'TNFAIP3', 'HSP90AB1', 'BID', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	['COG5', 'PTPN22', 'COG7']	['COG5-CDG', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG']
889	889	GO:BP	GO:0002532	production of molecular mediator involved in inflammatory response	0.0001812607017085	True	"""The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]"	77	136	6	17376	0.0441176470588235	0.0779220779220779	query_1	['GO:0006954', 'GO:0032501']	['MYD88', 'MEFV', 'TICAM1', 'PYCARD', 'TLR4', 'TNF']	0	0
890	890	GO:BP	GO:0043406	positive regulation of MAP kinase activity	0.0001846554626364	True	"""Any process that activates or increases the frequency, rate or extent of MAP kinase activity."" [GOC:dph, GOC:go_curators]"	114	136	7	17376	0.0514705882352941	0.0614035087719298	query_1	['GO:0043405', 'GO:0043410', 'GO:0071902']	['TAB1', 'MAP3K7', 'TRAF2', 'TRAF6', 'IRAK1', 'TLR4', 'TNF']	0	0
891	891	GO:BP	GO:0032649	regulation of type II interferon production	0.0001846554626364	True	"""Any process that modulates the frequency, rate, or extent of interferon-gamma production. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]"	114	136	7	17376	0.0514705882352941	0.0614035087719298	query_1	['GO:0001817', 'GO:0032609']	['PTPN22', 'FADD', 'LTA', 'PYCARD', 'CD14', 'TLR4', 'TNF']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
892	892	GO:BP	GO:1904645	response to amyloid-beta	0.0001874885059092	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a amyloid-beta stimulus."" [GO_REF:0000071, GOC:TermGenie, PMID:23555824]"	47	136	5	17376	0.0367647058823529	0.1063829787234042	query_1	['GO:1901652']	['BCL2L11', 'APP', 'GSK3B', 'TLR4', 'TNF']	0	0
893	893	GO:CC	GO:0005776	autophagosome	0.0001907969492823	True	"""A double-membrane-bounded compartment that engulfs endogenous cellular material as well as invading microorganisms to target them to the lytic vacuole/lysosome for degradation as part of macroautophagy."" [GOC:autophagy, ISBN:0198547684, PMID:11099404]"	112	136	7	17376	0.0514705882352941	0.0625	query_1	['GO:0005773']	['TAX1BP1', 'OPTN', 'HTT', 'MEFV', 'TBC1D17', 'TICAM1', 'HSPA8']	0	0
894	894	GO:BP	GO:0046209	nitric oxide metabolic process	0.0001939664923476	True	"""The chemical reactions and pathways involving nitric oxide, nitrogen monoxide (NO), a colorless gas only slightly soluble in water."" [GOC:ai]"	78	136	6	17376	0.0441176470588235	0.0769230769230769	query_1	['GO:2001057']	['HSP90AA1', 'TICAM1', 'HSP90AB1', 'TLR4', 'TNF', 'AKT1']	0	0
895	895	GO:BP	GO:0032609	type II interferon production	0.0001944937621821	True	"""The appearance of interferon-gamma due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Interferon-gamma is also known as type II interferon."" [GOC:add, GOC:mah, PMID:15546383]"	115	136	7	17376	0.0514705882352941	0.0608695652173913	query_1	['GO:0001816']	['PTPN22', 'FADD', 'LTA', 'PYCARD', 'CD14', 'TLR4', 'TNF']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
