	Unnamed: 0	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
1705	1705	GO:BP	GO:1903435	positive regulation of constitutive secretory pathway	0.0292975403021986	True	"""Any process that activates or increases the frequency, rate or extent of constitutive secretory pathway."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:22899725]"	1	155	1	17376	0.0064516129032258	1.0	query_1	['GO:0045054', 'GO:0045921', 'GO:1903433']	['RAB27A']	['RAB27A']	['Griscelli syndrome type 2']
1706	1706	GO:BP	GO:0060514	prostate induction	0.0292975403021986	True	"""The close range interaction of the urogenital sinus mesenchyme and the urogenital sinus epithelium that causes the cells of the urogenital sinus epithelium to change their fates and specify the development of the prostate gland."" [GOC:dph, PMID:18977204]"	1	155	1	17376	0.0064516129032258	1.0	query_1	['GO:0001759', 'GO:0060515', 'GO:0060685', 'GO:1905332', 'GO:2000243']	['AR']	0	0
1707	1707	GO:BP	GO:0009955	adaxial/abaxial pattern specification	0.0292975403021986	True	"""The regionalization process in which differences in cell differentiation along the adaxial/abaxial are generated. Adaxial refers to being situated toward an axis of an anatomical structure. Abaxial refers to being situated away from an axis of an anatomical structure."" [GOC:dph, GOC:isa_complete, GOC:tb]"	1	155	1	17376	0.0064516129032258	1.0	query_1	['GO:0003002']	['BMI1']	0	0
1708	1708	GO:BP	GO:1905305	negative regulation of cardiac myofibril assembly	0.0292975403021986	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of cardiac myofibril assembly."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16151019]"	1	155	1	17376	0.0064516129032258	1.0	query_1	['GO:0051494', 'GO:0055003', 'GO:1902116', 'GO:1902904', 'GO:1905304', 'GO:2000726']	['SMAD4']	0	0
1709	1709	GO:BP	GO:0048546	digestive tract morphogenesis	0.0293970920420764	True	"""The process in which the anatomical structures of the digestive tract are generated and organized. The digestive tract is the anatomical structure through which food passes and is processed."" [GOC:dph, GOC:go_curators, PMID:12618131]"	48	155	3	17376	0.0193548387096774	0.0625	query_1	['GO:0035239', 'GO:0048565']	['SMAD3', 'SMAD2', 'CTNNB1']	0	0
1710	1710	GO:BP	GO:0048538	thymus development	0.0293970920420764	True	"""The process whose specific outcome is the progression of the thymus over time, from its formation to the mature structure. The thymus is a symmetric bi-lobed organ involved primarily in the differentiation of immature to mature T cells, with unique vascular, nervous, epithelial, and lymphoid cell components."" [GOC:add, ISBN:0781735149]"	48	155	3	17376	0.0193548387096774	0.0625	query_1	['GO:0048534', 'GO:0048732']	['CITED2', 'CCNB2', 'CTNNB1']	0	0
1711	1711	GO:BP	GO:1901976	regulation of cell cycle checkpoint	0.0293970920420764	True	"""Any process that modulates the frequency, rate or extent of cell cycle checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:23028116]"	48	155	3	17376	0.0193548387096774	0.0625	query_1	['GO:0000075', 'GO:1901987', 'GO:1902531']	['CUL4A', 'CCNB1', 'CDT1']	0	0
1712	1712	GO:BP	GO:0052547	regulation of peptidase activity	0.0297010143960369	True	"""Any process that modulates the frequency, rate or extent of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:ai]"	395	155	9	17376	0.0580645161290322	0.0227848101265822	query_1	['GO:0030162', 'GO:0051336']	['MYC', 'STAT3', 'SMAD3', 'VCP', 'CDKN2D', 'CDKN2A', 'REST', 'HDAC1', 'AKT1']	0	0
1713	1713	GO:BP	GO:0022404	molting cycle process	0.0302916659300656	True	"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]"	92	155	4	17376	0.0258064516129032	0.0434782608695652	query_1	['GO:0032501', 'GO:0042303']	['SMAD4', 'HDAC2', 'CTNNB1', 'HDAC1']	0	0
1714	1714	GO:BP	GO:0022405	hair cycle process	0.0302916659300656	True	"""A multicellular organismal process involved in the cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:isa_complete]"	92	155	4	17376	0.0258064516129032	0.0434782608695652	query_1	['GO:0022404', 'GO:0042633']	['SMAD4', 'HDAC2', 'CTNNB1', 'HDAC1']	0	0
1715	1715	GO:BP	GO:0040013	negative regulation of locomotion	0.0303543524920762	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]"	328	155	8	17376	0.0516129032258064	0.024390243902439	query_1	['GO:0040011', 'GO:0040012', 'GO:0048519']	['CITED2', 'STAT3', 'RBBP4', 'FOXO3', 'HDAC2', 'SIN3A', 'HDAC1', 'AKT1']	0	0
1716	1716	REAC	REAC:R-HSA-9707564	Cytoprotection by HMOX1	0.0305644841715174	True	Cytoprotection by HMOX1	60	155	3	17376	0.0193548387096774	0.05	query_1	['REAC:R-HSA-9711123']	['STAT3', 'SIN3A', 'CREBBP']	0	0
1717	1717	GO:BP	GO:0051972	regulation of telomerase activity	0.0309563967990109	True	"""Any process that modulates the frequency, rate or extent of telomerase activity, the catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1). Telomerases catalyze extension of the 3'- end of a DNA strand by one deoxynucleotide at a time using an internal RNA template that encodes the telomeric repeat sequence."" [EC:2.-.-.-, GOC:ai]"	49	155	3	17376	0.0193548387096774	0.0612244897959183	query_1	['GO:0051338', 'GO:2000278']	['MYC', 'TP53', 'CTNNB1']	0	0
1718	1718	GO:BP	GO:0060038	cardiac muscle cell proliferation	0.0309563967990109	True	"""The expansion of a cardiac muscle cell population by cell division."" [GOC:dph, GOC:rph, PMID:11161571]"	49	155	3	17376	0.0193548387096774	0.0612244897959183	query_1	['GO:0014855', 'GO:0055017']	['CITED2', 'SMAD1', 'CDK1']	0	0
1719	1719	GO:BP	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.0313330004997962	True	"""Any process that activates or increases the frequency, rate or extent of the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:mah]"	93	155	4	17376	0.0258064516129032	0.043010752688172	query_1	['GO:0032434', 'GO:0043161', 'GO:1901800', 'GO:2000060']	['RBX1', 'VCP', 'NUB1', 'AKT1']	0	0
1720	1720	GO:BP	GO:0001678	intracellular glucose homeostasis	0.0315742571652578	True	"""A homeostatic process involved in the maintenance of a steady state level of glucose within a cell."" [GOC:dph, GOC:go_curators, GOC:tb]"	145	155	5	17376	0.032258064516129	0.0344827586206896	query_1	['GO:0042593', 'GO:0055082']	['SMAD4', 'SMARCA4', 'FOXO1', 'SIN3A', 'KAT5']	0	0
1721	1721	GO:BP	GO:0051783	regulation of nuclear division	0.0315742571652578	True	"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]"	145	155	5	17376	0.032258064516129	0.0344827586206896	query_1	['GO:0000280', 'GO:0033043']	['CUL3', 'PKMYT1', 'RB1', 'CCNB1', 'CDT1']	0	0
1722	1722	GO:BP	GO:0032386	regulation of intracellular transport	0.031789548460098	True	"""Any process that modulates the frequency, rate or extent of the directed movement of substances within cells."" [GOC:mah]"	331	155	8	17376	0.0516129032258064	0.0241691842900302	query_1	['GO:0046907', 'GO:0051049', 'GO:0060341']	['CDK5R1', 'SMAD3', 'CDK5', 'CDK1', 'OAZ2', 'CDKN2A', 'OAZ3', 'OAZ1']	0	0
1723	1723	GO:BP	GO:1900034	regulation of cellular response to heat	0.031789548460098	True	"""Any process that modulates the frequency, rate or extent of cellular response to heat."" [GOC:TermGenie, GOC:yaf]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0034605', 'GO:0080135']	['EP300', 'CREBBP']	0	0
1724	1724	GO:BP	GO:0033599	regulation of mammary gland epithelial cell proliferation	0.031789548460098	True	"""Any process that modulates the frequency, rate or extent of mammary gland epithelial cell proliferation."" [GOC:mah]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0033598', 'GO:0050678']	['KDM5B', 'CCND1']	0	0
1725	1725	GO:BP	GO:0072074	kidney mesenchyme development	0.031789548460098	True	"""The biological process whose specific outcome is the progression of a kidney mesenchyme from an initial condition to its mature state. This process begins with the formation of kidney mesenchyme and ends with the mature structure. Kidney mesenchyme is the tissue made up of loosely connected mesenchymal cells in the kidney."" [GOC:mtg_kidney_jan10]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0001822', 'GO:0060485']	['MYC', 'SMAD4']	0	0
1726	1726	GO:BP	GO:0045722	positive regulation of gluconeogenesis	0.031789548460098	True	"""Any process that activates or increases the frequency, rate or extent of gluconeogenesis."" [GOC:go_curators]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0006094', 'GO:0006111', 'GO:0010907', 'GO:0031328']	['DDB1', 'FOXO1']	0	0
1727	1727	GO:BP	GO:0006474	N-terminal protein amino acid acetylation	0.031789548460098	True	"""The acetylation of the N-terminal amino acid of proteins."" [GOC:ai]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0006473', 'GO:0031365', 'GO:0051604']	['EP300', 'CREBBP']	0	0
1728	1728	GO:BP	GO:0045655	regulation of monocyte differentiation	0.031789548460098	True	"""Any process that modulates the frequency, rate or extent of monocyte differentiation."" [GOC:go_curators]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0002761', 'GO:0030224']	['MYC', 'CDK6']	0	0
1729	1729	GO:BP	GO:0060382	regulation of DNA strand elongation	0.031789548460098	True	"""Any process that modulates the rate, frequency or extent of DNA strand elongation. DNA strand elongation is the DNA metabolic process in which an existing DNA strand is extended by activities including the addition of nucleotides to the 3' end of the strand."" [GOC:mah]"	17	155	2	17376	0.0129032258064516	0.1176470588235294	query_1	['GO:0022616', 'GO:0051052']	['RUVBL1', 'YY1']	0	0
1730	1730	GO:BP	GO:0061326	renal tubule development	0.0322071971443024	True	"""The progression of the renal tubule over time from its formation to the mature form. A renal tubule is a tube that filters, re-absorbs and secretes substances to rid an organism of waste and to play a role in fluid homeostasis."" [GOC:dph, GOC:mtg_kidney_jan10]"	94	155	4	17376	0.0258064516129032	0.0425531914893617	query_1	['GO:0035295', 'GO:0060429', 'GO:0072001']	['MYC', 'TFAP2B', 'SMAD4', 'CTNNB1']	0	0
1731	1731	GO:BP	GO:0006111	regulation of gluconeogenesis	0.0323682026793735	True	"""Any process that modulates the frequency, rate or extent of gluconeogenesis, the formation of glucose from noncarbohydrate precursors, such as pyruvate, amino acids and glycerol."" [GOC:go_curators]"	50	155	3	17376	0.0193548387096774	0.06	query_1	['GO:0006094', 'GO:0010906', 'GO:0043255']	['DDB1', 'EP300', 'FOXO1']	0	0
1732	1732	GO:BP	GO:0045184	establishment of protein localization	0.0326645005081448	True	"""The directed movement of a protein to a specific location."" [GOC:bf]"	1634	155	24	17376	0.1548387096774193	0.01468788249694	query_1	['GO:0008104', 'GO:0051234']	['CDK5R1', 'NPLOC4', 'TFAP2B', 'STAT3', 'UFD1', 'KIF5B', 'SYTL3', 'SMAD3', 'VCP', 'KIF5A', 'CDK5', 'CDK1', 'FOXO1', 'TP53', 'OAZ2', 'SMAD2', 'MYO5A', 'CDKN2A', 'OAZ3', 'MYRIP', 'CDKN1A', 'OAZ1', 'REST', 'AKT1']	['MYO5A']	['Griscelli syndrome type 1', 'Neuroectodermal melanolysosomal disease']
1733	1733	REAC	REAC:R-HSA-9645722	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	0.0326832134427081	True	Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function	2	155	1	17376	0.0064516129032258	0.5	query_1	['REAC:R-HSA-9734009']	['CDKN2A']	0	0
1734	1734	REAC	REAC:R-HSA-8940973	RUNX2 regulates osteoblast differentiation	0.0326832134427081	True	RUNX2 regulates osteoblast differentiation	23	155	2	17376	0.0129032258064516	0.0869565217391304	query_1	['REAC:R-HSA-8941326']	['RB1', 'AR']	0	0
1735	1735	REAC	REAC:R-HSA-6804754	Regulation of TP53 Expression	0.0326832134427081	True	Regulation of TP53 Expression	2	155	1	17376	0.0064516129032258	0.5	query_1	['REAC:R-HSA-6806003']	['TP53']	0	0
1736	1736	REAC	REAC:R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	0.0326832134427081	True	NOTCH3 Intracellular Domain Regulates Transcription	23	155	2	17376	0.0129032258064516	0.0869565217391304	query_1	['REAC:R-HSA-9012852']	['EP300', 'CREBBP']	0	0
1737	1737	REAC	REAC:R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.0328659974440437	True	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	112	155	4	17376	0.0258064516129032	0.0357142857142857	query_1	['REAC:R-HSA-166016', 'REAC:R-HSA-168179', 'REAC:R-HSA-168188']	['BTRC', 'CUL1', 'SKP1', 'TP53']	0	0
1738	1738	REAC	REAC:R-HSA-400206	Regulation of lipid metabolism by PPARalpha	0.0328659974440437	True	Regulation of lipid metabolism by PPARalpha	112	155	4	17376	0.0258064516129032	0.0357142857142857	query_1	['REAC:R-HSA-556833']	['EP300', 'SIN3A', 'SP1', 'CREBBP']	0	0
1739	1739	REAC	REAC:R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	0.0328659974440437	True	Toll Like Receptor TLR6:TLR2 Cascade	112	155	4	17376	0.0258064516129032	0.0357142857142857	query_1	['REAC:R-HSA-181438']	['BTRC', 'CUL1', 'SKP1', 'TP53']	0	0
1740	1740	GO:BP	GO:0043254	regulation of protein-containing complex assembly	0.0330237358573051	True	"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]"	403	155	9	17376	0.0580645161290322	0.0223325062034739	query_1	['GO:0044087', 'GO:0051128', 'GO:0065003']	['CDK5R1', 'ESR1', 'RB1', 'VCP', 'EP300', 'CDKN1B', 'TP53', 'CAND1', 'CDT1']	0	0
1741	1741	GO:BP	GO:0000904	cell morphogenesis involved in differentiation	0.0330815337669739	True	"""The change in form (cell shape and size) that occurs when relatively unspecialized cells, e.g. embryonic or regenerative cells, acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history."" [GOC:go_curators]"	625	155	12	17376	0.0774193548387096	0.0192	query_1	['GO:0000902', 'GO:0048468']	['CDK5R1', 'CUL3', 'KIF5B', 'FOXG1', 'SMAD4', 'RB1', 'KIF5A', 'CDK5', 'EP300', 'SIN3A', 'AR', 'CTNNB1']	0	0
1742	1742	GO:BP	GO:0043255	regulation of carbohydrate biosynthetic process	0.0332295293982555	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of carbohydrates."" [GOC:jl]"	95	155	4	17376	0.0258064516129032	0.0421052631578947	query_1	['GO:0006109', 'GO:0009889', 'GO:0016051']	['DDB1', 'EP300', 'FOXO1', 'AKT1']	0	0
1743	1743	GO:BP	GO:1903321	negative regulation of protein modification by small protein conjugation or removal	0.0332295293982555	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of protein modification by small protein conjugation or removal."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]"	95	155	4	17376	0.0258064516129032	0.0421052631578947	query_1	['GO:0031400', 'GO:0070647', 'GO:1903320']	['CDK5', 'CDKN2A', 'CTNNB1', 'AKT1']	0	0
1744	1744	GO:BP	GO:0022411	cellular component disassembly	0.0334632133577469	True	"""A cellular process that results in the breakdown of a cellular component."" [GOC:isa_complete]"	476	155	10	17376	0.064516129032258	0.0210084033613445	query_1	['GO:0016043']	['MYC', 'KLC1', 'KIF5B', 'VCP', 'CDK5', 'CDK1', 'SMARCA4', 'TP53', 'CDKN2A', 'KAT5']	0	0
1745	1745	REAC	REAC:R-HSA-983705	Signaling by the B Cell Receptor (BCR)	0.0337570886887366	True	Signaling by the B Cell Receptor (BCR)	113	155	4	17376	0.0258064516129032	0.0353982300884955	query_1	['REAC:R-HSA-1280218']	['BTRC', 'CUL1', 'PSMC5', 'SKP1']	0	0
1746	1746	REAC	REAC:R-HSA-5658442	Regulation of RAS by GAPs	0.0338374801018684	True	Regulation of RAS by GAPs	63	155	3	17376	0.0193548387096774	0.0476190476190476	query_1	['REAC:R-HSA-5673001']	['RBX1', 'CUL3', 'PSMC5']	0	0
1747	1747	REAC	REAC:R-HSA-1834949	Cytosolic sensors of pathogen-associated DNA 	0.0338374801018684	True	Cytosolic sensors of pathogen-associated DNA 	63	155	3	17376	0.0193548387096774	0.0476190476190476	query_1	['REAC:R-HSA-168249']	['EP300', 'CTNNB1', 'CREBBP']	0	0
1748	1748	REAC	REAC:R-HSA-450294	MAP kinase activation	0.0338374801018684	True	MAP kinase activation	63	155	3	17376	0.0193548387096774	0.0476190476190476	query_1	['REAC:R-HSA-166058', 'REAC:R-HSA-168164', 'REAC:R-HSA-448424', 'REAC:R-HSA-937061', 'REAC:R-HSA-975138', 'REAC:R-HSA-975871']	['BTRC', 'CUL1', 'SKP1']	0	0
1749	1749	GO:BP	GO:0003197	endocardial cushion development	0.0338893673941484	True	"""The progression of a cardiac cushion over time, from its initial formation to the mature structure. The endocardial cushion is a specialized region of mesenchymal cells that will give rise to the heart septa and valves."" [GOC:mtg_heart]"	51	155	3	17376	0.0193548387096774	0.0588235294117647	query_1	['GO:0007507', 'GO:0060485']	['CITED2', 'SMAD4', 'SMAD2']	0	0
1750	1750	GO:BP	GO:0060688	regulation of morphogenesis of a branching structure	0.0338893673941484	True	"""Any process that modulates the rate, frequency, or extent of branching morphogenesis, the process in which the anatomical structures of branches are generated and organized."" [GOC:dph]"	51	155	3	17376	0.0193548387096774	0.0588235294117647	query_1	['GO:0001763', 'GO:0022603', 'GO:0051239']	['ESR1', 'AR', 'CTNNB1']	0	0
1751	1751	GO:BP	GO:0045599	negative regulation of fat cell differentiation	0.0338893673941484	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of adipocyte differentiation."" [GOC:go_curators]"	51	155	3	17376	0.0193548387096774	0.0588235294117647	query_1	['GO:0045444', 'GO:0045596', 'GO:0045598']	['E2F1', 'SMAD3', 'FOXO1']	0	0
1752	1752	GO:BP	GO:0045912	negative regulation of carbohydrate metabolic process	0.0338893673941484	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving carbohydrate."" [GOC:go_curators]"	51	155	3	17376	0.0193548387096774	0.0588235294117647	query_1	['GO:0005975', 'GO:0006109', 'GO:0009892']	['STAT3', 'EP300', 'TP53']	0	0
1753	1753	GO:BP	GO:0007517	muscle organ development	0.0340164949683069	True	"""The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."" [GOC:jid, ISBN:0198506732]"	336	155	8	17376	0.0516129032258064	0.0238095238095238	query_1	['GO:0048513', 'GO:0061061']	['FOXH1', 'CITED2', 'SMAD4', 'RB1', 'SMAD3', 'CDK5', 'EP300', 'CTNNB1']	0	0
1754	1754	GO:BP	GO:0031329	regulation of cellular catabolic process	0.0340164949683069	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:mah]"	628	155	12	17376	0.0774193548387096	0.019108280254777	query_1	['GO:0009894', 'GO:0031323', 'GO:0044248']	['CDK5R1', 'STAT3', 'E2F1', 'FOXO3', 'EHMT2', 'CDK5', 'EP300', 'FOXO1', 'TP53', 'CDKN2A', 'KAT5', 'AKT1']	0	0
1755	1755	GO:BP	GO:2001251	negative regulation of chromosome organization	0.0341853991126805	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome organization."" [GOC:obol]"	96	155	4	17376	0.0258064516129032	0.0416666666666666	query_1	['GO:0010639', 'GO:0033044', 'GO:0051276']	['MCM2', 'CCNB1', 'MNAT1', 'CDT1']	0	0
1756	1756	GO:BP	GO:1901215	negative regulation of neuron death	0.0341853991126805	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	207	155	6	17376	0.0387096774193548	0.0289855072463768	query_1	['GO:0060548', 'GO:0070997', 'GO:1901214']	['TFAP2B', 'CDK5', 'CTNNB1', 'REST', 'CCND1', 'AKT1']	0	0
1757	1757	REAC	REAC:R-HSA-174048	APC/C:Cdc20 mediated degradation of Cyclin B	0.0343500626997902	True	APC/C:Cdc20 mediated degradation of Cyclin B	24	155	2	17376	0.0129032258064516	0.0833333333333333	query_1	['REAC:R-HSA-176409']	['CDK1', 'CCNB1']	0	0
1758	1758	REAC	REAC:R-HSA-2173788	Downregulation of TGF-beta receptor signaling	0.0343500626997902	True	Downregulation of TGF-beta receptor signaling	24	155	2	17376	0.0129032258064516	0.0833333333333333	query_1	['REAC:R-HSA-2173789']	['SMAD3', 'SMAD2']	0	0
1759	1759	REAC	REAC:R-HSA-3371571	HSF1-dependent transactivation	0.0343500626997902	True	HSF1-dependent transactivation	24	155	2	17376	0.0129032258064516	0.0833333333333333	query_1	['REAC:R-HSA-3371556']	['EP300', 'CREBBP']	0	0
1760	1760	REAC	REAC:R-HSA-4090294	SUMOylation of intracellular receptors	0.0343500626997902	True	SUMOylation of intracellular receptors	24	155	2	17376	0.0129032258064516	0.0833333333333333	query_1	['REAC:R-HSA-3108232']	['ESR1', 'AR']	0	0
1761	1761	GO:BP	GO:0006914	autophagy	0.0344155309989407	True	"""The cellular catabolic process in which cells digest parts of their own cytoplasm; allows for both recycling of macromolecular constituents under conditions of cellular stress and remodeling the intracellular structure for cell differentiation."" [GOC:autophagy, ISBN:0198547684, PMID:11099404, PMID:9412464]"	553	155	11	17376	0.0709677419354838	0.0198915009041591	query_1	['GO:0044248', 'GO:0061919']	['CDK5R1', 'STAT3', 'FOXO3', 'EHMT2', 'VCP', 'CDK5', 'EP300', 'FOXO1', 'TP53', 'KAT5', 'AKT1']	0	0
1762	1762	GO:BP	GO:0061919	process utilizing autophagic mechanism	0.0344155309989407	True	"""A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway."" [PMID:21997368, PMID:22966490, PMID:28596378]"	553	155	11	17376	0.0709677419354838	0.0198915009041591	query_1	['GO:0009987']	['CDK5R1', 'STAT3', 'FOXO3', 'EHMT2', 'VCP', 'CDK5', 'EP300', 'FOXO1', 'TP53', 'KAT5', 'AKT1']	0	0
1763	1763	GO:BP	GO:0016032	viral process	0.0346365957706708	True	"""A multi-organism process in which a virus is a participant. The other participant is the host. Includes infection of a host cell, replication of the viral genome, and assembly of progeny virus particles. In some cases the viral genetic material may integrate into the host genome and only subsequently, under particular circumstances, 'complete' its life cycle."" [GOC:bf, GOC:jl, GOC:mah]"	407	155	9	17376	0.0580645161290322	0.0221130221130221	query_1	['GO:0008150']	['DDB1', 'VCP', 'EP300', 'CDK1', 'SMARCA4', 'TP53', 'SP1', 'REST', 'HDAC1']	0	0
1764	1764	GO:BP	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	0.034664450112462	True	"""Any process that modulates the frequency, rate or extent of the attachment of spindle microtubules to the kinetochore."" [GOC:ai]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0008608', 'GO:0010564']	['CCNB1', 'KAT5']	0	0
1765	1765	GO:BP	GO:1903083	protein localization to condensed chromosome	0.034664450112462	True	"""A process in which a protein is transported to, or maintained in, a location within a condensed chromosome."" [GO_REF:0000087, GOC:kmv, GOC:TermGenie, PMID:12707312]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0034502']	['CDK1', 'CDT1']	0	0
1766	1766	GO:BP	GO:0048339	paraxial mesoderm development	0.034664450112462	True	"""The process whose specific outcome is the progression of the paraxial mesoderm over time, from its formation to the mature structure. The paraxial mesoderm is the mesoderm located bilaterally adjacent to the notochord and neural tube."" [GOC:dgh]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0007498', 'GO:0060485']	['SMAD3', 'SMAD2']	0	0
1767	1767	GO:BP	GO:0007063	regulation of sister chromatid cohesion	0.034664450112462	True	"""Any process that modulates the frequency, rate or extent of sister chromatid cohesion."" [GOC:go_curators]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0007062', 'GO:0010564', 'GO:0033044']	['CTCF', 'CTNNB1']	0	0
1768	1768	GO:BP	GO:1905564	positive regulation of vascular endothelial cell proliferation	0.034664450112462	True	"""Any process that activates or increases the frequency, rate or extent of vascular endothelial cell proliferation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:23201774]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0001938', 'GO:0101023', 'GO:1905562']	['STAT3', 'SP1']	0	0
1769	1769	GO:BP	GO:0044320	cellular response to leptin stimulus	0.034664450112462	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism."" [GOC:yaf]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0032870', 'GO:0044321']	['STAT3', 'CCNA2']	0	0
1770	1770	GO:BP	GO:0090308	regulation of DNA methylation-dependent heterochromatin formation	0.034664450112462	True	"""Any process that modulates the rate, frequency, or extent of DNA methylation-dependent heterochromatin formation."" [GOC:BHF]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0006346', 'GO:0031445']	['DNMT1', 'KDM1A']	0	0
1771	1771	GO:BP	GO:2000136	regulation of cell proliferation involved in heart morphogenesis	0.034664450112462	True	"""Any process that modulates the frequency, rate or extent of cell proliferation involved in heart morphogenesis."" [GOC:dph]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0042127', 'GO:0061323']	['SMAD4', 'CTNNB1']	0	0
1772	1772	GO:BP	GO:0035092	sperm DNA condensation	0.034664450112462	True	"""The progressive compaction of the spermatid chromatin so that it reaches a level of condensation that is not compatible with nuclear activities such as transcription or DNA replication."" [GOC:bf, PMID:11735001]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0006325', 'GO:0007289', 'GO:0022412']	['EPC1', 'KAT5']	0	0
1773	1773	GO:BP	GO:0034501	protein localization to kinetochore	0.034664450112462	True	"""Any process in which a protein is transported to, or maintained at, the kinetochore."" [GOC:mah]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0071459', 'GO:1903083']	['CDK1', 'CDT1']	0	0
1774	1774	GO:BP	GO:0070102	interleukin-6-mediated signaling pathway	0.034664450112462	True	"""The series of molecular signals initiated by interleukin-6 binding to a receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:add, GOC:BHF, GOC:mah, GOC:signaling]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0019221', 'GO:0071354']	['STAT3', 'SMAD4']	0	0
1775	1775	GO:BP	GO:0042753	positive regulation of circadian rhythm	0.034664450112462	True	"""Any process that activates or increases the frequency, rate or extent of a circadian rhythm behavior."" [GOC:go_curators]"	18	155	2	17376	0.0129032258064516	0.1111111111111111	query_1	['GO:0007623', 'GO:0042752', 'GO:0048518']	['BTRC', 'KAT5']	0	0
